Date,Close,EquityPriceReturns,PositiveReturn
10/25/2011,101.3168793,-0.019443653,0
10/26/2011,102.3461151,0.010158582,1
10/27/2011,105.9113388,0.034834968,1
10/28/2011,105.8866501,-0.000233107,0
10/31/2011,103.3341675,-0.024105802,0
11/1/2011,100.4523239,-0.027888584,0
11/2/2011,102.0908585,0.016311564,1
11/3/2011,103.9516907,0.018227217,1
11/4/2011,103.3177032,-0.006098866,0
11/7/2011,103.959938,0.006216116,1
11/8/2011,105.2937927,0.012830468,1
11/9/2011,101.4074631,-0.03690939,0
11/10/2011,102.3625641,0.009418449,1
11/11/2011,104.2892609,0.018822279,1
11/14/2011,103.301239,-0.00947386,0
11/15/2011,103.8117142,0.004941617,1
11/16/2011,102.164978,-0.01586272,0
11/17/2011,100.5429001,-0.015877045,0
11/18/2011,100.4358749,-0.001064472,0
11/21/2011,98.52561951,-0.019019652,0
11/22/2011,98.13863373,-0.003927768,0
11/23/2011,95.97314453,-0.022065614,0
11/25/2011,95.79200745,-0.001887373,0
11/28/2011,98.56680298,0.028966879,1
11/29/2011,98.84673309,0.002840004,1
11/30/2011,102.914238,0.041149614,1
12/1/2011,102.8977814,-0.000159906,0
12/2/2011,102.8072128,-0.00088018,0
12/5/2011,103.927002,0.010892126,1
12/6/2011,103.959938,0.000316916,1
12/7/2011,104.3469238,0.003722451,1
12/8/2011,102.0579224,-0.021936454,0
12/9/2011,103.7870102,0.016942221,1
12/12/2011,102.2720261,-0.01459705,0
12/13/2011,101.3168793,-0.009339277,0
12/14/2011,100.2382431,-0.010646165,0
12/15/2011,100.6005249,0.003614207,1
12/16/2011,100.7496719,0.001482567,1
12/19/2011,99.67249298,-0.010691637,0
12/20/2011,102.6886215,0.03026039,1
12/21/2011,102.8874741,0.001936461,1
12/22/2011,103.7989655,0.008859109,1
12/23/2011,104.7269745,0.008940446,1
12/27/2011,104.8098297,0.000791155,1
12/28/2011,103.4343338,-0.01312373,0
12/29/2011,104.5032501,0.010334251,1
12/30/2011,103.9895248,-0.004915879,0
1/3/2012,105.6467361,0.015936329,1
1/4/2012,105.8124237,0.001568317,1
1/5/2012,106.0941467,0.002662476,1
1/6/2012,105.8207397,-0.002577022,0
1/9/2012,106.0776062,0.002427373,1
1/10/2012,106.997345,0.008670433,1
1/11/2012,107.0553436,0.000542057,1
1/12/2012,107.3122101,0.00239938,1
1/13/2012,106.7570496,-0.005173321,0
1/17/2012,107.1713562,0.003880836,1
1/18/2012,108.3562317,0.011055897,1
1/19/2012,108.9279861,0.005276618,1
1/20/2012,109.3340149,0.003727497,1
1/23/2012,109.0522766,-0.002576858,0
1/24/2012,108.9279861,-0.001139733,0
1/25/2012,109.8394241,0.008367345,1
1/26/2012,109.2760162,-0.005129378,0
1/27/2012,109.2263031,-0.000454932,0
1/30/2012,108.8534164,-0.003413891,0
1/31/2012,108.8119888,-0.000380582,0
2/1/2012,109.7648697,0.008757131,1
2/2/2012,109.9388885,0.001585378,1
2/3/2012,111.4800873,0.014018686,1
2/6/2012,111.4055099,-0.000668974,0
2/7/2012,111.687233,0.002528807,1
2/8/2012,112.0186691,0.002967538,1
2/9/2012,112.1595383,0.001257551,1
2/10/2012,111.3309326,-0.007387741,0
2/13/2012,112.1595383,0.007442726,1
2/14/2012,112.0186691,-0.001255971,0
2/15/2012,111.4966583,-0.004660034,0
2/16/2012,112.7312775,0.011073149,1
2/17/2012,113.0295715,0.002646063,1
2/21/2012,113.079277,0.000439757,1
2/22/2012,112.7146912,-0.003224162,0
2/23/2012,113.2118835,0.00441107,1
2/24/2012,113.4604187,0.00219531,1
2/27/2012,113.6510239,0.001679926,1
2/28/2012,113.9824448,0.002916128,1
2/29/2012,113.5350494,-0.003925125,0
3/1/2012,114.1232986,0.005181212,1
3/2/2012,113.7753143,-0.003049196,0
3/5/2012,113.3112564,-0.004078722,0
3/6/2012,111.6540909,-0.014624898,0
3/7/2012,112.4329681,0.006975806,1
3/8/2012,113.5515671,0.00994903,1
3/9/2012,113.9907379,0.003867589,1
3/12/2012,113.9989929,7.24E-05,1
3/13/2012,116.053978,0.018026344,1
3/14/2012,115.9296951,-0.001070905,0
3/15/2012,116.600853,0.005789352,1
3/16/2012,116.7623138,0.001384732,1
3/19/2012,117.2200165,0.003919952,1
3/20/2012,116.8788376,-0.002910586,0
3/21/2012,116.6874237,-0.001637712,0
3/22/2012,115.8468246,-0.007203853,0
3/23/2012,116.2213364,0.003232818,1
3/26/2012,117.8525162,0.014035115,1
3/27/2012,117.4863586,-0.003106913,0
3/28/2012,116.9037552,-0.004958903,0
3/29/2012,116.70401,-0.001708629,0
3/30/2012,117.1867294,0.004136271,1
4/2/2012,118.0439301,0.007314827,1
4/3/2012,117.5612259,-0.004089191,0
4/4/2012,116.3961105,-0.009910711,0
4/5/2012,116.3378525,-0.000500515,0
4/9/2012,115.03125,-0.011231104,0
4/10/2012,113.1004944,-0.016784618,0
4/11/2012,114.0158844,0.008093599,1
4/12/2012,115.5056381,0.013066195,1
4/13/2012,114.1324387,-0.011888592,0
4/16/2012,114.0575562,-0.000656102,0
4/17/2012,115.7469406,0.014811684,1
4/18/2012,115.3558044,-0.003379235,0
4/19/2012,114.6151428,-0.006420671,0
4/20/2012,114.8065414,0.001669924,1
4/23/2012,113.8411484,-0.008408868,0
4/24/2012,114.273941,0.003801724,1
4/25/2012,115.8385086,0.013691377,1
4/26/2012,116.6457672,0.006968828,1
4/27/2012,116.8371811,0.001640984,1
4/30/2012,116.4044724,-0.003703519,0
5/1/2012,117.1285095,0.006220012,1
5/2/2012,116.7789383,-0.00298451,0
5/3/2012,115.8884659,-0.007625283,0
5/4/2012,114.0158844,-0.01615848,0
5/7/2012,114.099144,0.000730245,1
5/8/2012,113.6414413,-0.004011447,0
5/9/2012,112.9673157,-0.005932041,0
5/10/2012,113.2003479,0.002062829,1
5/11/2012,112.8591003,-0.003014545,0
5/14/2012,111.6107559,-0.011061088,0
5/15/2012,110.9699631,-0.005741318,0
5/16/2012,110.5455399,-0.003824668,0
5/17/2012,108.9060211,-0.014831161,0
5/18/2012,107.9739227,-0.008558741,0
5/21/2012,109.8298187,0.017188372,1
5/22/2012,110.0211716,0.001742267,1
5/23/2012,110.0794754,0.000529933,1
5/24/2012,110.2958374,0.001965507,1
5/25/2012,109.9379883,-0.003244448,0
5/29/2012,111.2695618,0.012112042,1
5/30/2012,109.6550369,-0.014510031,0
5/31/2012,109.413681,-0.002201047,0
6/1/2012,106.6589813,-0.025176922,0
6/4/2012,106.6090622,-0.000468026,0
6/5/2012,107.4163132,0.007572067,1
6/6/2012,109.8298187,0.022468706,1
6/7/2012,109.8964081,0.000606296,1
6/8/2012,110.7702179,0.007951214,1
6/11/2012,109.363739,-0.012697266,0
6/12/2012,110.6204376,0.011490999,1
6/13/2012,109.9130249,-0.006394955,0
6/14/2012,111.0781403,0.010600339,1
6/15/2012,112.2141571,0.010227186,1
6/18/2012,112.4316864,0.001938519,1
6/19/2012,113.5191574,0.009672282,1
6/20/2012,113.3351593,-0.001620855,0
6/21/2012,110.7920456,-0.022438877,0
6/22/2012,111.6453171,0.007701559,1
6/25/2012,109.8551331,-0.016034564,0
6/26/2012,110.4072266,0.005025651,1
6/27/2012,111.40271,0.00901647,1
6/28/2012,111.0848236,-0.002853489,0
6/29/2012,113.8538208,0.024926872,1
7/2/2012,114.1967926,0.003012387,1
7/3/2012,114.9496994,0.006593064,1
7/5/2012,114.4309921,-0.004512472,0
7/6/2012,113.3435364,-0.009503158,0
7/9/2012,113.2012787,-0.001255102,0
7/10/2012,112.2141571,-0.008720057,0
7/11/2012,112.2308884,0.000149101,1
7/12/2012,111.687149,-0.004844828,0
7/13/2012,113.5610275,0.016777924,1
7/16/2012,113.2932816,-0.002357728,0
7/17/2012,114.0713196,0.006867468,1
7/18/2012,114.9162064,0.007406654,1
7/19/2012,115.2173691,0.002620716,1
7/20/2012,114.1633377,-0.009148199,0
7/23/2012,113.0088654,-0.010112461,0
7/24/2012,112.038475,-0.008586851,0
7/25/2012,112.0636139,0.000224377,1
7/26/2012,113.9123688,0.01649737,1
7/27/2012,116.012085,0.018432732,1
7/30/2012,116.012085,0,0
7/31/2012,115.2006302,-0.006994571,0
8/1/2012,115.1003036,-0.000870885,0
8/2/2012,114.3055573,-0.006904816,0
8/3/2012,116.5726013,0.019833192,1
8/6/2012,116.798439,0.001937314,1
8/7/2012,117.3840179,0.005013585,1
8/8/2012,117.526268,0.001211835,1
8/9/2012,117.6266098,0.000853782,1
8/10/2012,117.819046,0.001635992,1
8/13/2012,117.7604446,-0.000497385,0
8/14/2012,117.7771759,0.000142079,1
8/15/2012,117.911026,0.001136469,1
8/16/2012,118.7810822,0.007378921,1
8/17/2012,118.9399643,0.001337605,1
8/20/2012,118.9483948,7.09E-05,1
