Date,Close
1993-10-06,27.487728118896484
1993-10-07,27.413230895996094
1993-10-08,27.450477600097656
1993-10-11,27.50634002685547
1993-10-12,27.54360008239746
1993-10-13,27.54360008239746
1993-10-14,27.89742660522461
1993-10-15,28.046411514282227
1993-10-18,27.971927642822266
1993-10-19,27.767080307006836
1993-10-20,27.804309844970703
1993-10-21,27.767080307006836
1993-10-22,27.636716842651367
1993-10-25,27.71119499206543
1993-10-26,27.692575454711914
1993-10-27,27.71119499206543
1993-10-28,27.916044235229492
1993-10-29,27.916044235229492
1993-11-01,27.99054718017578
1993-11-02,27.971927642822266
1993-11-03,27.618080139160156
1993-11-04,27.320117950439453
1993-11-05,27.450477600097656
1993-11-08,27.487728118896484
1993-11-09,27.50634002685547
1993-11-10,27.71119499206543
1993-11-11,27.636716842651367
1993-11-12,27.767080307006836
1993-11-15,27.748451232910156
1993-11-16,27.878801345825195
1993-11-17,27.729822158813477
1993-11-18,27.655317306518555
1993-11-19,27.599462509155273
1993-11-22,27.431854248046875
1993-11-23,27.58083724975586
1993-11-24,27.692575454711914
1993-11-26,27.71119499206543
1993-11-29,27.599462509155273
1993-11-30,27.618080139160156
1993-12-01,27.655317306518555
1993-12-02,27.729822158813477
1993-12-03,27.8415470123291
1993-12-06,27.934675216674805
1993-12-07,27.916044235229492
1993-12-08,27.916044235229492
1993-12-09,27.82293128967285
1993-12-10,27.767080307006836
1993-12-13,27.934675216674805
1993-12-14,27.729822158813477
1993-12-15,27.692575454711914
1993-12-16,27.785688400268555
1993-12-17,27.938404083251953
1993-12-20,27.97589874267578
1993-12-21,27.882144927978516
1993-12-22,28.069658279418945
1993-12-23,28.050893783569336
1993-12-27,28.200904846191406
1993-12-28,28.257164001464844
1993-12-29,28.21965789794922
1993-12-30,28.107141494750977
1993-12-31,27.957157135009766
1994-01-03,27.882144927978516
1994-01-04,27.994647979736328
1994-01-05,28.050893783569336
1994-01-06,28.050893783569336
1994-01-07,28.21965789794922
1994-01-10,28.55716896057129
1994-01-11,28.500917434692383
1994-01-12,28.40716552734375
1994-01-13,28.33214569091797
1994-01-14,28.444664001464844
1994-01-17,28.444664001464844
1994-01-18,28.482160568237305
1994-01-19,28.40716552734375
1994-01-20,28.482160568237305
1994-01-21,28.425914764404297
1994-01-24,28.313398361206055
1994-01-25,28.313398361206055
1994-01-26,28.388412475585938
1994-01-27,28.650915145874023
1994-01-28,28.725927352905273
1994-01-31,28.93217658996582
1994-02-01,28.78217124938965
1994-02-02,28.969682693481445
1994-02-03,28.838422775268555
1994-02-04,28.182159423828125
1994-02-07,28.313398361206055
1994-02-08,28.33214569091797
1994-02-09,28.444664001464844
1994-02-10,28.200904846191406
1994-02-11,28.294660568237305
1994-02-14,28.33214569091797
1994-02-15,28.482160568237305
1994-02-16,28.463411331176758
1994-02-17,28.294660568237305
1994-02-18,28.125905990600586
1994-02-22,28.40716552734375
1994-02-23,28.33214569091797
1994-02-24,27.957157135009766
1994-02-25,28.08839988708496
1994-02-28,28.08839988708496
1994-03-01,27.97589874267578
1994-03-02,28.013395309448242
1994-03-03,27.938404083251953
1994-03-04,28.013395309448242
1994-03-07,28.163415908813477
1994-03-08,28.050893783569336
1994-03-09,28.182159423828125
1994-03-10,27.957157135009766
1994-03-11,28.107141494750977
1994-03-14,28.144651412963867
1994-03-15,28.125905990600586
1994-03-16,28.350914001464844
1994-03-17,28.350914001464844
1994-03-18,28.344728469848633
1994-03-21,28.26927947998047
1994-03-22,28.344728469848633
1994-03-23,28.32587242126465
1994-03-24,27.98641586303711
1994-03-25,27.722379684448242
1994-03-28,27.76010513305664
1994-03-29,27.21320152282715
1994-03-30,26.836029052734375
1994-03-31,26.911453247070312
1994-04-04,26.49656867980957
1994-04-05,27.043460845947266
1994-04-06,27.043460845947266
1994-04-07,27.17547607421875
1994-04-08,26.968029022216797
1994-04-11,27.081188201904297
1994-04-12,27.043460845947266
1994-04-13,26.902029037475586
1994-04-14,26.911453247070312
1994-04-15,26.911453247070312
1994-04-18,26.732284545898438
1994-04-19,26.770000457763672
1994-04-20,26.74172592163086
1994-04-21,27.10005760192871
1994-04-22,27.071754455566406
1994-04-25,27.354633331298828
1994-04-26,27.326351165771484
1994-04-28,27.128332138061523
1994-04-29,27.21320152282715
1994-05-02,27.382932662963867
1994-05-03,27.354633331298828
1994-05-04,27.30750274658203
1994-05-05,27.26978302001953
1994-05-06,27.005733489990234
1994-05-09,26.770000457763672
1994-05-10,26.977460861206055
1994-05-11,26.732284545898438
1994-05-12,26.864316940307617
1994-05-13,26.864316940307617
1994-05-16,26.873746871948242
1994-05-17,27.26978302001953
1994-05-18,27.467788696289062
1994-05-19,27.599796295166016
1994-05-20,27.49608612060547
1994-05-23,27.448938369750977
1994-05-24,27.562095642089844
1994-05-25,27.63751220703125
1994-05-26,27.656373977661133
1994-05-27,27.684675216674805
1994-05-31,27.64695167541504
1994-06-01,27.769535064697266
1994-06-02,27.74125099182129
1994-06-03,27.90155792236328
1994-06-06,27.89212417602539
1994-06-07,27.85439109802246
1994-06-08,27.62808609008789
1994-06-09,27.778968811035156
1994-06-10,27.826107025146484
1994-06-13,27.863828659057617
1994-06-14,28.080698013305664
1994-06-15,27.96753692626953
1994-06-16,28.024127960205078
1994-06-17,27.867713928222656
1994-06-20,27.63041877746582
1994-06-21,27.39312171936035
1994-06-22,27.497516632080078
1994-06-23,27.33616065979004
1994-06-24,26.76665496826172
1994-06-27,27.23175811767578
1994-06-28,27.098875045776367
1994-06-29,27.184309005737305
1994-06-30,27.013456344604492
1994-07-01,27.070402145385742
1994-07-05,27.21277618408203
1994-07-06,27.1747989654541
1994-07-07,27.288707733154297
1994-07-08,27.279224395751953
1994-07-11,27.184309005737305
1994-07-12,27.222267150878906
1994-07-13,27.26972198486328
1994-07-14,27.56397247314453
1994-07-15,27.573471069335938
1994-07-18,27.620925903320312
1994-07-19,27.56397247314453
1994-07-20,27.440574645996094
1994-07-21,27.497516632080078
1994-07-22,27.54496955871582
1994-07-25,27.582942962646484
1994-07-26,27.55448341369629
1994-07-27,27.55448341369629
1994-07-28,27.611425399780273
1994-07-29,27.886690139770508
1994-08-01,28.019561767578125
1994-08-02,28.05755615234375
1994-08-03,28.06700325012207
1994-08-04,27.905656814575195
1994-08-05,27.810741424560547
1994-08-08,27.877197265625
1994-08-09,27.924671173095703
1994-08-10,28.029056549072266
1994-08-11,27.924671173095703
1994-08-12,28.14296531677246
1994-08-15,28.13345718383789
1994-08-16,28.332805633544922
1994-08-17,28.31382179260254
1994-08-18,28.218904495239258
1994-08-19,28.19991683959961
1994-08-22,28.17144775390625
1994-08-23,28.332805633544922
1994-08-24,28.636531829833984
1994-08-25,28.560598373413086
1994-08-26,28.96875
1994-08-29,28.949758529663086
1994-08-30,29.025693893432617
1994-08-31,28.949758529663086
1994-09-01,28.854843139648438
1994-09-02,28.731441497802734
1994-09-06,28.740943908691406
1994-09-07,28.712467193603516
1994-09-08,28.854843139648438
1994-09-09,28.55110740661621
1994-09-12,28.46567726135254
1994-09-13,28.55110740661621
1994-09-14,28.57958221435547
1994-09-15,28.94026756286621
1994-09-16,28.73430633544922
1994-09-19,28.762954711914062
1994-09-20,28.218629837036133
1994-09-21,28.218629837036133
1994-09-22,28.15178680419922
1994-09-23,28.05630111694336
1994-09-26,28.199527740478516
1994-09-27,28.18044662475586
1994-09-28,28.400087356567383
1994-09-29,28.256839752197266
1994-09-30,28.218629837036133
1994-10-03,28.15178680419922
1994-10-04,27.73162078857422
1994-10-05,27.74117088317871
1994-10-06,27.65521240234375
1994-10-07,27.779361724853516
1994-10-10,28.07538414001465
1994-10-11,28.495559692382812
1994-10-12,28.53377342224121
1994-10-13,28.62925148010254
1994-10-14,28.75340461730957
1994-10-17,28.696104049682617
1994-10-18,28.62925148010254
1994-10-19,28.762954711914062
1994-10-20,28.57196044921875
1994-10-21,28.457368850708008
1994-10-24,28.218629837036133
1994-10-25,28.247282028198242
1994-10-26,28.352331161499023
1994-10-27,28.52419662475586
1994-10-28,29.12583351135254
1994-10-31,29.020776748657227
1994-11-01,28.696104049682617
1994-11-02,28.53377342224121
1994-11-03,28.686567306518555
1994-11-04,28.314136505126953
1994-11-07,28.400087356567383
1994-11-08,28.619712829589844
1994-11-09,28.667457580566406
1994-11-10,28.466920852661133
1994-11-11,28.361873626708984
1994-11-14,28.62925148010254
1994-11-15,28.53377342224121
1994-11-16,28.62925148010254
1994-11-17,28.438264846801758
1994-11-18,28.400087356567383
1994-11-21,28.113574981689453
1994-11-22,27.502424240112305
1994-11-23,27.65521240234375
1994-11-25,27.788917541503906
1994-11-28,27.913053512573242
1994-11-29,27.903488159179688
1994-11-30,27.86532211303711
1994-12-01,27.58836555480957
1994-12-02,27.846223831176758
1994-12-05,27.874858856201172
1994-12-06,27.8939266204834
1994-12-07,27.693410873413086
1994-12-08,27.42603874206543
1994-12-09,27.531070709228516
1994-12-12,27.712499618530273
1994-12-13,27.817548751831055
1994-12-14,27.960784912109375
1994-12-15,28.046754837036133
1994-12-16,28.183732986450195
1994-12-19,28.22224235534668
1994-12-20,28.135616302490234
1994-12-21,28.433990478515625
1994-12-22,28.34735679626465
1994-12-23,28.37623405456543
1994-12-27,28.530241012573242
1994-12-28,28.385883331298828
1994-12-29,28.405141830444336
1994-12-30,28.0682315826416
1995-01-03,28.202978134155273
1995-01-04,28.337738037109375
1995-01-05,28.337738037109375
1995-01-06,28.366626739501953
1995-01-09,28.395488739013672
1995-01-10,28.424373626708984
1995-01-11,28.44361686706543
1995-01-12,28.453250885009766
1995-01-13,28.7901554107666
1995-01-16,28.963396072387695
1995-01-17,28.973033905029297
1995-01-18,28.944154739379883
1995-01-19,28.780529022216797
1995-01-20,28.674636840820312
1995-01-23,28.76125717163086
1995-01-24,28.799785614013672
1995-01-25,28.87677764892578
1995-01-26,28.90566635131836
1995-01-27,29.021163940429688
1995-01-30,28.896024703979492
1995-01-31,29.011539459228516
1995-02-01,29.001914978027344
1995-02-02,29.175159454345703
1995-02-03,29.589075088500977
1995-02-06,29.714204788208008
1995-02-07,29.75269889831543
1995-02-08,29.75269889831543
1995-02-09,29.75269889831543
1995-02-10,29.791221618652344
1995-02-13,29.800838470458984
1995-02-14,29.839340209960938
1995-02-15,30.002992630004883
1995-02-16,29.964458465576172
1995-02-17,29.848962783813477
1995-02-21,29.839340209960938
1995-02-22,30.060728073120117
1995-02-23,30.108848571777344
1995-02-24,30.185876846313477
1995-02-27,29.94521713256836
1995-02-28,30.19548988342285
1995-03-01,30.002992630004883
1995-03-02,30.041479110717773
1995-03-03,30.051095962524414
1995-03-06,30.07036018371582
1995-03-07,29.839340209960938
1995-03-08,29.91632652282715
1995-03-09,29.906736373901367
1995-03-10,30.3494930267334
1995-03-13,30.32062339782715
1995-03-14,30.54200553894043
1995-03-15,30.484243392944336
1995-03-16,30.667139053344727
1995-03-17,30.697635650634766
1995-03-20,30.697635650634766
1995-03-21,30.62022590637207
1995-03-22,30.649246215820312
1995-03-23,30.66860580444336
1995-03-24,31.10409927368164
1995-03-27,31.229917526245117
1995-03-28,31.229917526245117
1995-03-29,31.220233917236328
1995-03-30,31.16217613220215
1995-03-31,31.036375045776367
1995-04-03,31.113784790039062
1995-04-04,31.317018508911133
1995-04-05,31.317018508911133
1995-04-06,31.433134078979492
1995-04-07,31.404125213623047
1995-04-10,31.46217918395996
1995-04-11,31.355724334716797
1995-04-12,31.46217918395996
1995-04-13,31.636384963989258
1995-04-17,31.452497482299805
1995-04-18,31.346052169799805
1995-04-19,31.317018508911133
1995-04-20,31.365402221679688
1995-04-21,31.520261764526367
1995-04-24,31.888017654418945
1995-04-25,31.800905227661133
1995-04-26,31.82991600036621
1995-04-27,31.90736961364746
1995-04-28,31.95575714111328
1995-05-01,31.86863899230957
1995-05-02,31.93639373779297
1995-05-03,32.381561279296875
1995-05-04,32.36219787597656
1995-05-05,32.32350540161133
1995-05-08,32.55576705932617
1995-05-09,32.52671813964844
1995-05-10,32.565452575683594
1995-05-11,32.65252685546875
1995-05-12,32.67189025878906
1995-05-15,32.82674026489258
1995-05-16,32.846099853515625
1995-05-17,32.72026824951172
1995-05-18,32.24606704711914
1995-05-19,32.26543426513672
1995-05-22,32.623504638671875
1995-05-23,32.92349624633789
1995-05-24,32.90415573120117
1995-05-25,32.93317413330078
1995-05-26,32.55576705932617
1995-05-30,32.54609680175781
1995-05-31,33.22352600097656
1995-06-01,33.136444091796875
1995-06-02,33.16544723510742
1995-06-05,33.36868667602539
1995-06-06,33.31062316894531
1995-06-07,33.136444091796875
1995-06-08,33.058998107910156
1995-06-09,32.86542892456055
1995-06-12,33.049339294433594
1995-06-13,33.407371520996094
1995-06-14,33.37837219238281
1995-06-15,33.523536682128906
1995-06-16,33.623043060302734
1995-06-19,34.00269317626953
1995-06-20,33.91509246826172
1995-06-21,33.895626068115234
1995-06-22,34.34341812133789
1995-06-23,34.275272369384766
1995-06-26,33.86640548706055
1995-06-27,33.79827117919922
1995-06-28,33.97349548339844
1995-06-29,33.91509246826172
1995-06-30,33.895626068115234
1995-07-03,34.02217102050781
1995-07-05,34.148719787597656
1995-07-06,34.58678436279297
1995-07-07,34.74252700805664
1995-07-10,34.76199722290039
1995-07-11,34.59650802612305
1995-07-12,35.024818420410156
1995-07-13,34.94694900512695
1995-07-14,34.91775894165039
1995-07-17,35.11243438720703
1995-07-18,34.810665130615234
1995-07-19,34.431034088134766
1995-07-20,34.55758285522461
1995-07-21,34.51863098144531
1995-07-24,34.771728515625
1995-07-25,35.03456115722656
1995-07-26,35.0053596496582
1995-07-27,35.29740905761719
1995-07-28,35.073486328125
1995-07-31,34.98587417602539
1995-08-01,34.927490234375
1995-08-02,34.84960174560547
1995-08-03,34.839866638183594
1995-08-04,34.8787956237793
1995-08-07,34.956687927246094
1995-08-08,34.956687927246094
1995-08-09,34.94694900512695
1995-08-10,34.86907958984375
1995-08-11,34.674381256103516
1995-08-14,34.98587417602539
1995-08-15,34.91775894165039
1995-08-16,35.01507568359375
1995-08-17,34.956687927246094
1995-08-18,34.99562454223633
1995-08-21,34.89826965332031
1995-08-22,34.96640396118164
1995-08-23,34.839866638183594
1995-08-24,34.8787956237793
1995-08-25,35.073486328125
1995-08-28,34.94694900512695
1995-08-29,35.03456115722656
1995-08-30,35.11243438720703
1995-08-31,35.141639709472656
1995-09-01,35.29740905761719
1995-09-05,35.62835693359375
1995-09-06,35.696502685546875
1995-09-07,35.71599197387695
1995-09-08,35.852264404296875
1995-09-11,35.94961929321289
1995-09-12,36.11509704589844
1995-09-13,36.280574798583984
1995-09-14,36.61156463623047
1995-09-15,36.601436614990234
1995-09-18,36.464447021484375
1995-09-19,36.64059829711914
1995-09-20,36.81675720214844
1995-09-21,36.51337814331055
1995-09-22,36.52314376831055
1995-09-25,36.464447021484375
1995-09-26,36.45464324951172
1995-09-27,36.42528533935547
1995-09-28,36.69931411743164
1995-09-29,36.63081741333008
1995-10-02,36.44486618041992
1995-10-03,36.484031677246094
1995-10-04,36.44486618041992
1995-10-05,36.55251693725586
1995-10-06,36.58189010620117
1995-10-09,36.27850341796875
1995-10-10,36.2588996887207
1995-10-11,36.37636184692383
1995-10-12,36.601436614990234
1995-10-13,36.71889114379883
1995-10-16,36.542728424072266
1995-10-17,36.787410736083984
1995-10-18,36.89504623413086
1995-10-19,37.07120132446289
1995-10-20,36.84611129760742
1995-10-23,36.76783752441406
1995-10-24,36.80697250366211
1995-10-25,36.50360107421875
1995-10-26,36.17084503173828
1995-10-27,36.44486618041992
1995-10-30,36.679752349853516
1995-10-31,36.52314376831055
1995-11-01,36.81675720214844
1995-11-02,37.0516357421875
1995-11-03,37.1005744934082
1995-11-06,36.97333526611328
1995-11-07,36.836326599121094
1995-11-08,37.1690788269043
1995-11-09,37.306068420410156
1995-11-10,37.28650665283203
1995-11-13,37.247379302978516
1995-11-14,37.00269317626953
1995-11-15,37.37458038330078
1995-11-16,37.58010482788086
1995-11-17,37.69754409790039
1995-11-20,37.50181198120117
1995-11-21,37.80519104003906
1995-11-22,37.6877555847168
1995-11-24,37.785606384277344
1995-11-27,37.7953987121582
1995-11-28,38.19664764404297
1995-11-29,38.235809326171875
1995-11-30,38.14773178100586
1995-12-01,38.19664764404297
1995-12-04,38.66640853881836
1995-12-05,38.92085266113281
1995-12-06,39.00893783569336
1995-12-07,38.80339813232422
1995-12-08,38.930641174316406
1995-12-11,39.097015380859375
1995-12-12,38.97957992553711
1995-12-13,39.2242317199707
1995-12-14,38.9404411315918
1995-12-15,38.954689025878906
1995-12-18,38.20631408691406
1995-12-19,38.61003875732422
1995-12-20,38.23585891723633
1995-12-21,38.43278884887695
1995-12-22,38.57066345214844
1995-12-26,38.75775909423828
1995-12-27,38.738059997558594
1995-12-28,38.69866943359375
1995-12-29,38.747886657714844
1996-01-02,39.16147232055664
1996-01-03,39.269779205322266
1996-01-04,38.895599365234375
1996-01-05,38.81682586669922
1996-01-08,38.96453094482422
1996-01-09,38.29494094848633
1996-01-10,37.79275131225586
1996-01-11,38.019203186035156
1996-01-12,37.960140228271484
1996-01-15,37.88136672973633
1996-01-16,38.34416580200195
1996-01-17,38.22599792480469
1996-01-18,38.35401153564453
1996-01-19,38.61003875732422
1996-01-22,38.61989212036133
1996-01-23,38.708499908447266
1996-01-24,39.02361297607422
1996-01-25,38.8857536315918
1996-01-26,39.22056198120117
1996-01-29,39.37811279296875
1996-01-30,39.712890625
1996-01-31,40.12648010253906
1996-02-01,40.27419662475586
1996-02-02,40.10676956176758
1996-02-05,40.43173599243164
1996-02-06,40.815765380859375
1996-02-07,41.05207824707031
1996-02-08,41.495208740234375
1996-02-09,41.485355377197266
1996-02-12,41.800445556640625
1996-02-13,41.71184539794922
1996-02-14,41.34750747680664
1996-02-15,41.091468811035156
1996-02-16,40.924076080322266
1996-02-20,40.520355224609375
1996-02-21,41.02254867553711
1996-02-22,41.67244338989258
1996-02-23,41.55426788330078
1996-02-26,40.963462829589844
1996-02-27,40.83544921875
1996-02-28,40.648372650146484
1996-02-29,40.254486083984375
1996-03-01,40.894535064697266
1996-03-04,41.130859375
1996-03-05,41.51491165161133
1996-03-06,41.15054702758789
1996-03-07,41.35734939575195
1996-03-08,40.01813888549805
1996-03-11,40.48096466064453
1996-03-12,40.16585922241211
1996-03-13,40.44157409667969
1996-03-14,40.61883544921875
1996-03-15,40.59153747558594
1996-03-18,41.37289810180664
1996-03-19,41.283878326416016
1996-03-20,41.23442459106445
1996-03-21,41.13551330566406
1996-03-22,41.24432373046875
1996-03-25,41.165199279785156
1996-03-26,41.36300277709961
1996-03-27,40.98715591430664
1996-03-28,41.14540481567383
1996-03-29,40.94758224487305
1996-04-01,41.42235565185547
1996-04-02,41.501487731933594
1996-04-03,41.501487731933594
1996-04-04,41.47178268432617
1996-04-08,40.759666442871094
1996-04-09,40.60142517089844
1996-04-10,39.87940979003906
1996-04-11,39.82993698120117
1996-04-12,40.33436584472656
1996-04-15,40.67064666748047
1996-04-16,40.78935241699219
1996-04-17,40.69042205810547
1996-04-18,40.74979019165039
1996-04-19,40.84868621826172
1996-04-22,41.165199279785156
1996-04-23,41.29376220703125
1996-04-24,41.14540481567383
1996-04-25,41.333316802978516
1996-04-26,41.42235565185547
1996-04-29,41.42235565185547
1996-04-30,41.392677307128906
1996-05-01,41.48169708251953
1996-05-02,40.769554138183594
1996-05-03,40.71022415161133
1996-05-06,40.67064666748047
1996-05-07,40.50251007080078
1996-05-08,41.00693130493164
1996-05-09,40.97726821899414
1996-05-10,41.38278579711914
1996-05-13,42.00590133666992
1996-05-14,42.2630500793457
1996-05-15,42.2136116027832
1996-05-16,42.30261993408203
1996-05-17,42.53011703491211
1996-05-20,42.81692886352539
1996-05-21,42.75759506225586
1996-05-22,43.16312026977539
1996-05-23,42.98508071899414
1996-05-24,43.15322494506836
1996-05-28,42.71802520751953
1996-05-29,42.43119430541992
1996-05-30,42.648799896240234
1996-05-31,42.332298278808594
1996-06-03,42.45098876953125
1996-06-04,42.74772262573242
1996-06-05,43.12354278564453
1996-06-06,42.807037353515625
1996-06-07,42.807037353515625
1996-06-10,42.66856002807617
1996-06-11,42.6290168762207
1996-06-12,42.549896240234375
1996-06-13,42.549896240234375
1996-06-14,42.37186050415039
1996-06-17,42.34219741821289
1996-06-18,41.99602127075195
1996-06-19,42.18394088745117
1996-06-20,42.15425491333008
1996-06-21,42.5168342590332
1996-06-24,42.596370697021484
1996-06-25,42.54664611816406
1996-06-26,42.258304595947266
1996-06-27,42.556617736816406
1996-06-28,42.705745697021484
1996-07-01,43.07365417480469
1996-07-02,42.91456985473633
1996-07-03,42.82503890991211
1996-07-05,41.7313117980957
1996-07-08,41.562294006347656
1996-07-09,41.7313117980957
1996-07-10,41.90035629272461
1996-07-11,41.0551872253418
1996-07-12,41.08501434326172
1996-07-15,39.871944427490234
1996-07-16,39.97137451171875
1996-07-17,40.44865036010742
1996-07-18,41.005470275878906
1996-07-19,40.70718002319336
1996-07-22,40.408897399902344
1996-07-23,39.891845703125
1996-07-24,39.97137451171875
1996-07-25,40.32933044433594
1996-07-26,40.54806900024414
1996-07-29,40.100650787353516
1996-07-30,40.488433837890625
1996-07-31,40.78673553466797
1996-08-01,41.462860107421875
1996-08-02,42.35773468017578
1996-08-05,42.109161376953125
1996-08-06,42.238426208496094
1996-08-07,42.34778594970703
1996-08-08,42.278194427490234
1996-08-09,42.13897705078125
1996-08-12,42.447235107421875
1996-08-13,42.109161376953125
1996-08-14,42.258304595947266
1996-08-15,42.17878341674805
1996-08-16,42.536720275878906
1996-08-19,42.556617736816406
1996-08-20,42.52677917480469
1996-08-21,42.377620697021484
1996-08-22,42.77534866333008
1996-08-23,42.54664611816406
1996-08-26,42.33785629272461
1996-08-27,42.496944427490234
1996-08-28,42.42732620239258
1996-08-29,42.009735107421875
1996-08-30,41.57222366333008
1996-09-03,41.8406867980957
1996-09-04,41.88047409057617
1996-09-05,41.37337112426758
1996-09-06,41.960025787353516
1996-09-09,42.4571647644043
1996-09-10,42.43727111816406
1996-09-11,42.67591857910156
1996-09-12,42.97420883178711
1996-09-13,43.63044738769531
1996-09-16,43.7895393371582
1996-09-17,43.69011688232422
1996-09-18,43.58073425292969
1996-09-19,43.74977111816406
1996-09-20,43.90495300292969
1996-09-23,43.894962310791016
1996-09-24,43.88497543334961
1996-09-25,43.91495895385742
1996-09-26,43.894962310791016
1996-09-27,43.93495178222656
1996-09-30,43.894962310791016
1996-10-01,44.134849548339844
1996-10-02,44.434688568115234
1996-10-03,44.394691467285156
1996-10-04,44.99432373046875
1996-10-07,45.0443229675293
