RunDate,PeriodEndDate,FeatureLag,n_estimators,max_depth,max_features,random_state,verbose,Annual Return,Annual Volatility,Sharpe Ratio,Calmar Ratio,Max Drawdown,Sortino Ratio,Alpha,Beta
10/22/2021,10/1/2021,85,500,5000,auto,0,0,0.039310515,0.175474006,0.307976993,0.155677858,-0.252511921,0.417544235,-0.078494311,0.595734929
10/22/2021,10/1/2021,86,500,5000,auto,0,0,0.279094949,0.168821648,1.542852776,1.932924156,-0.144390016,2.42069622,0.143912295,0.55274383
10/22/2021,10/1/2021,87,500,5000,auto,0,0,0.217964801,0.171064089,1.238269008,1.559547311,-0.139761583,1.873780197,0.086190458,0.566592899
10/22/2021,10/1/2021,88,500,5000,auto,0,0,0.089382837,0.171752197,0.585735745,0.284646926,-0.314013007,0.756709364,-0.028981802,0.57043886
10/22/2021,10/1/2021,89,500,5000,auto,0,0,0.122779902,0.176654623,0.744256077,0.477476752,-0.257143203,1.056213345,-0.00605821,0.603535364
10/22/2021,10/1/2021,90,500,5000,auto,0,0,0.176259296,0.191709069,0.94382948,0.685362817,-0.257176625,1.293026404,0.019009311,0.71127983
10/22/2021,10/4/2021,1,500,5000,auto,0,0,0.144523307,0.17252438,0.869914778,0.481685701,-0.300036532,1.170156192,0.021928336,0.575790868
10/22/2021,10/4/2021,2,500,5000,auto,0,0,0.077033467,0.159998901,0.544292725,0.3235023,-0.238123399,0.746819812,-0.023027455,0.495032922
10/22/2021,10/4/2021,3,500,5000,auto,0,0,0.026003899,0.20054737,0.229100353,0.074180385,-0.350549532,0.30841218,-0.119870168,0.778544462
10/22/2021,10/4/2021,4,500,5000,auto,0,0,0.245664863,0.184322672,1.284165782,1.068827249,-0.229845247,1.920841909,0.094026541,0.658447451
10/22/2021,10/4/2021,5,500,5000,auto,0,0,0.050141731,0.189609818,0.354073705,0.187130494,-0.267950615,0.467392762,-0.084243158,0.695693187
10/22/2021,10/4/2021,6,500,5000,auto,0,0,0.078240385,0.166351792,0.536615822,0.335820197,-0.232982965,0.72522716,-0.029623387,0.535190726
10/22/2021,10/4/2021,7,500,5000,auto,0,0,0.103651107,0.181697152,0.633776388,0.385228447,-0.269064001,0.902662748,-0.026877984,0.638624123
10/22/2021,10/4/2021,8,500,5000,auto,0,0,0.159496373,0.160378948,1.003722766,0.81063141,-0.196755727,1.384214015,0.051304062,0.497534449
10/22/2021,10/4/2021,9,500,5000,auto,0,0,-0.019284538,0.167513653,-0.031190351,-0.054362834,-0.354737534,-0.039281003,-0.118820402,0.543716347
10/22/2021,10/4/2021,10,500,5000,auto,0,0,0.073034127,0.17137365,0.49754809,0.352887233,-0.206961658,0.676945485,-0.04055734,0.568062561
10/22/2021,10/4/2021,11,500,5000,auto,0,0,0.13842588,0.176282785,0.82372901,0.588616244,-0.235171695,1.193734783,0.011225313,0.601161048
10/22/2021,10/4/2021,12,500,5000,auto,0,0,0.130756704,0.155538432,0.86875805,0.673606979,-0.194114235,1.162676825,0.0313019,0.46776355
10/22/2021,10/4/2021,13,500,5000,auto,0,0,0.161326799,0.193201354,0.8713635,0.685079116,-0.235486377,1.238377945,0.007289132,0.72242629
10/22/2021,10/4/2021,14,500,5000,auto,0,0,0.100611923,0.178766534,0.626349681,0.401991218,-0.250283883,0.856256329,-0.025535404,0.618157744
10/22/2021,10/4/2021,15,500,5000,auto,0,0,0.077423174,0.198179348,0.476344457,0.210954537,-0.367013554,0.639707489,-0.072313169,0.759944271
10/22/2021,10/4/2021,16,500,5000,auto,0,0,0.181103702,0.168015265,1.075307981,0.919912316,-0.196870613,1.511864431,0.060614721,0.54629665
10/22/2021,10/4/2021,17,500,5000,auto,0,0,0.19648079,0.176118535,1.10634233,0.916854349,-0.214298804,1.681985927,0.062839473,0.600487108
10/22/2021,10/4/2021,18,500,5000,auto,0,0,0.049122821,0.16106135,0.379019054,0.219217023,-0.224083059,0.506002682,-0.049577523,0.501791331
10/22/2021,10/4/2021,19,500,5000,auto,0,0,0.149881691,0.180589774,0.863918458,0.661631036,-0.226533646,1.268748646,0.015431786,0.631003454
10/22/2021,10/4/2021,20,500,5000,auto,0,0,0.070909407,0.160352922,0.507903367,0.426911955,-0.166098433,0.683927881,-0.029006015,0.497253698
10/22/2021,10/4/2021,21,500,5000,auto,0,0,0.09700772,0.196099733,0.571262625,0.266403675,-0.364138068,0.76074311,-0.052459716,0.744036879
10/22/2021,10/4/2021,22,500,5000,auto,0,0,0.114744816,0.191704223,0.66367981,0.298492392,-0.384414541,0.88828632,-0.030831695,0.711032654
10/22/2021,10/4/2021,23,500,5000,auto,0,0,0.202457817,0.190975896,1.061576469,1.443703383,-0.140235051,1.537123092,0.046290978,0.706254965
10/22/2021,10/4/2021,24,500,5000,auto,0,0,0.046649078,0.187191753,0.338454652,0.148480653,-0.314176136,0.442130597,-0.084105774,0.678068692
10/22/2021,10/4/2021,25,500,5000,auto,0,0,0.182482452,0.180907327,1.017593815,0.629273466,-0.28998911,1.4567976,0.043764357,0.63348054
10/22/2021,10/4/2021,26,500,5000,auto,0,0,0.121147966,0.168767315,0.761776455,0.746933934,-0.162193684,1.105284538,0.005749795,0.550857417
10/22/2021,10/4/2021,27,500,5000,auto,0,0,0.244187899,0.159873379,1.446542751,1.77130338,-0.13785775,2.256040045,0.128388192,0.495313665
10/22/2021,10/4/2021,28,500,5000,auto,0,0,0.153805881,0.15564818,0.996840867,0.830349958,-0.18523019,1.477689781,0.05198547,0.468528972
10/22/2021,10/4/2021,29,500,5000,auto,0,0,0.084400212,0.177122375,0.547251914,0.333531371,-0.253050296,0.725499812,-0.037657106,0.606838124
10/22/2021,10/4/2021,30,500,5000,auto,0,0,0.261542303,0.15741424,1.554618499,2.490768531,-0.10500466,2.477114648,0.147458101,0.480459816
10/22/2021,10/4/2021,31,500,5000,auto,0,0,0.119310731,0.165425333,0.764863769,0.780635287,-0.152837993,1.04474309,0.008560302,0.529215261
10/22/2021,10/4/2021,32,500,5000,auto,0,0,0.164158879,0.191574886,0.890105876,0.691186471,-0.237503027,1.248910181,0.012208871,0.710321497
10/22/2021,10/4/2021,33,500,5000,auto,0,0,0.176370663,0.177655946,1.004577086,0.760165468,-0.232016147,1.360797804,0.043168121,0.610834499
10/22/2021,10/4/2021,34,500,5000,auto,0,0,0.004940574,0.194058773,0.12382624,0.013924807,-0.354803756,0.158636977,-0.129427749,0.729199004
10/22/2021,10/4/2021,35,500,5000,auto,0,0,0.006992664,0.16639961,0.126109355,0.029160214,-0.239801543,0.161442969,-0.093869396,0.536091569
10/22/2021,10/4/2021,36,500,5000,auto,0,0,0.211454538,0.160081128,1.279644297,1.549242442,-0.136488991,1.806839193,0.09877324,0.496167945
10/22/2021,10/4/2021,37,500,5000,auto,0,0,0.040594219,0.165236537,0.324382998,0.152726699,-0.265796482,0.426465658,-0.062178881,0.528246429
10/22/2021,10/4/2021,38,500,5000,auto,0,0,0.120335921,0.156421692,0.806635763,0.409006143,-0.294215437,1.008211555,0.020904186,0.47307524
10/22/2021,10/4/2021,39,500,5000,auto,0,0,0.173069485,0.180825291,0.973463898,1.190574324,-0.145366384,1.40795685,0.035535684,0.632820507
10/22/2021,10/4/2021,40,500,5000,auto,0,0,0.063121732,0.190338765,0.416727355,0.307098835,-0.205542077,0.592909276,-0.074108014,0.700987022
10/22/2021,10/4/2021,41,500,5000,auto,0,0,0.172830744,0.169894468,1.02415846,0.655928428,-0.263490248,1.408898574,0.050696622,0.558530958
10/22/2021,10/4/2021,42,500,5000,auto,0,0,0.095507096,0.167192082,0.629814664,0.397365763,-0.240350592,0.859414821,-0.015124035,0.540585418
10/22/2021,10/4/2021,43,500,5000,auto,0,0,0.081852515,0.17043104,0.547346124,0.305394911,-0.26802187,0.746512934,-0.031479197,0.561793356
10/22/2021,10/4/2021,44,500,5000,auto,0,0,0.168859559,0.189218669,0.919761434,0.711313003,-0.237391357,1.305543715,0.019708804,0.692972245
10/22/2021,10/4/2021,45,500,5000,auto,0,0,0.096284262,0.185871376,0.588967954,0.276405206,-0.348344604,0.768243938,-0.03878605,0.668347775
10/22/2021,10/4/2021,46,500,5000,auto,0,0,0.14434088,0.193930785,0.793315549,0.614021362,-0.235074688,1.080807222,-0.008397338,0.727786218
10/22/2021,10/4/2021,47,500,5000,auto,0,0,0.242888892,0.169700441,1.365980315,2.233657633,-0.10874043,2.152456075,0.113320717,0.558068123
10/22/2021,10/4/2021,48,500,5000,auto,0,0,0.052265638,0.18814917,0.366477347,0.144869133,-0.360778288,0.463267673,-0.08038499,0.684991497
10/22/2021,10/4/2021,49,500,5000,auto,0,0,0.116987981,0.149277397,0.816201403,0.781591911,-0.149679109,1.134939517,0.026125039,0.430755993
10/22/2021,10/4/2021,50,500,5000,auto,0,0,0.269257227,0.172893272,1.465312193,2.180684339,-0.123473729,2.368883367,0.132075393,0.579693907
10/22/2021,10/4/2021,51,500,5000,auto,0,0,0.091099531,0.169942147,0.598289699,0.451351771,-0.201837098,0.834156133,-0.022612012,0.55855146
10/22/2021,10/4/2021,52,500,5000,auto,0,0,-0.010776575,0.175319404,0.027562613,-0.026564863,-0.405670276,0.034483975,-0.120110524,0.595387111
10/22/2021,10/4/2021,53,500,5000,auto,0,0,0.073085975,0.182411998,0.478901937,0.364118399,-0.200720358,0.642649513,-0.054633529,0.643710384
10/22/2021,10/4/2021,54,500,5000,auto,0,0,0.070689461,0.170802305,0.48653255,0.258445514,-0.273517849,0.635628149,-0.041826305,0.564284221
10/22/2021,10/4/2021,55,500,5000,auto,0,0,-0.003691127,0.168215204,0.062726075,-0.010803246,-0.341668289,0.08300245,-0.105659786,0.548014958
10/22/2021,10/4/2021,56,500,5000,auto,0,0,0.159328443,0.173519007,0.938437096,1.140001704,-0.139761583,1.460284002,0.033487308,0.582547093
10/22/2021,10/4/2021,57,500,5000,auto,0,0,0.219528815,0.180384878,1.190953425,1.114716994,-0.196936815,1.71397518,0.077117832,0.630240113
10/22/2021,10/4/2021,58,500,5000,auto,0,0,0.11700116,0.184473209,0.691966429,0.563641767,-0.207580714,1.025880868,-0.018964383,0.658336114
10/22/2021,10/4/2021,59,500,5000,auto,0,0,0.055398178,0.177994696,0.392516892,0.180231347,-0.307372601,0.536479966,-0.064635785,0.6129565
10/22/2021,10/4/2021,60,500,5000,auto,0,0,0.088940353,0.187650608,0.549143687,0.317469631,-0.280153892,0.728821409,-0.047682735,0.681227951
10/22/2021,10/4/2021,61,500,5000,auto,0,0,0.166109908,0.189555207,0.906020406,0.67673758,-0.245456899,1.28714543,0.016816169,0.695420066
10/22/2021,10/4/2021,62,500,5000,auto,0,0,0.038157283,0.179331799,0.298706404,0.117727985,-0.324113954,0.416064905,-0.081685152,0.622337519
10/22/2021,10/4/2021,63,500,5000,auto,0,0,0.183334812,0.181850345,1.017015591,0.731637133,-0.250581611,1.45539025,0.043111873,0.640117424
10/22/2021,10/4/2021,64,500,5000,auto,0,0,0.136473883,0.189838693,0.77015211,0.368942589,-0.369905472,1.030473713,-0.009239519,0.697316998
10/22/2021,10/4/2021,65,500,5000,auto,0,0,0.236814289,0.179739011,1.273165182,1.12729687,-0.210072693,1.835340258,0.093346407,0.625972073
10/22/2021,10/4/2021,66,500,5000,auto,0,0,0.178440054,0.18121465,0.997563452,0.883158327,-0.202047638,1.410624335,0.0398169,0.635600303
