,RunDate,PeriodEndDate,FeatureLag,n_estimators,max_depth,max_features,random_state,verbose,Annual Return,Annual Volatility,Sharpe Ratio,Calmar Ratio,Max Drawdown,Sortino Ratio,Alpha,Beta
0,2021-10-21,2021-10-07,1,500,5000,auto,0,0,0.11467826122660707,0.17334232288288975,0.7141344641379899,0.3547649258614143,-0.3232514064014465,0.9555212340673036,-0.010400154397142924,0.5829246830181224
1,2021-10-21,2021-10-07,2,500,5000,auto,0,0,0.05937589656857889,0.1837472000743326,0.4070918341321943,0.23711035310595072,-0.25041460986752984,0.5320720929740782,-0.07328568438287031,0.655250938464649
2,2021-10-21,2021-10-07,3,500,5000,auto,0,0,0.038058489906670934,0.20045859446873762,0.28739221235105,0.1085681406826427,-0.35054933857548803,0.3871736646389357,-0.11492714247691882,0.780158812216892
3,2021-10-21,2021-10-07,4,500,5000,auto,0,0,0.28208297795317017,0.18759238772540265,1.4187077612834824,1.484698128452492,-0.18999348928067056,2.1512280672968838,0.11454695980584662,0.6846350790073419
4,2021-10-21,2021-10-07,5,500,5000,auto,0,0,0.10603337018773495,0.19691617787048887,0.6110857299255428,0.4123479645355183,-0.2571453706754058,0.843711086164621,-0.05160143508694037,0.7525486937174531
5,2021-10-21,2021-10-07,6,500,5000,auto,0,0,0.11766403798246095,0.1637444933446459,0.7618565676916861,0.5693284478047514,-0.2066716294191104,1.0497434182300536,0.00499745236334137,0.5200513346961189
6,2021-10-21,2021-10-07,7,500,5000,auto,0,0,0.13161637389856118,0.18474668966233512,0.7616405450292987,0.48376492174570207,-0.2720667993529039,1.115362073680186,-0.0117515820881412,0.6623333380507809
7,2021-10-21,2021-10-07,8,500,5000,auto,0,0,0.16858532644626134,0.1585925578132365,1.0624953202842584,0.8568273409592216,-0.19675530691811188,1.4669290601815124,0.05772055265739162,0.48799089548814695
8,2021-10-21,2021-10-07,9,500,5000,auto,0,0,-0.04043329005441121,0.17667128613965102,-0.14342407856644834,-0.09723025088758973,-0.41585092792938616,-0.17540572228570925,-0.15227727002958868,0.6070872089752469
9,2021-10-21,2021-10-07,10,500,5000,auto,0,0,0.04907004987035446,0.1855510995523618,0.3522771254053166,0.15254608462713254,-0.3216736108979531,0.45752324722391136,-0.08474009027157636,0.668263072164603
