,RunDate,PeriodEndDate,FeatureLag,n_estimators,max_depth,max_features,random_state,verbose,Annual Return,Annual Volatility,Sharpe Ratio,Calmar Ratio,Max Drawdown,Sortino Ratio,Alpha,Beta
0,2021-10-21,2021-10-11,1,500,5000,auto,0,0,0.12025751875547908,0.1736048672241718,0.7420866391377332,0.3720251175842425,-0.3232510738424741,0.9936194206809869,-0.003871476984283473,0.5860961473529828
1,2021-10-21,2021-10-11,2,500,5000,auto,0,0,0.0999629888018354,0.16126805557872137,0.6719340196974549,0.4197952420091771,-0.23812320578814497,0.9282335131718933,-0.00610352345704146,0.5056063830222483
2,2021-10-21,2021-10-11,3,500,5000,auto,0,0,0.02878789687572314,0.20189562828063853,0.24234291990329093,0.08212228132869367,-0.3505491616885294,0.3258632523011633,-0.12255188052382471,0.7933259115168861
3,2021-10-21,2021-10-11,4,500,5000,auto,0,0,0.22590603457533276,0.18797254091879528,1.1776565688254568,1.189018834911523,-0.18999365522426132,1.7656801598100687,0.06773106511085647,0.6881763844943932
4,2021-10-21,2021-10-11,5,500,5000,auto,0,0,0.002997496039439218,0.19090111615368924,0.11233844956247117,0.009807728673950022,-0.30562591391835364,0.14711052330251156,-0.12999125182039917,0.7095359050968848
5,2021-10-21,2021-10-11,6,500,5000,auto,0,0,0.10674941526182069,0.16489079425996472,0.6981727410184153,0.5165171342333849,-0.2066715858715089,0.9573421884622777,-0.0045621410066827295,0.5286209477633302
6,2021-10-21,2021-10-11,7,500,5000,auto,0,0,0.07652348817043242,0.183842611760836,0.493206304125407,0.2812673414003573,-0.2720667383189309,0.6910394325153816,-0.05652761486934921,0.6573989855962422
7,2021-10-21,2021-10-11,8,500,5000,auto,0,0,0.173940389002879,0.15873032797425404,1.0905442169225044,0.8347844384235255,-0.20836563428441732,1.5024423859317189,0.06410108218458554,0.4900639355184762
8,2021-10-21,2021-10-11,9,500,5000,auto,0,0,-0.05586338019509718,0.17953057139350095,-0.2285389316876782,-0.12636304349847727,-0.442086377855962,-0.2786080587105148,-0.1676044257492254,0.6286800616082433
9,2021-10-21,2021-10-11,10,500,5000,auto,0,0,0.036872066528789604,0.17668417865531405,0.29385612182089416,0.1547109758829469,-0.2383287049826815,0.3926567208134758,-0.08205947941036984,0.6073790462320171
10,2021-10-21,2021-10-11,11,500,5000,auto,0,0,0.13858984067785052,0.17929956390787885,0.813569020444438,0.5893139667740523,-0.23517148496666626,1.1935062247574983,0.004294608315318138,0.6253063708220827
11,2021-10-21,2021-10-11,12,500,5000,auto,0,0,0.12273850222612914,0.1575335564618438,0.8145213113181671,0.6311696889651031,-0.19446197175180774,1.0937368781024197,0.019260718021916867,0.48243126022814115
12,2021-10-21,2021-10-11,13,500,5000,auto,0,0,0.11214938120069085,0.19661611267479182,0.639537001169751,0.42392305190755564,-0.26455126867020934,0.8902954781340724,-0.04356537248782599,0.7520354350360311
13,2021-10-21,2021-10-11,14,500,5000,auto,0,0,0.1362303192606651,0.181196537755909,0.7960405912201262,0.5512691738968655,-0.24712123534437247,1.1145524938347755,-0.00036162319621679817,0.6386190384956241
14,2021-10-21,2021-10-11,15,500,5000,auto,0,0,0.0954122119889329,0.19402976174556985,0.5674285860149829,0.30444901459058854,-0.3133930721281513,0.7761106525272241,-0.05420695448580959,0.7323435249301887
15,2021-10-21,2021-10-11,16,500,5000,auto,0,0,0.21869758617777024,0.1645575094653516,1.284875865678363,1.2009400455011645,-0.18210533239942508,1.841062693659374,0.09640826236842615,0.5272286546347609
16,2021-10-21,2021-10-11,17,500,5000,auto,0,0,0.22938087276825914,0.17269919222946492,1.281966284459415,1.0386658473636388,-0.2208418360442658,1.9801637748364374,0.09401257212304226,0.5808737999506666
17,2021-10-21,2021-10-11,18,500,5000,auto,0,0,0.006099090957379705,0.16220579804034582,0.11956842826257343,0.02516075232243754,-0.24240495193542896,0.15384685254623034,-0.09208018442576649,0.51219455194312
18,2021-10-21,2021-10-11,19,500,5000,auto,0,0,0.13580373938092172,0.1828772707345953,0.7880236542337106,0.6132634540228169,-0.22144437026222835,1.1454683290031482,-0.0031835621122179303,0.6505378085287623
19,2021-10-21,2021-10-11,20,500,5000,auto,0,0,0.09242091935849461,0.16035739159103968,0.631980333693268,0.525716423617786,-0.17579994690386125,0.8515273583474263,-0.011781481842548125,0.49991022509262606
20,2021-10-21,2021-10-11,21,500,5000,auto,0,0,0.10970164549823447,0.19032761025172973,0.6431413776935716,0.32846864291545796,-0.3339790505557321,0.8614908851471039,-0.03646244677815946,0.7046317507513556
21,2021-10-21,2021-10-11,22,500,5000,auto,0,0,0.12262140169697155,0.19206105326768758,0.6994665288055505,0.3189822709950238,-0.3844144733011963,0.9390560697551559,-0.027747591186039755,0.7175713613623331
22,2021-10-21,2021-10-11,23,500,5000,auto,0,0,0.23209984752786905,0.19190153851988123,1.1843488527444468,1.6550733335290972,-0.14023538584418174,1.7315873432805324,0.06698979904057722,0.7173508800497823
23,2021-10-21,2021-10-11,24,500,5000,auto,0,0,0.0478901518775221,0.1862238973198587,0.3456139358465946,0.14712186263984398,-0.3255134962147519,0.45005376731454566,-0.08463045781949885,0.6747099079433746
24,2021-10-21,2021-10-11,25,500,5000,auto,0,0,0.1767611977830692,0.17951613238757808,0.9970490537639259,0.6095445091403541,-0.289988991997249,1.4249941502479166,0.03768958205166939,0.62707234436611
25,2021-10-21,2021-10-11,26,500,5000,auto,0,0,0.17990884208231428,0.15996712739290045,1.1137873882182725,1.9721813983470058,-0.0912232729875182,1.713409767493144,0.06763603426635068,0.49779081992550434
26,2021-10-21,2021-10-11,27,500,5000,auto,0,0,0.2796638142163861,0.15978992199221811,1.6233219855685659,2.0286450632573647,-0.13785743956970675,2.5519791409717616,0.157871296841966,0.49801448216651356
27,2021-10-21,2021-10-11,28,500,5000,auto,0,0,0.16655804346508774,0.15496259690254569,1.0715322682813067,0.8991963688672169,-0.18522988885610495,1.5969837458628648,0.0621579856934269,0.46697999407876684
28,2021-10-21,2021-10-11,29,500,5000,auto,0,0,0.13035892134972293,0.15813322114556672,0.8548148457904039,0.5866353605541555,-0.22221456481344987,1.1551871528598538,0.02541548486052858,0.4861381939718831
29,2021-10-21,2021-10-11,30,500,5000,auto,0,0,0.17831794911268162,0.16815168084469342,1.060219907693467,1.085433272667954,-0.16428273722840908,1.545256462758951,0.05518187594064572,0.5501027616536275
30,2021-10-21,2021-10-11,31,500,5000,auto,0,0,0.11661088816044618,0.1717859201693965,0.7292417260160002,0.49856714074356373,-0.23389204508450465,0.9738486591238923,-0.004651875040741604,0.5738509225073014
31,2021-10-21,2021-10-11,32,500,5000,auto,0,0,0.19647439930345678,0.18894694693233244,1.0448597902837884,0.7527810716611477,-0.2609980599935921,1.4699368638840318,0.04087118970805048,0.6949739438176793
32,2021-10-21,2021-10-11,33,500,5000,auto,0,0,0.17434472255549394,0.1783664715965677,0.9916634180565612,0.6587688749860043,-0.26465233737583294,1.3380492047474442,0.03739143990100513,0.6190367432569804
33,2021-10-21,2021-10-11,34,500,5000,auto,0,0,-0.008629134432322383,0.19214714257708662,0.052327619991128144,-0.028333865289737737,-0.3045519679042088,0.06717099317850417,-0.14169419716869425,0.7190048562533663
34,2021-10-21,2021-10-11,35,500,5000,auto,0,0,0.013447956524417437,0.16589725684674003,0.1645060433347361,0.059436355927773285,-0.22625809261858712,0.21062018014797093,-0.08973450025795893,0.5356771876315424
35,2021-10-21,2021-10-11,36,500,5000,auto,0,0,0.22661427621025565,0.16202992740900993,1.3430403554181554,1.514692378189428,-0.14961075890613296,1.8922829299925807,0.10719690965367557,0.5112461106409868
36,2021-10-21,2021-10-11,37,500,5000,auto,0,0,0.035506483900315855,0.16426101703832832,0.2955017175367231,0.15110798174479867,-0.23497424484354237,0.3867074581148658,-0.06790837785894455,0.5249066061171863
37,2021-10-21,2021-10-11,38,500,5000,auto,0,0,0.07878673340428577,0.16383003350378092,0.5469662138694124,0.24764374294116884,-0.31814546359446133,0.6697688436851329,-0.02815473161973825,0.5218715974911106
38,2021-10-21,2021-10-11,39,500,5000,auto,0,0,0.14546479383364086,0.1776871140863601,0.8534689962250325,1.000678209876184,-0.1453662050377209,1.21710597648919,0.01267429051408997,0.6141256305607165
39,2021-10-21,2021-10-11,40,500,5000,auto,0,0,0.02545004358389713,0.1885206488828431,0.22773096465867415,0.11861382506784458,-0.21456220275621538,0.3148260563675032,-0.10748152464149241,0.6916729695643863
