Date,Close,EquityPriceReturns,PositiveReturn,BAMLH0A0HYM2,BAMLC0A0CM,BAMLC0A4CBBB,BAMLH0A1HYBB,BAMLH0A3HYC
2013-09-12,144.4934844970703,-0.002656626309974,0,-0.004319654,0.0,-0.004784689,-0.003003003,-0.004920049
2013-09-13,144.81849670410156,0.0022493208476666,1,-0.002169197,-0.006451613,0.0,-0.003012048,0.003708282
2013-09-16,145.65664672851562,0.0057875895931069,1,-0.013043478,0.0,-0.004807692,-0.009063444,-0.011083744
2013-09-17,146.30665588378906,0.0044626123824267,1,0.011013216,0.0,0.0,0.012195122,0.00996264
2013-09-18,148.0,0.0115739376720902,1,0.017429194,0.012987013,0.014492754,0.021084337,0.011097411
2013-09-19,147.75196838378906,-0.0016758892987225,0,-0.034261242,-0.025641026,-0.023809524,-0.041297935,-0.020731707
2013-09-20,146.718994140625,-0.0069912722954789,0,0.006651885,0.0,-0.004878049,0.009230769,0.00498132
2013-09-23,146.04002380371094,-0.0046276921464121,0,0.013215859,0.0,0.004901961,0.009146341,0.012391574
2013-09-24,145.69625854492188,-0.0023539112760698,0,0.010869565,0.0,0.0,0.012084592,0.011015912
2013-09-25,145.27517700195312,-0.0028901328501782,0,0.010752688,0.0,0.004878049,0.008955224,0.012106538
2013-09-26,145.8337860107422,0.0038451786486659,1,-0.00212766,0.0,-0.004854369,-0.00295858,0.0
2013-09-27,145.16343688964844,-0.0045966654191119,0,0.012793177,0.006578947,0.009756098,0.008902077,0.008373206
2013-09-30,144.38998413085938,-0.005328151326267,0,0.016842105,0.019607843,0.009661836,0.032352941,0.008303677
2013-10-01,145.53298950195312,0.0079160987375541,1,-0.010351967,-0.006410256,-0.004784689,-0.017094017,-0.004705882
2013-10-02,145.39547729492188,-0.0009448868431951,0,0.0,0.0,0.0,0.0,-0.001182033
2013-10-03,144.05477905273438,-0.009221045022384,0,-0.006276151,-0.006451613,0.0,-0.005797101,-0.002366864
2013-10-04,145.14625549316406,0.0075768152060413,1,-0.010526316,0.0,-0.009615385,-0.014577259,-0.007117438
2013-10-07,143.89154052734375,-0.0086444873245759,0,-0.00212766,-0.006493506,0.0,-0.00295858,0.004778973
2013-10-08,142.21566772460938,-0.0116467778202423,0,-0.002132196,-0.006535948,-0.004854369,-0.002967359,-0.002378121
2013-10-09,142.31878662109375,0.0007250881575442,1,-0.002136752,0.0,0.0,0.0,0.00238379
2013-10-10,145.3868865966797,0.0215579407921342,1,-0.012847966,-0.006578947,-0.009756098,-0.014880952,-0.007134364
2013-10-11,146.32363891601562,0.006443169265565,1,0.002169197,-0.006622517,-0.004926108,-0.003021148,0.003592814
2013-10-14,146.90806579589844,0.0039940701599026,1,-0.004329004,0.0,0.0,-0.003030303,-0.005966587
2013-10-15,145.84239196777344,-0.0072540185070951,0,-0.013043478,-0.006666667,-0.00990099,-0.015197568,-0.009603842
2013-10-16,147.8792266845703,0.0139659991125691,1,0.002202643,-0.006711409,0.0,0.00308642,0.004848485
2013-10-17,148.86749267578125,0.006682926421565,1,-0.004395604,0.0,-0.005,-0.003076923,-0.003618818
2013-10-18,149.87306213378906,0.0067547954219786,1,-0.015452539,-0.013513514,-0.010050251,-0.021604938,-0.012106538
2013-10-21,149.8816375732422,5.721801724090092e-05,1,-0.011210762,-0.006849315,-0.005076142,-0.012618297,-0.008578431
2013-10-22,150.7496337890625,0.0057912111841995,1,0.006802721,0.0,0.0,0.012779553,0.0
2013-10-23,150.0277099609375,-0.0047888927487224,0,0.0,0.0,-0.005102041,0.0,0.001236094
2013-10-24,150.52618408203125,0.0033225470229703,1,-0.009009009,0.0,0.0,-0.009463722,-0.003703704
2013-10-25,151.21372985839844,0.0045676157976108,1,0.004545455,0.0,0.0,0.003184713,0.011152416
2013-10-28,151.4542999267578,0.0015909274150214,1,0.004524887,0.0,0.0,-0.006349206,0.024509804
2013-10-29,152.26219177246094,0.0053342285170761,1,0.002252252,-0.006896552,-0.005128205,-0.006389776,0.008373206
2013-10-30,151.5059356689453,-0.0049668016380964,0,-0.004494382,0.006944444,0.005154639,-0.003215434,-0.011862396
2013-10-31,151.07620239257812,-0.002836412147615,0,-0.015801354,0.0,-0.005128205,0.006451613,-0.054021609
2013-11-01,151.4371795654297,0.002389371503485,1,-0.01146789,-0.006896552,-0.005154639,-0.012820513,-0.005076142
2013-11-04,151.969970703125,0.0035182320433082,1,0.004640371,0.006944444,0.005181347,0.006493506,0.00127551
2013-11-05,151.4887237548828,-0.0031667239653702,0,0.0,0.0,0.005154639,-0.006451613,0.002547771
2013-11-06,152.26219177246094,0.0051057794825022,1,0.004618938,0.006896552,0.005128205,0.00974026,0.0
2013-11-07,150.337158203125,-0.0126428862406807,0,-0.002298851,0.0,0.0,0.0,-0.001270648
2013-11-08,152.3652801513672,0.0134904901255479,1,0.00921659,0.0,0.0,0.009646302,0.003816794
2013-11-11,152.39111328125,0.0001695473526328,1,0.0,0.0,0.0,-0.003184713,0.0
2013-11-12,152.08172607421875,-0.0020302181693512,0,-0.006849315,0.0,0.005102041,-0.003194888,-0.003802281
2013-11-13,153.3020477294922,0.0080241176029123,1,0.016091954,0.0,0.0,0.019230769,0.013994911
2013-11-14,154.0669708251953,0.0049896469553547,1,-0.002262443,0.0,0.0,0.0,-0.003764115
2013-11-15,154.73731994628906,0.0043510242169577,1,-0.006802721,-0.006849315,-0.005076142,-0.009433962,-0.006297229
2013-11-18,154.19589233398438,-0.0034990111790266,0,-0.006849315,-0.006896552,-0.010204082,-0.003174603,-0.006337136
2013-11-19,153.8607177734375,-0.0021736931864624,0,-0.009195402,-0.006944444,-0.005154639,-0.012738854,-0.003826531
2013-11-20,153.37942504882812,-0.0031281065861014,0,-0.004640371,0.0,0.0,-0.009677419,-0.003841229
2013-11-21,154.61700439453125,0.0080687441963558,1,0.006993007,0.0,0.0,0.013029316,0.003856041
2013-11-22,155.39044189453125,0.0050022796847521,1,-0.00462963,-0.006993007,-0.005181347,-0.006430868,-0.00128041
2013-11-25,155.23577880859375,-0.0009953191718347,0,-0.006976744,-0.007042254,0.0,-0.009708738,-0.007692308
2013-11-26,155.2787322998047,0.0002766983973707,1,0.0,0.007092199,0.0,0.003267974,0.00129199
2013-11-27,155.65689086914062,0.0024353532755909,1,-0.007025761,-0.007042254,-0.005208333,-0.009771987,-0.00516129
2013-11-29,155.5537567138672,-0.0006625736560557,0,-0.002358491,0.0,0.0,-0.006578947,0.001297017
2013-12-02,155.14981079101562,-0.0025968252479726,0,-0.018735363,-0.007092199,-0.010471204,-0.032679739,-0.007772021
2013-12-03,154.47947692871094,-0.0043205586838105,0,0.007159905,0.0,0.005291005,0.006756757,0.003916449
2013-12-04,154.4622802734375,-0.0001113199993638,0,-0.007109005,0.0,-0.005263158,-0.010067114,-0.006501951
2013-12-05,153.78341674804688,-0.004395011676565,0,-0.007159905,0.0,-0.005291005,-0.010169492,-0.001308901
2013-12-06,155.50218200683594,0.0111765318727767,1,-0.007211538,-0.007142857,-0.005319149,-0.006849315,-0.00655308
2013-12-09,155.89749145507812,0.0025421472749804,1,-0.004842615,-0.007194245,-0.005347594,-0.006896552,-0.002638522
2013-12-10,155.33892822265625,-0.003582887878493,0,0.00973236,0.0,0.0,0.010416667,0.006613757
2013-12-11,153.5942840576172,-0.0112312102639099,0,-0.009638554,-0.007246377,-0.005376344,-0.006872852,-0.006570302
2013-12-12,153.08721923828125,-0.0033013261036831,0,0.0,-0.00729927,-0.005405405,-0.003460208,0.001322751
2013-12-13,153.07005310058594,-0.0001121330557882,0,0.00243309,-0.007352941,-0.005434783,0.003472222,0.001321004
2013-12-16,154.0240020751953,0.0062321071645705,1,-0.007281553,-0.007407407,-0.005464481,-0.006920415,-0.006596306
2013-12-17,153.5341796875,-0.0031801692015259,0,0.014669927,0.0,-0.005494505,0.017421603,0.009296149
2013-12-18,156.15536499023438,0.0170723242737838,1,-0.002409639,-0.007462687,-0.005524862,-0.006849315,0.005263158
2013-12-19,155.97486877441406,-0.0011558758537153,0,-0.016908213,-0.015037594,-0.011111111,-0.017241379,-0.013089005
2013-12-20,156.88211059570312,0.0058165897392175,1,-0.007371007,-0.007633588,-0.011235955,-0.003508772,-0.014588859
2013-12-23,157.72030639648438,0.005342838629583,1,-0.00990099,0.0,0.0,-0.014084507,-0.00538358
2013-12-24,158.06591796875,0.0021912940708903,1,-0.01,-0.007692308,-0.005681818,-0.010714286,-0.00541272
2013-12-26,158.86953735351562,0.0050840775487381,1,0.0,0.0,0.0,-0.007220217,0.0
2013-12-27,158.8609161376953,-5.426600948132965e-05,0,0.0,0.0,-0.005714286,0.003636364,-0.001360544
2013-12-30,158.83499145507812,-0.0001631910683098,0,0.002525253,-0.007751938,-0.005747126,0.0,0.001362398
2013-12-31,159.5867462158203,0.0047329291477615,1,0.007556675,0.0,0.005780347,0.003623188,0.010884354
2014-01-02,158.0572967529297,-0.0095838125606135,0,0.0,-0.0078125,0.0,0.0,0.001345895
2014-01-03,158.03135681152344,-0.0001641173292163,0,-0.005,0.0,-0.005747126,-0.007220217,-0.005376344
2014-01-06,157.57337951660156,-0.002898015331654,0,-0.005025126,-0.007874016,-0.005780347,-0.007272727,-0.002702703
2014-01-07,158.5411834716797,0.00614192548289,1,-0.01010101,-0.007936508,-0.005813953,-0.003663004,-0.009485095
2014-01-08,158.57577514648438,0.0002181873128936,1,-0.012755102,0.0,0.0,-0.022058824,-0.008207934
2014-01-09,158.679443359375,0.0006537455850041,1,0.002583979,-0.008,0.0,0.003759398,0.00137931
2014-01-10,159.11148071289062,0.0027227052500879,1,0.018041237,0.008064516,0.005847953,0.026217228,0.012396694
2014-01-13,156.99447631835938,-0.013305164310244,0,0.005063291,0.0,0.0,0.010948905,0.0
2014-01-14,158.705322265625,0.0108974913473789,1,-0.012594458,-0.008,-0.005813953,-0.018050542,-0.006802721
2014-01-15,159.56076049804688,0.0053901042523962,1,-0.012755102,-0.008064516,-0.005847953,-0.018382353,-0.008219178
2014-01-16,159.35342407226562,-0.0012994198895397,0,0.002583979,0.0,-0.005882353,0.011235955,-0.001381215
2014-01-17,158.679443359375,-0.0042294711695995,0,0.0,0.0,0.0,0.0,-0.001383126
2014-01-21,159.14610290527344,0.0029408947751445,1,-0.005154639,-0.008130081,-0.00591716,-0.011111111,0.002770083
2014-01-22,159.24972534179688,0.0006511151365429,1,-0.010362694,0.0,0.0,-0.007490637,-0.006906077
2014-01-23,157.9449462890625,-0.0081932891873687,0,0.02617801,0.024590164,0.017857143,0.033962264,0.013908206
2014-01-24,154.5750732421875,-0.0213357446759179,0,0.040816327,0.016,0.01754386,0.047445255,0.031550069
2014-01-27,153.81468200683594,-0.0049192358082224,0,0.00245098,0.0,0.0,0.0,0.003989362
2014-01-28,154.7305908203125,0.0059546254071887,1,-0.002444988,0.0,0.0,-0.006968641,-0.001324503
2014-01-29,153.24436950683594,-0.0096052196633986,0,0.017156863,0.007874016,0.011494253,0.01754386,0.01193634
2014-01-30,154.86883544921875,0.0106004934968286,1,-0.007228916,0.0,0.0,-0.006896552,-0.005242464
2014-01-31,153.9615020751953,-0.005858721487713,0,0.02184466,0.015625,0.011363636,0.03125,0.021080369
2014-02-03,150.4966278076172,-0.0225048094548069,0,0.016627078,0.015384615,0.011235955,0.023569024,0.010322581
2014-02-04,151.55076599121094,0.0070043973672371,1,0.007009346,-0.007575758,0.0,0.003289474,0.006385696
2014-02-05,151.3607177734375,-0.0012540234721377,0,-0.006960557,0.0,-0.011111111,-0.013114754,-0.005076142
2014-02-06,153.35670471191406,0.013186954765002,1,-0.01635514,-0.015267176,-0.005617978,-0.019933555,-0.007653061
2014-02-07,155.25767517089844,0.0123957440436361,1,-0.002375297,0.0,-0.005649718,-0.003389831,-0.006426735
2014-02-10,155.54287719726562,0.0018369592746589,1,-0.00952381,-0.007751938,-0.005681818,-0.013605442,-0.005174644
2014-02-11,157.24505615234375,0.0109434709306512,1,-0.019230769,-0.0078125,-0.005714286,-0.024137931,-0.011703511
2014-02-12,157.32281494140625,0.0004945070513833,1,-0.017156863,-0.007874016,-0.005747126,-0.017667845,-0.007894737
2014-02-13,158.1350555419922,0.0051628913510635,1,0.014962594,0.0,-0.005780347,0.021582734,0.0066313
2014-02-14,159.00779724121094,0.0055189641299173,1,-0.00982801,-0.007936508,-0.005813953,-0.014084507,-0.007905138
2014-02-18,159.19789123535156,0.0011955010850961,1,-0.004962779,0.0,0.0,-0.007142857,-0.009296149
2014-02-19,158.1437225341797,-0.0066217504075694,0,-0.014962594,-0.008,0.0,-0.017985612,-0.00536193
2014-02-20,159.07691955566406,0.0059009425510563,1,-0.007594937,0.0,-0.005882353,-0.007326007,-0.002695418
2014-02-21,158.89549255371094,-0.0011404985868465,0,-0.005102041,0.0,0.0,-0.011070111,-0.001351351
2014-02-24,159.7768096923828,0.0055465207005414,1,-0.012820513,-0.008064516,-0.00591716,-0.018656716,-0.00811908
2014-02-25,159.71633911132812,-0.0003784690730219,0,-0.002597403,-0.008130081,-0.005952381,-0.003802281,-0.002728513
2014-02-26,159.72499084472656,5.416936956215146e-05,1,0.0,0.008196721,0.005988024,0.0,0.001367989
2014-02-27,160.56314086914062,0.0052474570196021,1,-0.002604167,0.0,0.0,0.007633588,-0.005464481
2014-02-28,160.96923828125,0.0025292069519264,1,-0.005221932,-0.008130081,-0.011904762,-0.007575758,-0.010989011
2014-03-03,159.83729553222656,-0.0070320438930429,0,0.015748031,0.008196721,0.018072289,0.019083969,0.0125
2014-03-04,162.0839080810547,0.014055621632907,1,-0.020671835,-0.008130081,-0.01183432,-0.033707865,-0.010973937
2014-03-05,162.2307891845703,0.0009062041090603,1,-0.002638522,0.0,-0.005988024,0.0,-0.002773925
2014-03-06,162.60235595703125,0.0022903591502485,1,0.0,-0.008196721,0.0,-0.003875969,0.002781641
2014-03-07,162.67152404785156,0.0004253818489481,1,0.002645503,0.0,-0.006024096,0.003891051,0.0
2014-03-10,162.5850830078125,-0.0005313839686756,0,0.007915567,0.0,0.006060606,0.011627907,0.006934813
2014-03-11,161.7814483642578,-0.004942855941563,0,0.0,0.008264463,0.0,0.0,-0.00137741
2014-03-12,161.82470703125,0.0002673895395892,1,0.013089005,0.008196721,0.018072289,0.019157088,0.006896552
2014-03-13,160.01010131835938,-0.011213403355893,0,0.012919897,0.008130081,0.00591716,0.018796992,0.008219178
2014-03-14,159.56076049804688,-0.0028082028360102,0,0.010204082,0.008064516,0.005882353,0.011070111,0.004076087
2014-03-17,161.00379943847656,0.0090438208988565,1,-0.015151515,-0.008,-0.005847953,-0.02189781,-0.0067659
2014-03-18,162.1530303955078,0.007137912030892,1,-0.007692308,0.0,-0.005882353,-0.003731343,0.0
2014-03-19,161.2889404296875,-0.0053288548706904,0,-0.033591731,-0.024193548,-0.023668639,-0.048689139,-0.019073569
2014-03-20,162.2307891845703,0.0058395123210162,1,0.013368984,0.0,0.0,0.011811024,0.009722222
2014-03-21,161.6015625,-0.003878589802423,0,-0.007915567,-0.008264463,0.0,-0.003891051,-0.004126547
2014-03-24,160.9333038330078,-0.0041352240452018,0,-0.002659574,0.0,-0.006060606,-0.00390625,0.001381215
2014-03-25,161.69705200195312,0.0047457434275868,1,-0.005333333,-0.008333333,0.0,0.0,-0.008275862
2014-03-26,160.53404235839844,-0.007192522245493,0,0.00536193,0.0,-0.006097561,0.007843137,0.005563282
2014-03-27,160.19558715820312,-0.0021083079652333,0,0.005333333,0.0,-0.006134969,0.007782101,0.0
2014-03-28,160.98538208007812,0.0049301914983153,1,-0.01061008,-0.016806723,-0.012345679,-0.011583012,-0.001383126
2014-03-31,162.30453491210938,0.0081942398433112,1,0.010723861,0.017094017,0.00625,-0.00390625,0.022160665
2014-04-01,163.38076782226562,0.006630947870551,1,-0.01061008,-0.016806723,-0.01242236,-0.007843137,-0.013550136
2014-04-02,163.9275360107422,0.0033465884373329,1,-0.018766756,-0.008547009,-0.006289308,-0.015810277,-0.032967033
2014-04-03,163.71054077148438,-0.0013237265961442,0,-0.005464481,0.0,-0.006329114,0.0,-0.009943182
2014-04-04,161.77513122558594,-0.0118221437469929,0,0.010989011,0.0,0.0,0.016064257,0.010043042
2014-04-07,159.9872589111328,-0.0110515893321083,0,0.010869565,-0.00862069,0.0,0.007905138,0.004261364
2014-04-08,160.64691162109375,0.0041231577717533,1,0.002688172,0.0,0.0,0.003921569,0.004243281
2014-04-09,162.3739776611328,0.0107506955634015,1,0.002680965,0.0,0.0,0.00390625,0.002816901
2014-04-10,158.96319580078125,-0.0210057172305633,0,0.00802139,0.0,0.0,0.007782101,0.001404494
2014-04-11,157.5311737060547,-0.0090085134959241,0,0.013262599,0.008695652,0.006369427,0.019305019,0.011220196
2014-04-14,158.77227783203125,0.007878466825191,1,-0.015706806,0.0,-0.006329114,-0.018939394,-0.015256588
2014-04-15,159.86575317382812,0.0068870671676934,1,-0.002659574,0.0,0.0,-0.003861004,-0.002816901
2014-04-16,161.5408172607422,0.0104779419835636,1,-0.005333333,-0.00862069,0.0,-0.003875969,-0.002824859
2014-04-17,161.7664794921875,0.0013969362992702,1,-0.013404826,-0.008695652,-0.012738854,-0.023346304,-0.007082153
2014-04-21,162.33065795898438,0.0034876104652084,1,-0.002717391,-0.00877193,-0.006451613,-0.003984064,-0.002853067
2014-04-22,163.068359375,0.0045444368013467,1,-0.005449591,0.0,0.0,-0.012,0.0
2014-04-23,162.6864776611328,-0.0023418504689127,0,0.008219178,0.0,0.0,0.012145749,0.00286123
2014-04-24,163.01625061035156,0.0020270458489219,1,-0.005434783,0.0,0.0,-0.004,-0.002853067
2014-04-25,161.67967224121094,-0.0081990498746985,0,0.008196721,0.008849558,0.0,0.008032129,0.005722461
2014-04-28,162.19174194335938,0.0031671866663884,1,-0.002710027,0.0,0.006493506,0.0,0.001422475
2014-04-29,162.94680786132812,0.0046553906439479,1,-0.005434783,0.0,-0.006451613,-0.007968127,-0.007102273
2014-04-30,163.4328155517578,0.0029826155959022,1,0.013661202,0.0,0.0,0.016064257,0.014306152
2014-05-01,163.4501953125,0.0001063419282321,1,0.010781671,0.0,0.006493506,0.011857708,0.012693935
2014-05-02,163.21591186523438,-0.0014333629079958,0,-0.005333333,0.0,-0.006451613,-0.0078125,-0.002785515
2014-05-05,163.52830505371094,0.0019139873368136,1,0.002680965,-0.00877193,0.0,0.0,0.001396648
2014-05-06,162.1049346923828,-0.008704122267155,0,-0.005347594,0.0,-0.006493506,-0.003937008,0.0
2014-05-07,163.05963134765625,0.0058893744171644,1,0.005376344,0.0,0.0,0.003952569,0.005578801
2014-05-08,162.88601684570312,-0.0010647301267532,0,0.002673797,0.0,-0.006535948,0.0,0.001386963
2014-05-09,163.12908935546875,0.0014922859216077,1,-0.002666667,0.0,0.0,0.0,0.0
2014-05-12,164.71728515625,0.0097358221458618,1,-0.010695187,0.0,0.0,-0.015748031,-0.005540166
2014-05-13,164.86488342285156,0.0008960702968212,1,0.0,0.0,-0.006578947,0.004,-0.002785515
2014-05-14,164.083740234375,-0.0047380811016803,0,0.008108108,0.0,0.006622517,0.015936255,-0.001396648
2014-05-15,162.64303588867188,-0.0087802992767305,0,0.013404826,0.0,0.0,0.015686275,0.00979021
2014-05-16,163.2071990966797,0.0034687203477556,1,-0.002645503,0.0,0.0,-0.003861004,-0.004155125
2014-05-19,163.80601501464844,0.0036690533339405,1,-0.00265252,0.0,-0.006578947,-0.007751938,0.002781641
2014-05-20,162.7732391357422,-0.0063048715202179,0,0.002659574,0.0,0.006622517,0.00390625,0.002773925
2014-05-21,164.14454650878906,0.0084246487956369,1,0.0,0.0,0.0,0.0,-0.002766252
2014-05-22,164.5437469482422,0.0024320054972508,1,0.00265252,0.0,-0.006578947,0.0,0.0
2014-05-23,165.20333862304688,0.0040086097894207,1,0.0,0.0,0.0,0.003891051,0.00554785
2014-05-27,166.21876525878906,0.006146526118695,1,-0.005291005,-0.008849558,-0.006622517,-0.007751938,-0.002762431
2014-05-28,166.0972900390625,-0.0007308153176173,0,0.010638298,0.008928571,0.006666667,0.01953125,0.004155125
2014-05-29,166.9564208984375,0.0051724556082339,1,-0.005263158,-0.008849558,-0.013245033,-0.007662835,-0.00137931
2014-05-30,167.22549438476562,0.0016116390425726,1,-0.007936508,-0.008928571,0.0,-0.007722008,-0.005524862
2014-06-02,167.41644287109375,0.0011418622921739,1,-0.016348774,0.0,-0.006666667,-0.026923077,-0.008915305
2014-06-03,167.32968139648438,-0.0005182374748947,0,-0.005540166,0.0,0.0,-0.007905138,0.0
2014-06-04,167.6681365966797,0.002022684782345,1,0.0,0.0,0.0,0.0,0.0
2014-06-05,168.76168823242188,0.0065221195746494,1,0.0,0.0,0.0,0.003984064,0.00149925
2014-06-06,169.56883239746094,0.0047827452634121,1,-0.016713092,-0.017857143,-0.020134228,-0.01984127,-0.01497006
2014-06-09,169.74241638183594,0.0010236785965955,1,-0.008498584,-0.009090909,-0.006849315,-0.016194332,-0.006079027
2014-06-10,169.75979614257812,0.0001023890263414,1,-0.011428571,-0.009174312,-0.006896552,-0.012345679,-0.006116208
2014-06-11,169.1696014404297,-0.0034766459171095,0,0.0,0.009259259,0.006944444,0.0,-0.001538462
2014-06-12,167.97186279296875,-0.007080105629277,0,0.011560694,0.0,0.006896552,0.0125,0.00770416
2014-06-13,168.4839324951172,0.0030485445218857,1,-0.008571429,0.0,-0.006849315,-0.008230453,-0.004587156
2014-06-16,168.62283325195312,0.0008244154488734,1,-0.011527378,0.0,0.0,-0.004149378,-0.012288786
2014-06-17,169.0914764404297,0.002779239201706,1,-0.011661808,-0.009174312,0.0,-0.020833333,-0.00622084
2014-06-18,170.33258056640625,0.0073398384833063,1,0.005899705,0.009259259,0.0,0.012765957,0.00312989
2014-06-19,170.5234832763672,0.0011207645027517,1,-0.005865103,-0.009174312,-0.006896552,-0.008403361,-0.007800312
2014-06-20,170.86972045898438,0.0020304369578003,1,-0.008849558,0.0,0.0,-0.008474576,-0.009433962
2014-06-23,170.81736755371094,-0.0003063907703062,0,-0.00297619,-0.009259259,-0.006944444,-0.008547009,-0.004761905
2014-06-24,169.78836059570312,-0.0060240183579942,0,0.005970149,-0.009345794,-0.006993007,0.017241379,0.0
2014-06-25,170.55580139160156,0.004519984722191,1,0.017804154,0.009433962,0.007042254,0.016949153,0.014354067
2014-06-26,170.43368530273438,-0.0007159890655774,0,0.011661808,0.0,0.0,0.0125,0.009433962
2014-06-27,170.7650604248047,0.0019443053260375,1,0.002881844,0.009345794,0.0,0.004115226,0.0
2014-06-30,170.67787170410156,-0.0005105770494633,0,0.014367816,0.009259259,0.006993007,0.020491803,-0.004672897
2014-07-01,171.82020568847656,0.0066929237690251,1,-0.008498584,0.0,0.0,-0.008032129,0.0
2014-07-02,171.99465942382812,0.0010153272407777,1,-0.011428571,-0.009174312,-0.006944444,-0.020242915,-0.00312989
2014-07-03,172.84054565429688,0.0049180959065961,1,-0.005780347,0.0,0.0,-0.008264463,-0.007849294
2014-07-07,172.2388153076172,-0.0034814189251821,0,0.0,-0.009259259,0.0,0.004166667,0.003164557
2014-07-08,171.1313018798828,-0.0064301036079258,0,0.011627907,0.0,0.0,0.012448133,0.004731861
2014-07-09,171.8987579345703,0.0044846036128807,1,0.00862069,0.009345794,0.0,0.012295082,0.010989011
2014-07-10,171.21852111816406,-0.0039571944822612,0,0.031339031,0.009259259,0.006993007,0.032388664,0.017080745
2014-07-11,171.45394897460938,0.001375013958232,1,-0.002762431,-0.009174312,0.0,0.0,0.0
2014-07-14,172.31732177734375,0.0050355959013941,1,-0.011080332,0.0,-0.006944444,-0.011764706,-0.010687023
2014-07-15,171.99465942382812,-0.0018724893712807,0,0.008403361,0.0,0.0,0.007936508,0.00308642
2014-07-16,172.63125610351562,0.0037012584101161,1,0.008333333,0.0,0.0,0.007874016,0.007692308
2014-07-17,170.66917419433594,-0.01136573963178,0,0.03030303,0.009259259,0.013986014,0.03515625,0.021374046
2014-07-18,172.41329956054688,0.0102193344196119,1,0.010695187,0.0,0.0,0.01509434,0.010463378
2014-07-21,172.09056091308594,-0.0018718895136485,0,0.005291005,0.0,0.006896552,0.003717472,0.00295858
2014-07-22,172.84054565429688,0.0043580817985113,1,-0.002631579,0.0,0.0,-0.003703704,0.002949853
2014-07-23,173.22427368164062,0.0022201273774689,1,-0.005277045,0.0,0.0,-0.007434944,-0.010294118
2014-07-24,173.2329864501953,5.029761920494202e-05,1,-0.013262599,0.0,-0.006849315,-0.018726592,-0.005943536
2014-07-25,172.42196655273438,-0.0046816712802795,0,0.008064516,0.0,0.0,0.015267176,0.004484305
2014-07-28,172.49172973632812,0.0004046072840284,1,-0.002666667,-0.009174312,0.0,-0.007518797,0.00297619
2014-07-29,171.75051879882812,-0.0042970810173509,0,0.016042781,0.009259259,0.006896552,0.015151515,0.011869436
2014-07-30,171.77662658691406,0.0001520099518099,1,-0.002631579,0.0,-0.006849315,-0.007462687,0.002932551
2014-07-31,168.38433837890625,-0.0197482525731835,0,0.065963061,0.009174312,0.013793103,0.071428571,0.05994152
2014-08-01,167.86984252929688,-0.0030554851749432,0,0.051980198,0.018181818,0.020408163,0.070175439,0.035862069
2014-08-04,169.08197021484375,0.007220639915328,1,-0.002352941,0.0,0.006666667,-0.003278689,0.002663116
2014-08-05,167.4425506591797,-0.0096960045685589,0,-0.016509434,0.0,0.006622517,-0.016447368,-0.013280212
2014-08-06,167.494873046875,0.000312479638475,1,0.009592326,0.017857143,0.006578947,0.006688963,0.006729475
2014-08-07,166.58790588378906,-0.0054148950746218,0,-0.002375297,0.0,0.006535948,0.0,-0.001336898
2014-08-08,168.51515197753906,0.0115689436368473,1,0.0,0.0,0.0,-0.003322259,0.001338688
2014-08-11,169.0034942626953,0.0028979132109221,1,-0.019047619,0.0,0.0,-0.026666667,-0.010695187
2014-08-12,168.76806640625,-0.0013930354367666,0,-0.012135922,0.0,-0.006493506,-0.017123288,-0.001351351
2014-08-13,169.9104461669922,0.0067689331581977,1,-0.00982801,0.0,0.0,-0.006968641,-0.00811908
2014-08-14,170.7127227783203,0.0047217615480783,1,-0.014888337,0.0,0.0,-0.01754386,-0.017735334
2014-08-15,170.67787170410156,-0.0002041504209618,0,0.0,0.0,0.0,0.0,0.0
2014-08-18,172.1079864501953,0.0083790284693325,1,-0.020151134,-0.00877193,-0.006535948,-0.025,-0.009722222
2014-08-19,173.00621032714844,0.0052189552354855,1,-0.010282776,0.0,-0.006578947,-0.014652015,-0.004207574
2014-08-20,173.4684295654297,0.0026716915965456,1,-0.015584416,0.0,0.0,-0.026022305,-0.008450704
2014-08-21,173.97421264648438,0.0029157068079868,1,0.005277045,-0.008849558,-0.006622517,0.003816794,0.008522727
2014-08-22,173.70388793945312,-0.0015538205514431,0,-0.005249344,0.0,-0.006666667,-0.003802281,-0.007042254
2014-08-25,174.5846405029297,0.0050704251581494,1,-0.005277045,0.0,0.0,-0.003816794,-0.005673759
2014-08-26,174.697998046875,0.0006492984928041,1,0.00265252,-0.008928571,0.0,0.0,0.0
2014-08-27,174.6282501220703,-0.0003992485637183,0,0.007936508,0.0,0.0,0.007662835,0.005706134
2014-08-28,174.5322723388672,-0.000549612008,0,0.002624672,0.009009009,0.0,0.007604563,0.00141844
2014-08-29,175.02940368652344,0.0028483634630678,1,-0.005235602,0.0,0.006711409,-0.003773585,-0.007082153
2014-09-02,174.9421844482422,-0.0004983119204213,0,-0.010416667,0.0,-0.006666667,-0.014981273,0.00140647
2014-09-03,174.84625244140625,-0.0005483640617527,0,0.007894737,0.0,-0.006711409,0.011406844,0.002808989
2014-09-04,174.59336853027344,-0.0014463215974134,0,0.005221932,0.0,0.0,0.007518797,0.005602241
2014-09-05,175.37823486328125,0.0044953960142632,1,0.020779221,0.0,0.0,0.018656716,0.016713092
