Date,PositiveReturn,PredictedValue,PredictedMinusActual,Close,EquityPriceReturns,BAMLH0A0HYM2,BAMLC0A0CM,BAMLC0A4CBBB,BAMLH0A1HYBB,BAMLH0A3HYC,Equity_Position,Strategy_Cum_Rtn,Equity_Cum_Rtn
2019-01-29,0,1,1,251.3171692,-0.00132693,-0.006097561,-0.008849558,-0.006944444,-0.004672897,-0.010416667,-0.00132693,1.0415064332679236,1.0171928155124568
2019-01-30,1,1,0,255.2957001,0.015830717,0.003067485,0.0,0.0,0.0,0.0,0.015830717,1.0579942268666676,1.0332957071092677
2019-01-31,1,0,-1,257.5378113,0.008782409,-0.006116208,0.0,-0.006993007,-0.004694836,-0.004511278,0.0,1.0579942268666676,1.0423705326270454
2019-02-01,1,1,0,257.6618347,0.000481574,-0.003076923,-0.008928571,-0.007042254,0.0,-0.004531722,0.000481574,1.0585037293784765,1.0428725111739245
2019-02-04,1,1,0,259.4746094,0.00703548,0.012345679,0.018018018,0.014184397,0.004716981,0.02276176,0.00703548,1.0659508111964442,1.0502096198688387
2019-02-05,1,0,-1,260.5623169,0.004191961,-0.018292683,0.0,0.0,-0.018779343,-0.007418398,0.0,1.0659508111964442,1.0546120576371538
2019-02-06,0,0,0,260.2188721,-0.001318091,0.0,0.0,0.0,0.0,-0.002989537,-0.0,1.0659508111964442,1.0532219829754907
2019-02-07,0,1,1,257.7381897,-0.009533061,-0.01863354,-0.017699115,-0.013986014,-0.028708134,-0.010494753,-0.009533061,1.0557890370903091,1.0431815535652444
2019-02-08,1,0,-1,258.0530396,0.001221588,0.041139241,0.009009009,0.007092199,0.054187192,0.025757576,0.0,1.0557890370903091,1.044455891632901
2019-02-11,1,1,0,258.196167,0.000554644,0.009118541,0.008928571,0.007042254,0.014018692,0.005908419,0.000554644,1.056374624144997,1.0450351928264598
2019-02-12,1,0,-1,261.5163879,0.012859296,0.0,0.0,0.0,0.0,0.0,0.0,1.056374624144997,1.0584736097014324
2019-02-13,1,0,-1,262.3655701,0.003247147,0.027108434,0.0,0.0,0.041474654,0.01174743,0.0,1.056374624144997,1.0619106291077536
2019-02-14,0,0,0,261.7834778,-0.002218631,0.029325513,0.0,0.0,0.039823009,0.017416546,-0.0,1.056374624144997,1.0595546412667856
2019-02-15,1,1,0,264.6362915,0.010897608,0.01994302,0.026548673,0.027972028,0.021276596,0.021398003,0.010897608,1.0678865807000766,1.0711012524018917
2019-02-19,1,1,0,265.0941772,0.001730245,-0.014124294,-0.00862069,-0.006802721,-0.021097046,-0.007052186,0.001730245,1.0697342861169001,1.072954519988354
2019-02-20,1,0,-1,265.6285095,0.002015632,-0.011461318,0.008695652,0.006849315,-0.012931034,-0.004261364,0.0,1.0697342861169001,1.075117201453387
2019-02-21,0,1,1,264.68396,-0.003555904,0.0,0.0,0.0,-0.004366812,0.0,-0.003555904,1.0659304136899599,1.07129418789627
2019-02-22,1,1,0,266.3250427,0.006200159,0.017391304,0.00862069,0.006802721,0.026315789,0.005706134,0.006200159,1.0725393517377735,1.077936382197003
2019-02-25,1,0,-1,266.687561,0.001361187,0.0,0.0,0.0,0.0,-0.004255319,0.0,1.0725393517377735,1.0794036551872765
