Date,Close,EquityPriceReturns,PositiveReturn
2012-11-13,115.88287353515625,-0.003471611242525041,0
2012-11-14,114.31859588623047,-0.013498782013299127,0
2012-11-15,114.12517547607422,-0.0016919417935183922,0
2012-11-16,114.68862915039062,0.0049371549438232964,1
2012-11-19,117.00981903076172,0.020239058549800237,1
2012-11-20,117.06031799316406,0.0004315788437299073,1
2012-11-21,117.2789535522461,0.0018677171122565284,1
2012-11-23,118.87686920166016,0.013624913942485106,1
2012-11-26,118.62458038330078,-0.002122270043395935,0
2012-11-27,118.01905822753906,-0.005104525165063989,0
2012-11-28,118.96936798095703,0.008052171977052991,1
2012-11-29,119.52447509765625,0.004665966762033014,1
2012-11-30,119.54967498779297,0.0002108345601696815,1
2012-12-03,118.96098327636719,-0.004924243512045456,0
2012-12-04,118.79279327392578,-0.0014138249181302465,0
2012-12-05,119.00303649902344,0.0017698314796996684,1
2012-12-06,119.4067153930664,0.0033921730564101527,1
2012-12-07,119.76835632324219,0.003028648170961823,1
2012-12-10,119.81880950927734,0.0004212563951282444,1
2012-12-11,120.63458251953125,0.006808388545963107,1
2012-12-12,120.69342803955078,0.00048779975683999055,1
2012-12-13,119.95330810546875,-0.0061322306119228065,0
2012-12-14,119.50764465332031,-0.0037153077242070287,0
2012-12-17,120.91212463378906,0.011752218734985664,1
2012-12-18,122.25773620605469,0.011128839033646365,1
2012-12-19,121.34942626953125,-0.007429467980599291,0
2012-12-20,122.0474853515625,0.005752471218782418,1
2012-12-21,120.9396743774414,-0.009076884877472047,0
2012-12-24,120.56697082519531,-0.003081731071004179,0
2012-12-26,120.05878448486328,-0.004214971454071237,0
2012-12-27,119.89787292480469,-0.0013402731066203266,0
2012-12-28,118.60201263427734,-0.010808034028594093,0
2012-12-31,120.6177978515625,0.016996214250605046,1
2013-01-02,123.70927429199219,0.02563035054108842,1
2013-01-03,123.42973327636719,-0.002259660944782471,0
2013-01-04,123.97181701660156,0.004391840813757764,1
2013-01-07,123.63301849365234,-0.002732867284697904,0
2013-01-08,123.27731323242188,-0.0028771056920262605,0
2013-01-09,123.5907211303711,0.002542299874416676,1
2013-01-10,124.57315063476562,0.00794905552301306,1
2013-01-11,124.5647201538086,-6.767494371040517e-05,0
2013-01-14,124.47997283935547,-0.0006803476485837123,0
2013-01-15,124.5647201538086,0.0006808108366354038,1
2013-01-16,124.54776763916016,-0.00013609402909187107,0
2013-01-17,125.35243225097656,0.00646069076201905,1
2013-01-18,125.63192749023438,0.0022296754377946204,1
2013-01-22,126.30941772460938,0.005392659715641734,1
2013-01-23,126.51277160644531,0.0016099661094099993,1
2013-01-24,126.5466537475586,0.0002678159737001806,1
2013-01-25,127.25806427001953,0.005621725279912226,1
2013-01-28,127.10565185546875,-0.0011976640963781149,0
2013-01-29,127.60535430908203,0.003931394444847358,1
2013-01-30,127.10565185546875,-0.003915999107709234,0
2013-01-31,126.79224395751953,-0.0024657274745389923,0
2013-02-01,128.09658813476562,0.010287255249485927,1
2013-02-04,126.65670013427734,-0.011240642873121875,0
2013-02-05,127.93571472167969,0.010098278149094142,1
2013-02-06,128.0288543701172,0.0007280191355487631,1
2013-02-07,127.85945129394531,-0.0013231632588240894,0
2013-02-08,128.57095336914062,0.005564720229868536,1
2013-02-11,128.54550170898438,-0.00019795808842748563,0
2013-02-12,128.75721740722656,0.0016470097780745263,1
2013-02-13,128.86734008789062,0.0008552738470246624,1
2013-02-14,128.9859619140625,0.0009204956515047602,1
2013-02-15,128.83343505859375,-0.0011825074078245512,0
2013-02-19,129.7989959716797,0.0074946454128681506,1
2013-02-20,128.1812744140625,-0.012463282520075558,0
2013-02-21,127.40210723876953,-0.006078634955493101,0
2013-02-22,128.6471710205078,0.009772709484348274,1
2013-02-25,126.19935607910156,-0.019027351491592737,0
2013-02-26,127.06329345703125,0.006845814469831124,1
2013-02-27,128.66403198242188,0.012597961864823981,1
2013-02-28,128.40997314453125,-0.0019745909868993383,0
2013-03-01,128.83343505859375,0.0032977338417934376,1
2013-03-04,129.51951599121094,0.005325332917694547,1
2013-03-05,130.67982482910156,0.008958563726947144,1
2013-03-06,130.8577423095703,0.0013614762699707406,1
2013-03-07,131.09487915039062,0.0018121727964657275,1
2013-03-08,131.65383911132812,0.0042637818087178925,1
2013-03-11,132.1536407470703,0.003796331646048978,1
2013-03-12,131.85716247558594,-0.002243436274690369,0
2013-03-13,132.04347229003906,0.0014129669633049513,1
2013-03-14,132.7465057373047,0.005324257496965634,1
2013-03-15,132.57122802734375,-0.0013203941526551688,0
2013-03-18,131.839599609375,-0.005518757190797419,0
2013-03-19,131.53330993652344,-0.0023231993555734576,0
2013-03-20,132.45213317871094,0.006985479515652093,1
2013-03-21,131.32061767578125,-0.00854282581770871,0
2013-03-22,132.37559509277344,0.008033600783060812,1
2013-03-25,131.82257080078125,-0.004177690695967073,0
2013-03-26,132.8775177001953,0.008002778985461978,1
2013-03-27,132.8775177001953,0.0,0
2013-03-28,133.28587341308594,0.003073173851817268,1
2013-04-01,132.7584228515625,-0.003957287805653187,0
2013-04-02,133.4134979248047,0.004934339073722205,1
2013-04-03,132.06076049804688,-0.010139434523486202,0
2013-04-04,132.5967254638672,0.004058472507647348,1
2013-04-05,132.0012664794922,-0.00449075180621461,0
2013-04-08,132.89450073242188,0.0067668612336266865,1
2013-04-09,133.3538818359375,0.0034567352372283366,1
2013-04-10,134.9873504638672,0.012249126950344857,1
2013-04-11,135.42970275878906,0.0032769907209955207,1
2013-04-12,135.09796142578125,-0.0024495463421245756,0
2013-04-15,131.9672393798828,-0.02317371789224487,0
2013-04-16,133.91539001464844,0.014762380753890358,1
2013-04-17,131.95867919921875,-0.014611545508067869,0
2013-04-18,131.1334686279297,-0.0062535528265119655,0
2013-04-19,132.27349853515625,0.008693660887299615,1
2013-04-22,132.86048889160156,0.004437701905112057,1
2013-04-23,134.23019409179688,0.010309349390644096,1
2013-04-24,134.3152313232422,0.0006335179057190832,1
2013-04-25,134.85971069335938,0.004053742563320029,1
2013-04-26,134.6215057373047,-0.001766316677011992,0
2013-04-29,135.52333068847656,0.006698966455862321,1
2013-04-30,135.84658813476562,0.002385253112116459,1
2013-05-01,134.65554809570312,-0.008767537377390222,0
2013-05-02,135.90615844726562,0.009287477339393835,1
2013-05-03,137.28433227539062,0.010140628238416216,1
2013-05-06,137.6331329345703,0.002540717162683892,1
2013-05-07,138.3307647705078,0.005068778288067843,1
2013-05-08,138.96031188964844,0.004551027533065799,1
2013-05-09,138.56898498535156,-0.002816105541038505,0
2013-05-10,139.0198516845703,0.003253734587623791,1
2013-05-13,139.1304473876953,0.0007955389232894294,1
2013-05-14,140.56822204589844,0.010334004419583875,1
2013-05-15,141.32537841796875,0.005386397871796955,1
2013-05-16,140.66177368164062,-0.004695580820350043,0
2013-05-17,142.02297973632812,0.00967715690666826,1
2013-05-20,142.01446533203125,-5.9950891839299913e-05,0
2013-05-21,142.21864318847656,0.0014377257694695444,1
2013-05-22,141.1637725830078,-0.007417245600288669,0
2013-05-23,140.75537109375,-0.0028931041001872826,0
2013-05-24,140.63629150390625,-0.0008460038783488777,0
2013-05-28,141.47853088378906,0.005988776942823515,1
2013-05-29,140.55970764160156,-0.006494435844419555,0
2013-05-30,141.07864379882812,0.00369192683972952,1
2013-05-31,139.05386352539062,-0.014352138771086764,0
2013-06-03,139.81954956054688,0.0055063988568462285,1
2013-06-04,139.14747619628906,-0.004806719563681505,0
2013-06-05,137.1992950439453,-0.014000837137682187,0
2013-06-06,138.44134521484375,0.009052890326445295,1
2013-06-07,140.20237731933594,0.012720420346676642,1
2013-06-10,140.20237731933594,0.0,0
2013-06-11,138.7561492919922,-0.010315288905905717,0
2013-06-12,137.60763549804688,-0.008277210053793227,0
2013-06-13,139.7004852294922,0.015208819800373696,1
2013-06-14,138.82420349121094,-0.0062725747648030294,0
2013-06-17,139.89617919921875,0.007721821419099051,1
2013-06-18,141.00209045410156,0.007905228443072287,1
2013-06-19,139.05386352539062,-0.013817007410575344,0
2013-06-20,135.6083526611328,-0.024778246191114794,0
2013-06-21,136.043701171875,0.0032103369903038192,1
2013-06-24,134.32464599609375,-0.012636051217170485,0
2013-06-25,135.6160888671875,0.009614340402812616,1
2013-06-26,136.95883178710938,0.009901059167374049,1
2013-06-27,137.7627716064453,0.005869937767763567,1
2013-06-28,137.19825744628906,-0.004097726501677279,0
2013-07-01,138.00216674804688,0.005859471663279159,1
2013-07-02,137.8739471435547,-0.0009291129807134091,0
2013-07-03,137.93380737304688,0.00043416635798387837,1
2013-07-05,139.42190551757812,0.010788494661839065,1
2013-07-08,140.21731567382812,0.005705058708652677,1
2013-07-09,141.2264862060547,0.0071971890730961885,1
2013-07-10,141.2777862548828,0.000363246655824101,1
2013-07-11,143.20213317871094,0.013621015552695237,1
2013-07-12,143.26197814941406,0.00041790558125587296,1
2013-07-15,143.809326171875,0.003820609135315012,1
2013-07-16,143.2705078125,-0.0037467553302560352,0
2013-07-17,143.63827514648438,0.0025669437457824795,1
2013-07-18,144.42510986328125,0.005477890318541068,1
2013-07-19,144.68165588378906,0.0017763256039802222,1
2013-07-22,144.9639434814453,0.0019510946009837493,1
2013-07-23,144.65603637695312,-0.0021240254445175077,0
2013-07-24,144.12574768066406,-0.003665859438504171,0
2013-07-25,144.4763946533203,0.002432923875844706,1
2013-07-26,144.63034057617188,0.0010655437742681517,1
2013-07-29,144.1856231689453,-0.003074855562497536,0
2013-07-30,144.1856231689453,0.0,0
2013-07-31,144.28823852539062,0.0007116892391212382,1
2013-08-01,145.9560089111328,0.011558602439024845,1
2013-08-02,146.20401000976562,0.001699149630652208,1
2013-08-05,145.99017333984375,-0.0014625910049087532,0
2013-08-06,145.16058349609375,-0.005682504683509282,0
2013-08-07,144.6902313232422,-0.0032402196348585433,0
2013-08-08,145.22048950195312,0.003664782161598268,1
2013-08-09,144.80145263671875,-0.002885521641412314,0
2013-08-12,144.63034057617188,-0.001181701270471125,0
2013-08-13,145.0579833984375,0.0029567988332324102,1
2013-08-14,144.3139190673828,-0.005129426961706263,0
2013-08-15,142.2955322265625,-0.013986085707213713,0
2013-08-16,141.8251495361328,-0.0033056743459853877,0
2013-08-19,140.9185791015625,-0.006392169777613033,0
2013-08-20,141.6113739013672,0.004916277216401532,1
2013-08-21,140.7389678955078,-0.006160564521229817,0
2013-08-22,142.02182006835938,0.009115117099650849,1
2013-08-23,142.50079345703125,0.003372533801083044,1
2013-08-26,141.9705352783203,-0.0037210893065716677,0
2013-08-27,139.68704223632812,-0.016084274370844698,0
2013-08-28,140.18312072753906,0.0035513565415155046,1
2013-08-29,140.40548706054688,0.0015862561188091373,1
2013-08-30,139.96072387695312,-0.0031677051439019666,0
2013-09-03,140.59361267089844,0.0045219028339815726,1
2013-09-04,141.75674438476562,0.00827300537891329,1
2013-09-05,141.9363250732422,0.001266822889139707,1
2013-09-06,142.0047607421875,0.0004821575372617737,1
2013-09-09,143.3645782470703,0.009575858568231954,1
2013-09-10,144.42510986328125,0.0073974452349256925,1
2013-09-11,144.87840270996094,0.0031386013630787524,1
2013-09-12,144.4935302734375,-0.0026565204290244226,0
2013-09-13,144.81849670410156,0.0022490033294162437,1
2013-09-16,145.65664672851562,0.00578758959310699,1
2013-09-17,146.306640625,0.004462507623808509,1
2013-09-18,148.0000457763672,0.011574356052009849,1
2013-09-19,147.75201416015625,-0.0016758887803705047,0
2013-09-20,146.718994140625,-0.006991579948355309,0
2013-09-23,146.0400390625,-0.004627588146319028,0
2013-09-24,145.69627380371094,-0.0023539110301247224,0
2013-09-25,145.27517700195312,-0.0028902372776199448,0
2013-09-26,145.8337860107422,0.003845178648665959,1
2013-09-27,145.16346740722656,-0.004596456156368611,0
2013-09-30,144.3899688720703,-0.005328465549712669,0
2013-10-01,145.53297424316406,0.007916099574108548,1
2013-10-02,145.39544677734375,-0.0009449917899054805,0
2013-10-03,144.0547637939453,-0.009220942011007649,0
2013-10-04,145.14622497558594,0.007576710085074545,1
2013-10-07,143.8915252685547,-0.008644384015101259,0
2013-10-08,142.2156524658203,-0.011646779055309753,0
2013-10-09,142.31869506835938,0.0007245517687570757,1
2013-10-10,145.38694763183594,0.021559026816559745,1
2013-10-11,146.32371520996094,0.006443271513596915,1
2013-10-14,146.90806579589844,0.0039935466721783275,1
2013-10-15,145.84237670898438,-0.0072541223733395555,0
2013-10-16,147.8792266845703,0.013966105198973011,1
2013-10-17,148.8675537109375,0.006683339158077395,1
2013-10-18,149.87301635742188,0.006754075158894146,1
2013-10-21,149.8816375732422,5.752346906628958e-05,1
2013-10-22,150.7496337890625,0.005791211184199563,1
2013-10-23,150.0277557373047,-0.004788589090490958,0
2013-10-24,150.52615356445312,0.0033220374769926675,1
2013-10-25,151.21371459960938,0.0045677180933334505,1
2013-10-28,151.45437622070312,0.0015915330281448536,1
2013-10-29,152.26217651367188,0.005333621339482564,1
2013-10-30,151.50592041015625,-0.00496680213583911,0
2013-10-31,151.0762176513672,-0.0028362110049942046,0
2013-11-01,151.43714904785156,0.002389068260348459,1
2013-11-04,151.9700164794922,0.0035187365517046487,1
2013-11-05,151.48876953125,-0.0031667230114904577,0
2013-11-06,152.26217651367188,0.005105375037469884,1
2013-11-07,150.33714294433594,-0.012642887507673839,0
2013-11-08,152.36532592773438,0.01349089748332788,1
2013-11-11,152.39112854003906,0.00016934700954807091,1
2013-11-12,152.0817108154297,-0.002030418224300279,0
2013-11-13,153.3021240234375,0.008024720404999464,1
2013-11-14,154.06700134277344,0.004989345869852446,1
2013-11-15,154.7373046875,0.004350726235238689,1
2013-11-18,154.1958770751953,-0.003499011524067397,0
2013-11-19,153.86068725585938,-0.0021737923587442642,0
2013-11-20,153.37942504882812,-0.0031279088610266514,0
2013-11-21,154.61703491210938,0.008068943164229792,1
2013-11-22,155.3904266357422,0.005001982634529556,1
2013-11-25,155.2357635498047,-0.0009953192695715263,0
