Date,PositiveReturn,PredictedValue,PredictedMinusActual,Close,EquityPriceReturns,BAMLH0A0HYM2,BAMLC0A0CM,BAMLC0A4CBBB,BAMLH0A1HYBB,BAMLH0A3HYC,Equity_Position,Strategy_Cum_Rtn,Equity_Cum_Rtn
2018-12-17,0,1,1,242.2222442626953,-0.0196184063710228,-0.0113636363636363,-0.0084033613445377,-0.0066225165562914,-0.0127118644067796,-0.0014084507042253,-0.0196184063710228,0.9803815936289773,0.9803815936289773
2018-12-18,0,0,0,241.9566192626953,-0.0010966168726928,0.0,0.0084745762711864,0.0066666666666665,-0.0042918454935623,-0.0028208744710859,-0.0,0.9803815936289773,0.9793064906317263
2018-12-19,0,0,0,238.3331451416016,-0.0149757180941584,-0.0028735632183907,0.0,0.0066225165562914,-0.004310344827586,0.0028288543140027,-0.0,0.9803815936289773,0.9646406727002459
2018-12-20,0,0,0,234.45361328125,-0.0162777689106004,-0.0028818443804035,0.0,0.0,-0.0043290043290044,-0.001410437235543,-0.0,0.9803815936289773,0.9489384747482652
2018-12-21,0,1,1,229.64974975585935,-0.0204896118177028,-0.0086705202312138,0.0,-0.006578947368421,-0.0130434782608694,-0.0028248587570621,-0.0204896118177028,0.9602939553422987,0.9294950937617903
2018-12-24,0,1,1,223.5817413330078,-0.0264228828000138,-0.0087463556851312,-0.0084033613445377,0.0,-0.0132158590308368,-0.0056657223796033,-0.0264228828000138,0.9349202207067274,0.9049351538361347
2018-12-26,1,1,0,234.878173828125,0.0505248435215111,-0.0029411764705882,0.0,-0.0066225165562914,0.0,-0.0042735042735041,0.0505248435215111,0.9821569185630314,0.9506568608808199
2018-12-27,1,0,-1,236.68142700195312,0.0076773977949422,0.014749262536873,0.0084745762711864,0.0133333333333334,0.0133928571428569,0.005722460658083,0.0,0.9821569185630314,0.957955431768293
2018-12-28,0,1,1,236.3760986328125,-0.0012900394129282,0.0145348837209302,0.0168067226890755,0.006578947368421,0.0132158590308368,0.0028449502133711,-0.0012900394129282,0.980889897428405,0.9567196315054833
2018-12-31,1,1,0,238.44644165039065,0.0087586817345446,0.0,0.0,0.0,0.0,0.0,0.0087586817345446,0.9894811998566105,0.9650992342670307
2019-01-02,1,1,0,238.69451904296875,0.0010403904158144,-0.008595988538682,0.0,0.0,-0.0130434782608694,-0.0099290780141843,0.0010403904158144,0.99051064661357,0.9661033142606721
2019-01-03,0,0,0,232.9986114501953,-0.0238627498260572,0.0086705202312138,0.0,0.0,0.0088105726872247,0.0057306590257877,-0.0,0.99051064661357,0.943049432566345
2019-01-04,1,0,-1,240.80308532714844,0.0334957956546508,0.0085959885386819,0.0,0.0,0.0087336244541484,0.0071225071225071,0.0,0.99051064661357,0.9746376236518217
2019-01-07,1,1,0,242.7017364501953,0.0078846627752606,-0.0113636363636363,-0.0082644628099173,-0.0065359477124182,-0.0216450216450218,-0.0028288543140029,0.0078846627752606,0.9983204890374234,0.9823223126423978
2019-01-08,1,1,0,244.98199462890625,0.009395310524195,-0.0057471264367816,0.0,0.0,-0.0044247787610618,-0.0056737588652482,0.009395310524195,1.0077000200345962,0.9915515358045185
2019-01-09,1,1,0,246.1268768310547,0.0046733320294933,-0.0173410404624277,-0.0083333333333333,-0.006578947368421,-0.0177777777777777,-0.0185449358059914,0.0046733320294933,1.012409336814345,0.9961853853556871
2019-01-10,1,0,-1,246.99513244628903,0.003527674939094,-0.0058823529411764,-0.0084033613445377,-0.0066225165562914,-0.0045248868778279,-0.0101744186046511,0.0,1.012409336814345,0.9996996035742981
2019-01-11,1,0,-1,247.09054565429688,0.0003862959041451,-0.0088757396449703,-0.0084745762711864,-0.0066666666666667,-0.0136363636363637,-0.0044052863436122,0.0,1.012409336814345,1.0000857834365344
2019-01-14,0,1,1,245.5830535888672,-0.0061009702392207,-0.0179104477611939,-0.0085470085470085,-0.0134228187919462,-0.0184331797235023,-0.0103244837758113,-0.0061009702392207,1.0062326575805314,0.9939842898351203
2019-01-15,1,1,0,248.3976287841797,0.0114607875184433,0.0,-0.0086206896551723,0.0,0.0046948356807512,-0.0014903129657227,0.0114607875184433,1.0177648762631804,1.0053761325775914
2019-01-16,1,0,-1,248.99868774414065,0.0024197451598186,-0.0151975683890577,0.0,-0.0068027210884353,-0.0186915887850467,-0.0074626865671642,0.0,1.0177648762631804,1.0078088866081933
2019-01-17,1,0,-1,250.88784790039065,0.0075870285637458,0.0,-0.0086956521739131,-0.0068493150684931,-0.0047619047619048,0.0015037593984961,0.0,1.0177648762631804,1.0154551614176865
