Date,PositiveReturn,PredictedValue,PredictedMinusActual,Close,EquityPriceReturns,BAMLH0A0HYM2,BAMLC0A0CM,BAMLC0A4CBBB,BAMLH0A1HYBB,BAMLH0A3HYC,Equity_Position,Strategy_Cum_Rtn,Equity_Cum_Rtn
2018-12-17,0,0,0,242.22227478027344,-0.0196182828527556,-0.0236220472440944,-0.0158730158730159,-0.0124999999999999,-0.0355731225296441,-0.0101137800252845,-0.0,1.0,0.9803817171472444
2018-12-18,0,1,1,241.9566345214844,-0.0010966797295172,0.0,0.0080645161290322,0.0,-0.0040983606557376,0.0038314176245211,-0.0010966797295172,0.9989033202704828,0.9793065523908597
2018-12-19,0,0,0,238.33316040039065,-0.0149757171497275,-0.010752688172043,-0.016,-0.0126582278481012,-0.0164609053497942,-0.0063613231552164,-0.0,0.9989033202704828,0.9646407344593795
2018-12-20,0,1,1,234.45358276367188,-0.0162779599372626,-0.0217391304347825,-0.008130081300813,-0.0064102564102563,-0.0292887029288704,-0.0089628681177976,-0.0162779599372626,0.9826432120419213,0.9489383512299981
2018-12-21,0,0,0,229.6497344970703,-0.0204895494023813,-0.0083333333333334,0.0,-0.0064516129032258,-0.0172413793103448,0.0025839793281652,-0.0,0.9826432120419213,0.9294950320026568
2018-12-24,0,1,1,223.5817108154297,-0.026422950999397,0.0392156862745098,0.0081967213114753,0.0129870129870131,0.0482456140350877,0.029639175257732,-0.026422950999397,0.9566788786002476,0.9049350303178677
2018-12-26,1,0,-1,234.878173828125,0.0505249869119246,0.0,0.0,0.0,-0.0041841004184101,0.0,0.0,0.9566788786002476,0.9506568608808201
2018-12-27,1,0,-1,236.6814117431641,0.0076773328302466,0.0485175202156333,0.024390243902439,0.0256410256410257,0.0630252100840336,0.0337922403003754,0.0,0.9566788786002476,0.9579553700091596
2018-12-28,0,1,1,236.3760986328125,-0.0012899750263568,0.025706940874036,0.0238095238095237,0.0249999999999999,0.0355731225296442,0.0193704600484261,-0.0012899750263568,0.9554447867386103,0.9567196315054834
2018-12-31,1,0,-1,238.4464874267578,0.0087588753935796,0.0300751879699248,0.0310077519379845,0.024390243902439,0.0343511450381679,0.0285035629453682,0.0,0.9554447867386103,0.9650994195444315
2019-01-02,1,0,-1,238.6945037841797,0.0010401342460457,0.0170316301703161,0.0075187969924812,0.0119047619047618,0.0258302583025828,0.0127020785219398,0.0,0.9554447867386103,0.9661032525015385
2019-01-03,0,0,0,232.9986267089844,-0.0238626234994725,0.0167464114832536,0.0149253731343284,0.0117647058823529,0.014388489208633,0.0136830102622578,-0.0,0.9554447867386103,0.9430494943254785
2019-01-04,1,0,-1,240.80307006835935,0.0334956624835509,0.0188235294117646,0.0220588235294116,0.0232558139534884,0.0212765957446807,0.0236220472440944,0.0,0.9554447867386103,0.9746375618926881
2019-01-07,1,1,0,242.70172119140625,0.0078846632748821,-0.020785219399538,-0.0071942446043165,-0.0056818181818182,-0.0277777777777777,-0.012087912087912,0.0078846632748821,0.9629781471597858,0.9823222508832641
2019-01-08,1,0,-1,244.9819793701172,0.0093953111148834,0.0023584905660376,0.0,0.0057142857142857,0.0,0.0,0.0,0.9629781471597858,0.9915514740453849
2019-01-09,1,1,0,246.1268768310547,0.0046733946059265,0.0094117647058824,0.0,0.0,0.0107142857142858,0.0111234705228031,0.0046733946059265,0.9674785240383474,0.9961853853556871
2019-01-10,1,1,0,246.99514770507807,0.0035277369347168,-0.006993006993007,0.0,-0.0056818181818182,-0.0106007067137809,-0.0022002200220021,0.0035277369347168,0.9708915337611429,0.9996996653334316
2019-01-11,1,0,-1,247.09056091308597,0.0003862958802807,0.0117370892018779,0.0144927536231884,0.0171428571428571,0.0142857142857142,0.0099228224917309,0.0,0.9708915337611429,1.0000858451956678
2019-01-14,0,0,0,245.5830535888672,-0.0061010316162948,-0.0139211136890949,0.0071428571428571,0.0056179775280897,-0.0176056338028168,-0.002183406113537,-0.0,0.9708915337611429,0.9939842898351201
2019-01-15,1,1,0,248.39767456054688,0.0114609739171647,-0.0070588235294117,0.0070921985815601,0.0055865921787709,-0.0107526881720431,0.0010940919037198,0.0114609739171647,0.9820188963059754,1.005376317854992
2019-01-16,1,1,0,248.9987030029297,0.0024196218561471,0.0165876777251186,0.0211267605633802,0.0222222222222221,0.0144927536231884,0.0065573770491804,0.0024196218561471,0.9843950106906268,1.0078089483673267
2019-01-17,1,1,0,250.8878173828125,0.0075868442570183,-0.0209790209790209,-0.0068965517241379,-0.0054347826086956,-0.0249999999999999,-0.0184581976112923,0.0075868442570183,0.9918634623241226,1.0154550378994192
2019-01-18,1,1,0,254.2270965576172,0.0133098498350341,0.0214285714285713,0.0138888888888888,0.0163934426229508,0.0329670329670328,0.0132743362831859,0.0133098498350341,1.0050650160645136,1.0289705919680894
2019-01-22,0,0,0,250.7923889160156,-0.0135103916463252,0.0489510489510489,0.0342465753424658,0.0268817204301075,0.0602836879432624,0.0360262008733625,-0.0,1.0050650160645136,1.0150687962780494
2019-01-23,1,0,-1,251.3171539306641,0.0020924279916012,0.0,0.0,0.0052356020942407,0.0,0.0010537407797681,0.0,1.0050650160645136,1.0171927546407826
2019-01-24,1,0,-1,251.45071411132807,0.0005314407654835,0.0133333333333331,0.0066225165562914,0.0052083333333332,0.0100334448160535,0.0136842105263159,0.0,1.0050650160645136,1.0177333323369533
2019-01-25,1,0,-1,253.578369140625,0.0084615191363301,-0.0175438596491226,-0.006578947368421,-0.005181347150259,-0.0231788079470197,-0.0072689511941849,0.0,1.0050650160645136,1.0263449024042035
2019-01-28,0,0,0,251.65110778808597,-0.0076002592771241,-0.0178571428571429,-0.0066225165562914,-0.0104166666666666,-0.0305084745762712,-0.0094142259414226,-0.0,1.0050650160645136,1.0185444150381768
2019-01-29,0,1,1,251.3171539306641,-0.0013270510126388,-0.0022727272727274,-0.0133333333333333,-0.0105263157894737,-0.0069930069930069,0.0031678986272438,-0.0013270510126388,1.0037312435171775,1.0171927546407828
2019-01-30,1,1,0,255.29568481445312,0.0158307175676781,0.0159453302961276,0.0,0.0,0.0211267605633802,0.0094736842105263,0.0158307175676781,1.0196210293471524,1.0332956458513896
2019-01-31,1,1,0,257.5378112792969,0.0087824691062574,0.0269058295964126,0.0,0.0,0.0310344827586208,0.0250260688216892,0.0087824691062574,1.0285758195374841,1.0423705329387096
2019-02-01,1,1,0,257.66192626953125,0.0004819291956308,0.0305676855895196,0.0067567567567567,0.0053191489361701,0.0301003344481605,0.0264496439471007,0.0004819291956308,1.029071520254839,1.042872881731198
2019-02-04,1,1,0,259.47467041015625,0.0070353589560947,0.0254237288135592,0.0,0.0052910052910053,0.0357142857142855,0.0158572844400397,0.0070353589560947,1.036311407791326,1.050209866799754
2019-02-05,1,0,-1,260.5622863769531,0.0041916074701151,0.0557851239669422,0.0201342281879195,0.0210526315789474,0.0658307210031348,0.048780487804878,0.0,1.036311407791326,1.0546119343226203
2019-02-06,0,1,1,260.2188415527344,-0.0013180910752444,0.0215264187866925,0.013157894736842,0.0103092783505154,0.0264705882352942,0.0186046511627906,-0.0013180910752444,1.0349454549735424,1.0532218597441434
2019-02-07,0,1,1,257.7381896972656,-0.0095329448116309,0.0249042145593869,0.0064935064935065,0.0051020408163264,0.0286532951289397,0.0164383561643837,-0.0095329448116309,1.0250793770682314,1.0431815538807991
2019-02-08,1,1,0,258.0530090332031,0.00122146949316,0.0037383177570093,0.0064516129032257,0.0050761421319796,0.0083565459610028,0.0017969451931716,0.00122146949316,1.0263314802553878,1.0444557683246918
2019-02-11,1,0,-1,258.1961975097656,0.0005548800887809,0.0018621973929235,0.0064102564102563,0.0101010101010101,0.0027624309392264,-0.0017937219730941,0.0,1.0263314802553878,1.0450353160341475
2019-02-12,1,0,-1,261.51641845703125,0.0128592945182317,-0.0148698884758364,0.0063694267515923,0.0049999999999998,-0.0192837465564738,-0.0125786163522012,0.0,1.0263314802553878,1.058473732944984
2019-02-13,1,0,-1,262.3655090332031,0.0032467964389446,0.0056603773584906,0.0063291139240506,0.0049751243781095,0.0112359550561798,0.0045495905368515,0.0,1.0263314802553878,1.0619103816918263
2019-02-14,0,0,0,261.7835388183594,-0.0022181658594846,0.0037523452157597,0.0062893081761006,0.0049504950495049,0.0027777777777777,0.0027173913043478,-0.0,1.0263314802553878,1.0595548883373251
2019-02-15,1,0,-1,264.6362609863281,0.010897255728322,0.0168224299065422,0.0187499999999998,0.0147783251231528,0.0277008310249307,0.0081300813008129,0.0,1.0263314802553878,1.0711011289137307
2019-02-19,1,0,-1,265.09423828125,0.0017305916173957,-0.0435643564356434,-0.0123456790123457,-0.0097560975609756,-0.0558823529411764,-0.0276190476190475,0.0,1.0263314802553878,1.0729547675488118
2019-02-20,1,0,-1,265.6285705566406,0.0020156314179251,-0.0372670807453415,-0.0124999999999999,-0.0098522167487684,-0.0498442367601246,-0.0284035259549462,0.0,1.0263314802553878,1.0751174488882957
2019-02-21,0,1,1,264.6840515136719,-0.0035557885998085,-0.027956989247312,-0.0126582278481012,-0.0199004975124377,-0.0327868852459015,-0.0161290322580645,-0.0035557885998085,1.022682062478271,1.0712945585200835
2019-02-22,1,1,0,266.3250427246094,0.0061998114414261,0.004424778761062,-0.0064102564102563,0.0,0.0,0.0010245901639343,0.0061998114414261,1.0290224984301652,1.077936382781134
2019-02-25,1,0,-1,266.6875305175781,0.0013610728801931,0.002202643171806,-0.0064516129032258,-0.0050761421319797,0.0033898305084745,0.0,0.0,1.0290224984301652,1.079403532758311
2019-02-26,0,1,1,266.4967346191406,-0.0007154286444034,0.0109890109890109,0.0,0.0,0.0101351351351353,0.0051177072671444,-0.0007154286444034,1.0282863062590528,1.0786312965521054
