Date,BAMLH0A0HYM2,BAMLC0A0CM,BAMLC0A4CBBB,BAMLH0A1HYBB,BAMLH0A3HYC
1996-12-31,3.13,0.6,0.83,1.95,7.38
1997-01-02,3.06,0.6,0.83,1.92,7.28
1997-01-03,3.09,0.61,0.83,1.94,7.37
1997-01-06,3.1,0.61,0.85,1.94,7.36
1997-01-07,3.1,0.61,0.84,1.93,7.36
1997-01-08,3.07,0.6,0.83,1.91,7.34
1997-01-09,3.13,0.62,0.85,1.96,7.47
1997-01-10,3.16,0.73,0.95,2.02,7.47
1997-01-13,3.04,0.61,0.83,1.9,7.4
1997-01-14,3.09,0.61,0.83,1.92,7.37
1997-01-15,3.07,0.61,0.83,1.91,7.3
1997-01-16,3.02,0.6,0.82,1.88,7.22
1997-01-17,3.04,0.6,0.82,1.88,7.24
1997-01-20,3.03,0.6,0.82,1.88,7.19
1997-01-21,3.05,0.61,0.83,1.9,7.23
1997-01-22,2.99,0.6,0.82,1.86,7.15
1997-01-23,2.97,0.6,0.82,1.84,7.16
1997-01-24,2.94,0.6,0.82,1.82,7.08
1997-01-27,2.9,0.6,0.82,1.79,7.0
1997-01-28,2.92,0.6,0.82,1.81,6.95
1997-01-29,2.94,0.6,0.82,1.81,7.09
1997-01-30,2.97,0.6,0.82,1.82,7.14
1997-01-31,3.04,0.61,0.82,1.86,7.3
1997-02-03,3.08,0.61,0.82,1.87,7.3
1997-02-04,3.08,0.61,0.82,1.88,7.27
1997-02-05,3.05,0.6,0.82,1.85,7.22
1997-02-06,3.03,0.6,0.82,1.84,7.19
1997-02-07,3.06,0.61,0.82,1.86,7.2
1997-02-10,3.04,0.6,0.81,1.84,7.12
1997-02-11,3.03,0.6,0.81,1.84,7.11
1997-02-12,3.01,0.6,0.82,1.83,7.07
1997-02-13,3.04,0.6,0.81,1.84,7.13
1997-02-14,3.05,0.59,0.81,1.84,7.13
1997-02-18,3.01,0.59,0.81,1.82,7.07
1997-02-19,2.98,0.6,0.81,1.8,7.03
1997-02-20,2.89,0.59,0.81,1.76,6.89
1997-02-21,2.89,0.59,0.81,1.77,6.92
1997-02-24,2.85,0.59,0.8,1.75,6.86
1997-02-25,2.83,0.59,0.8,1.73,6.71
1997-02-26,2.71,0.59,0.8,1.66,6.53
1997-02-27,2.71,0.59,0.79,1.66,6.49
1997-02-28,2.73,0.59,0.79,1.68,6.46
1997-03-03,2.71,0.57,0.77,1.66,6.49
1997-03-04,2.67,0.56,0.77,1.64,6.28
1997-03-05,2.71,0.56,0.76,1.65,6.44
1997-03-06,2.7,0.56,0.77,1.65,6.42
1997-03-07,2.74,0.57,0.77,1.67,6.48
1997-03-10,2.74,0.56,0.76,1.66,6.5
1997-03-11,2.72,0.56,0.76,1.65,6.5
1997-03-12,2.69,0.57,0.77,1.63,6.44
1997-03-13,2.62,0.57,0.77,1.59,6.36
1997-03-14,2.66,0.57,0.77,1.61,6.41
1997-03-17,2.66,0.57,0.77,1.61,6.35
1997-03-18,2.67,0.57,0.77,1.61,6.38
1997-03-19,2.67,0.56,0.76,1.6,6.29
1997-03-20,2.68,0.57,0.76,1.6,6.29
1997-03-21,2.69,0.57,0.76,1.6,6.3
1997-03-24,2.71,0.56,0.76,1.61,6.33
1997-03-25,2.69,0.57,0.76,1.61,6.31
1997-03-26,2.71,0.56,0.76,1.61,6.32
1997-03-27,2.67,0.56,0.75,1.58,6.26
1997-03-31,2.84,0.57,0.76,1.66,6.5
1997-04-01,2.9,0.58,0.77,1.71,6.59
1997-04-02,2.94,0.58,0.77,1.72,6.65
1997-04-03,2.95,0.58,0.77,1.73,6.69
1997-04-04,2.92,0.58,0.77,1.72,6.61
1997-04-07,2.95,0.59,0.78,1.75,6.65
1997-04-08,2.93,0.59,0.78,1.73,6.62
1997-04-09,2.91,0.58,0.78,1.73,6.63
1997-04-10,2.92,0.58,0.78,1.72,6.68
1997-04-11,2.87,0.58,0.77,1.69,6.69
1997-04-14,2.88,0.58,0.78,1.7,6.65
1997-04-15,2.93,0.58,0.78,1.74,6.6
1997-04-16,2.91,0.58,0.77,1.72,6.51
1997-04-17,2.92,0.58,0.77,1.73,6.57
1997-04-18,2.91,0.58,0.77,1.73,6.55
1997-04-21,2.87,0.58,0.77,1.71,6.45
1997-04-22,2.89,0.6,0.79,1.74,6.45
1997-04-23,2.83,0.6,0.79,1.71,6.39
1997-04-24,2.78,0.59,0.79,1.68,6.34
1997-04-25,2.78,0.59,0.79,1.68,6.32
1997-04-28,2.81,0.6,0.79,1.69,6.47
1997-04-29,2.91,0.61,0.79,1.75,6.58
1997-04-30,2.94,0.59,0.79,1.75,6.79
1997-05-01,2.91,0.59,0.79,1.74,6.8
1997-05-02,2.9,0.59,0.79,1.73,6.8
1997-05-05,2.86,0.59,0.79,1.72,6.76
1997-05-06,2.83,0.59,0.79,1.71,6.75
1997-05-07,2.79,0.59,0.78,1.67,6.67
1997-05-08,2.79,0.59,0.78,1.69,6.66
1997-05-09,2.81,0.59,0.78,1.7,6.66
1997-05-12,2.82,0.59,0.78,1.69,6.64
1997-05-13,2.73,0.59,0.78,1.65,6.59
1997-05-14,2.69,0.57,0.76,1.62,6.56
1997-05-15,2.7,0.59,0.78,1.64,6.55
1997-05-16,2.68,0.58,0.77,1.62,6.5
1997-05-19,2.67,0.59,0.78,1.62,6.5
1997-05-20,2.69,0.59,0.78,1.63,6.51
1997-05-21,2.67,0.59,0.78,1.61,6.47
1997-05-22,2.63,0.58,0.77,1.59,6.4
1997-05-23,2.64,0.59,0.78,1.6,6.41
1997-05-27,2.6,0.59,0.77,1.57,6.39
1997-05-28,2.61,0.59,0.77,1.57,6.66
1997-05-29,2.61,0.59,0.78,1.57,6.4
1997-05-30,2.65,0.6,0.79,1.61,6.44
1997-05-31,2.68,0.61,0.79,1.64,6.45
1997-06-02,2.66,0.6,0.78,1.62,6.45
1997-06-03,2.68,0.59,0.77,1.61,6.44
1997-06-04,2.65,0.59,0.77,1.59,6.36
1997-06-05,2.6,0.59,0.77,1.59,6.33
1997-06-06,2.7,0.59,0.78,1.64,6.32
1997-06-09,2.59,0.58,0.76,1.56,6.15
1997-06-10,2.56,0.58,0.76,1.54,6.1
1997-06-11,2.55,0.58,0.77,1.54,6.1
1997-06-12,2.59,0.58,0.76,1.56,6.21
1997-06-13,2.62,0.57,0.76,1.56,6.26
1997-06-16,2.6,0.57,0.76,1.53,6.19
1997-06-17,2.58,0.57,0.75,1.53,6.17
1997-06-18,2.62,0.57,0.75,1.55,6.23
1997-06-19,2.61,0.57,0.75,1.55,6.25
1997-06-20,2.64,0.57,0.75,1.58,6.3
1997-06-23,2.61,0.57,0.75,1.54,6.29
1997-06-24,2.6,0.57,0.75,1.54,6.31
1997-06-25,2.59,0.57,0.75,1.55,6.27
1997-06-26,2.61,0.57,0.75,1.56,6.35
1997-06-27,2.63,0.57,0.76,1.57,6.35
1997-06-30,2.67,0.58,0.76,1.52,6.64
1997-07-01,2.7,0.58,0.76,1.54,6.68
1997-07-02,2.71,0.57,0.76,1.53,6.71
1997-07-03,2.79,0.58,0.76,1.62,6.83
1997-07-07,2.82,0.57,0.76,1.61,6.84
1997-07-08,2.8,0.57,0.75,1.6,6.78
1997-07-09,2.8,0.57,0.75,1.59,6.73
1997-07-10,2.78,0.57,0.75,1.58,6.72
1997-07-11,2.76,0.57,0.75,1.55,6.73
1997-07-14,2.71,0.56,0.74,1.49,6.68
1997-07-15,2.69,0.57,0.75,1.48,6.67
1997-07-16,2.71,0.57,0.75,1.48,6.7
1997-07-17,2.7,0.57,0.75,1.49,6.66
1997-07-18,2.67,0.56,0.74,1.48,6.64
1997-07-21,2.66,0.56,0.74,1.46,6.7
1997-07-22,2.72,0.57,0.75,1.49,6.8
1997-07-23,2.69,0.55,0.73,1.44,6.77
1997-07-24,2.69,0.56,0.74,1.45,6.75
1997-07-25,2.66,0.56,0.74,1.44,6.75
1997-07-28,2.68,0.56,0.74,1.45,6.78
1997-07-29,2.7,0.55,0.74,1.46,6.88
1997-07-30,2.73,0.55,0.73,1.49,6.91
1997-07-31,2.71,0.56,0.74,1.51,6.53
1997-08-01,2.57,0.56,0.74,1.41,6.35
1997-08-04,2.55,0.56,0.74,1.41,6.35
1997-08-05,2.55,0.56,0.74,1.41,6.34
1997-08-06,2.56,0.57,0.75,1.43,6.29
1997-08-07,2.52,0.55,0.73,1.41,6.21
1997-08-08,2.49,0.55,0.72,1.36,6.42
1997-08-11,2.5,0.56,0.72,1.36,6.44
1997-08-12,2.51,0.56,0.73,1.39,6.4
1997-08-13,2.53,0.57,0.73,1.39,6.43
1997-08-14,2.54,0.57,0.74,1.37,6.19
1997-08-15,2.56,0.57,0.73,1.41,6.17
1997-08-18,2.61,0.57,0.74,1.45,6.26
1997-08-19,2.6,0.57,0.74,1.45,6.26
1997-08-20,2.58,0.57,0.74,1.45,6.21
1997-08-21,2.55,0.57,0.73,1.43,6.15
1997-08-22,2.52,0.56,0.73,1.38,6.42
1997-08-25,2.5,0.57,0.74,1.37,6.38
1997-08-26,2.51,0.57,0.74,1.38,6.4
1997-08-27,2.51,0.57,0.74,1.37,6.39
1997-08-28,2.57,0.58,0.75,1.43,6.13
1997-08-29,2.54,0.57,0.74,1.41,6.09
1997-08-31,2.59,0.57,0.74,1.44,6.08
1997-09-02,2.62,0.58,0.75,1.46,6.05
1997-09-03,2.6,0.58,0.75,1.44,6.29
1997-09-04,2.61,0.57,0.74,1.44,6.25
1997-09-05,2.6,0.58,0.75,1.44,6.23
1997-09-08,2.6,0.58,0.75,1.43,6.2
1997-09-09,2.59,0.58,0.75,1.44,6.16
1997-09-10,2.55,0.58,0.76,1.39,6.06
1997-09-11,2.55,0.58,0.75,1.4,6.05
1997-09-12,2.62,0.59,0.76,1.46,6.11
1997-09-15,2.61,0.58,0.75,1.46,6.09
1997-09-16,2.69,0.58,0.76,1.51,5.82
1997-09-17,2.65,0.58,0.75,1.47,5.77
1997-09-18,2.59,0.57,0.75,1.44,5.66
1997-09-19,2.59,0.57,0.75,1.43,5.66
1997-09-22,2.59,0.57,0.74,1.41,5.69
1997-09-23,2.57,0.57,0.75,1.43,5.65
1997-09-24,2.61,0.57,0.75,1.46,5.65
1997-09-25,2.54,0.57,0.74,1.42,5.56
1997-09-26,2.57,0.57,0.74,1.41,5.61
1997-09-29,2.55,0.57,0.74,1.42,5.58
1997-09-30,2.59,0.54,0.75,1.46,5.7
1997-10-01,2.63,0.55,0.75,1.47,5.72
1997-10-02,2.63,0.54,0.75,1.49,5.71
1997-10-03,2.61,0.53,0.74,1.48,5.68
1997-10-06,2.63,0.55,0.75,1.49,5.66
1997-10-07,2.62,0.54,0.75,1.49,5.64
1997-10-08,2.49,0.54,0.75,1.4,5.46
1997-10-09,2.51,0.54,0.74,1.42,5.47
1997-10-10,2.51,0.64,0.82,1.42,5.47
1997-10-13,2.54,0.64,0.82,1.48,5.47
1997-10-14,2.51,0.54,0.75,1.41,5.47
1997-10-15,2.48,0.54,0.75,1.4,5.36
1997-10-16,2.47,0.54,0.75,1.4,5.3
1997-10-17,2.44,0.55,0.75,1.39,5.24
1997-10-20,2.45,0.55,0.75,1.39,5.29
1997-10-21,2.45,0.55,0.75,1.39,5.32
1997-10-22,2.46,0.55,0.75,1.39,5.32
1997-10-23,2.55,0.57,0.74,1.45,5.43
1997-10-24,2.58,0.57,0.75,1.47,5.45
1997-10-27,2.84,0.6,0.79,1.61,5.95
1997-10-28,2.82,0.59,0.77,1.61,5.99
1997-10-29,2.83,0.59,0.77,1.61,5.98
1997-10-30,2.89,0.59,0.78,1.66,6.05
1997-10-31,2.99,0.67,0.84,1.68,7.01
1997-11-03,2.91,0.68,0.86,1.62,6.92
1997-11-04,2.84,0.68,0.85,1.6,6.51
1997-11-05,2.81,0.69,0.86,1.59,6.41
1997-11-06,2.83,0.7,0.88,1.61,6.44
1997-11-07,2.83,0.69,0.88,1.59,6.49
1997-11-10,2.81,0.69,0.88,1.61,6.41
1997-11-11,2.8,0.69,0.87,1.6,6.4
1997-11-12,2.83,0.69,0.88,1.61,6.46
1997-11-13,2.86,0.7,0.88,1.63,6.54
1997-11-14,2.88,0.7,0.88,1.65,6.59
1997-11-17,2.89,0.7,0.87,1.66,6.58
1997-11-18,2.88,0.71,0.87,1.66,6.56
1997-11-19,2.91,0.7,0.87,1.66,6.61
1997-11-20,2.89,0.71,0.88,1.65,6.58
1997-11-21,2.9,0.7,0.88,1.65,6.59
1997-11-24,2.87,0.71,0.88,1.62,6.6
1997-11-25,2.87,0.71,0.88,1.63,6.6
1997-11-26,2.85,0.71,0.89,1.6,6.55
1997-11-27,2.85,0.71,0.89,1.6,6.55
1997-11-28,2.84,0.72,0.89,1.6,6.59
1997-11-30,2.9,0.72,0.91,1.61,7.05
1997-12-01,2.9,0.72,0.91,1.63,7.05
1997-12-02,2.87,0.72,0.91,1.61,6.98
1997-12-03,2.88,0.72,0.9,1.63,6.96
1997-12-04,2.87,0.72,0.91,1.63,6.91
1997-12-05,2.81,0.72,0.91,1.58,6.89
1997-12-08,2.77,0.73,0.91,1.57,6.83
1997-12-09,2.79,0.73,0.91,1.58,6.87
1997-12-10,2.82,0.73,0.91,1.59,6.97
1997-12-11,2.88,0.72,0.91,1.63,7.03
1997-12-12,2.94,0.73,0.91,1.67,7.15
1997-12-15,2.89,0.75,0.9,1.63,7.03
1997-12-16,2.9,0.75,0.91,1.63,7.09
1997-12-17,2.87,0.75,0.9,1.63,7.07
1997-12-18,2.89,0.75,0.91,1.61,7.14
1997-12-19,2.93,0.73,0.89,1.64,7.22
1997-12-22,2.93,0.76,0.92,1.64,7.29
1997-12-23,2.94,0.77,0.92,1.65,7.32
1997-12-24,2.94,0.77,0.93,1.65,7.31
1997-12-26,2.93,0.76,0.91,1.64,7.31
1997-12-29,2.92,0.76,0.92,1.63,7.31
1997-12-30,2.91,0.77,0.92,1.62,7.31
1997-12-31,2.96,0.7,0.93,1.68,7.31
1998-01-02,3.02,0.71,0.94,1.71,7.4
1998-01-05,3.09,0.71,0.94,1.73,7.53
1998-01-06,3.1,0.72,0.94,1.74,7.54
1998-01-07,3.07,0.71,0.94,1.74,7.46
1998-01-08,3.1,0.71,0.93,1.78,7.47
1998-01-09,3.16,0.72,0.94,1.81,7.55
1998-01-12,3.16,0.72,0.95,1.82,7.54
1998-01-13,3.14,0.73,0.96,1.83,7.43
1998-01-14,3.1,0.73,0.95,1.81,7.33
1998-01-15,3.07,0.72,0.95,1.8,7.26
1998-01-16,3.01,0.73,0.95,1.78,7.12
1998-01-19,3.01,0.73,0.95,1.78,7.13
1998-01-20,2.98,0.73,0.96,1.77,6.99
1998-01-21,2.99,0.74,0.97,1.78,6.94
1998-01-22,2.98,0.73,0.97,1.78,6.94
1998-01-23,2.9,0.73,0.96,1.75,6.8
1998-01-26,2.92,0.74,0.97,1.77,6.84
1998-01-27,2.89,0.73,0.96,1.75,6.83
1998-01-28,2.89,0.75,0.98,1.74,6.78
1998-01-29,2.95,0.75,0.99,1.78,6.88
1998-01-30,2.98,0.77,1.03,1.78,7.05
1998-01-31,3.0,0.78,1.03,1.75,7.06
1998-02-02,2.96,0.78,1.02,1.74,6.98
1998-02-03,2.98,0.77,1.02,1.73,7.11
1998-02-04,2.98,0.78,1.02,1.74,7.11
1998-02-05,2.94,0.77,1.02,1.73,7.09
1998-02-06,2.93,0.78,1.02,1.73,7.06
1998-02-09,2.92,0.78,1.02,1.72,7.04
1998-02-10,2.93,0.78,1.02,1.72,7.06
1998-02-11,2.96,0.78,1.03,1.73,7.09
1998-02-12,2.95,0.77,1.01,1.71,7.08
1998-02-13,2.97,0.77,1.01,1.73,7.06
1998-02-16,2.96,0.76,1.01,1.72,7.02
1998-02-17,2.94,0.72,0.97,1.7,7.03
1998-02-18,2.94,0.76,1.01,1.72,6.98
1998-02-19,2.93,0.76,1.01,1.72,6.98
1998-02-20,2.91,0.76,1.01,1.7,6.95
1998-02-23,2.88,0.76,1.01,1.69,6.88
1998-02-24,2.83,0.76,1.01,1.67,6.82
1998-02-25,2.87,0.76,1.01,1.69,6.88
1998-02-26,2.86,0.76,1.01,1.68,6.84
1998-02-27,2.88,0.75,1.0,1.69,6.85
1998-02-28,2.87,0.76,1.01,1.74,6.78
1998-03-02,2.8,0.74,0.98,1.7,6.69
1998-03-03,2.79,0.74,0.98,1.7,6.68
1998-03-04,2.81,0.74,0.99,1.71,6.73
1998-03-05,2.82,0.74,0.99,1.71,6.77
1998-03-06,2.85,0.74,0.98,1.73,6.91
1998-03-09,2.88,0.73,0.98,1.74,6.97
1998-03-10,2.89,0.74,0.98,1.74,6.99
1998-03-11,2.89,0.74,0.99,1.75,6.95
1998-03-12,2.93,0.74,0.99,1.78,6.94
1998-03-13,2.91,0.73,0.98,1.77,6.91
1998-03-16,2.91,0.73,0.99,1.77,6.86
1998-03-17,2.88,0.73,0.98,1.75,6.81
1998-03-18,2.85,0.73,0.98,1.74,6.71
1998-03-19,2.84,0.73,0.99,1.74,6.67
1998-03-20,2.84,0.73,0.98,1.73,6.65
1998-03-23,2.83,0.73,0.98,1.73,6.61
1998-03-24,2.82,0.72,0.97,1.72,6.58
1998-03-25,2.78,0.73,0.98,1.72,6.47
1998-03-26,2.75,0.73,0.99,1.71,6.41
1998-03-27,2.73,0.73,0.98,1.69,6.36
1998-03-30,2.71,0.72,0.98,1.67,6.33
1998-03-31,2.83,0.72,0.98,1.71,6.87
1998-04-01,2.84,0.72,0.98,1.7,6.89
1998-04-02,2.88,0.72,0.98,1.74,6.94
1998-04-03,2.94,0.74,0.98,1.76,7.06
1998-04-06,2.89,0.73,0.98,1.74,6.98
1998-04-07,2.9,0.74,0.98,1.75,6.97
1998-04-08,2.87,0.72,0.98,1.74,6.92
1998-04-09,2.86,0.73,0.99,1.74,6.87
1998-04-13,2.81,0.72,0.98,1.72,6.84
1998-04-14,2.85,0.72,0.99,1.73,6.86
1998-04-15,2.84,0.72,0.98,1.74,6.78
1998-04-16,2.86,0.72,0.98,1.74,6.81
1998-04-17,2.85,0.72,0.98,1.72,6.81
1998-04-20,2.82,0.73,0.98,1.7,6.78
1998-04-21,2.8,0.74,0.98,1.69,6.77
1998-04-22,2.8,0.74,0.98,1.69,6.76
1998-04-23,2.8,0.72,0.98,1.69,6.75
1998-04-24,2.81,0.72,0.98,1.69,6.77
1998-04-27,2.79,0.72,0.97,1.66,6.79
1998-04-28,2.78,0.72,0.98,1.66,6.78
1998-04-29,2.79,0.72,0.98,1.66,6.81
1998-04-30,2.98,0.72,0.98,1.8,7.12
1998-05-01,2.98,0.71,0.97,1.8,7.11
1998-05-04,2.95,0.71,0.97,1.78,7.09
1998-05-05,2.93,0.72,0.98,1.77,7.07
1998-05-06,2.97,0.72,0.97,1.79,7.14
1998-05-07,2.97,0.72,0.98,1.8,7.18
1998-05-08,2.95,0.72,0.98,1.78,7.13
1998-05-11,2.9,0.71,0.97,1.75,7.08
1998-05-12,2.98,0.72,0.98,1.79,7.23
1998-05-13,3.0,0.72,0.98,1.8,7.25
1998-05-14,2.98,0.71,0.97,1.78,7.27
1998-05-15,2.97,0.7,0.96,1.77,7.38
1998-05-18,3.02,0.71,0.97,1.8,7.42
1998-05-19,3.02,0.7,0.96,1.79,7.44
1998-05-20,3.04,0.71,0.97,1.81,7.47
1998-05-21,3.0,0.71,0.97,1.78,7.37
1998-05-22,3.01,0.71,0.97,1.79,7.37
1998-05-25,3.01,0.71,0.97,1.78,7.38
1998-05-26,3.04,0.7,0.96,1.8,7.42
1998-05-27,3.05,0.7,0.96,1.81,7.48
1998-05-28,3.04,0.7,0.97,1.79,7.47
1998-05-29,3.05,0.7,0.97,1.81,7.49
1998-05-31,3.18,0.71,0.97,1.86,7.68
1998-06-01,3.2,0.72,0.97,1.88,7.67
1998-06-02,3.18,0.72,0.98,1.87,7.61
1998-06-03,3.18,0.72,0.98,1.87,7.56
1998-06-04,3.15,0.72,0.99,1.85,7.58
1998-06-05,3.16,0.72,0.99,1.85,7.58
1998-06-08,3.15,0.72,0.99,1.85,7.57
1998-06-09,3.15,0.72,0.99,1.85,7.56
1998-06-10,3.2,0.72,0.99,1.87,7.63
1998-06-11,3.24,0.73,0.99,1.89,7.72
1998-06-12,3.26,0.73,0.99,1.9,7.77
1998-06-15,3.3,0.73,0.99,1.93,7.83
1998-06-16,3.29,0.73,1.0,1.9,7.85
1998-06-17,3.25,0.73,0.99,1.9,7.76
1998-06-18,3.26,0.72,0.99,1.9,7.8
1998-06-19,3.28,0.73,0.99,1.91,7.83
1998-06-22,3.29,0.72,0.99,1.91,7.86
1998-06-23,3.31,0.73,1.0,1.92,7.87
1998-06-24,3.28,0.73,1.0,1.91,7.86
1998-06-25,3.28,0.73,0.99,1.9,7.85
1998-06-26,3.28,0.73,1.0,1.9,7.88
1998-06-29,3.27,0.73,0.99,1.9,7.88
1998-06-30,3.37,0.75,1.02,1.99,8.02
1998-07-01,3.39,0.77,1.04,2.01,8.02
1998-07-02,3.41,0.77,1.04,2.03,8.02
1998-07-03,3.41,0.77,1.04,2.03,8.02
1998-07-06,3.42,0.76,1.04,2.04,8.03
1998-07-07,3.39,0.76,1.04,2.02,7.98
1998-07-08,3.36,0.76,1.04,2.0,7.93
1998-07-09,3.39,0.76,1.04,2.02,7.95
1998-07-10,3.38,0.79,1.04,2.02,7.96
1998-07-13,3.34,0.79,1.04,1.98,7.91
1998-07-14,3.33,0.8,1.04,1.97,7.94
1998-07-15,3.3,0.79,1.03,1.95,7.89
1998-07-16,3.29,0.79,1.03,1.95,7.89
1998-07-17,3.29,0.8,1.04,1.95,7.89
1998-07-20,3.3,0.81,1.04,1.95,7.9
1998-07-21,3.3,0.82,1.03,1.95,7.89
1998-07-22,3.29,0.83,1.03,1.95,7.86
1998-07-23,3.31,0.84,1.03,1.95,7.92
1998-07-24,3.3,0.86,1.03,1.94,7.92
1998-07-27,3.3,0.76,1.03,1.95,7.91
1998-07-28,3.26,0.74,1.01,1.85,7.91
1998-07-29,3.29,0.77,1.04,1.95,7.91
1998-07-30,3.3,0.79,1.07,1.96,7.93
1998-07-31,3.38,0.82,1.12,2.03,7.57
1998-08-03,3.42,0.81,1.12,2.05,7.65
1998-08-04,3.48,0.81,1.12,2.08,7.72
1998-08-05,3.5,0.81,1.12,2.08,7.77
1998-08-06,3.5,0.82,1.13,2.09,7.75
1998-08-07,3.55,0.81,1.12,2.11,7.91
1998-08-10,3.58,0.82,1.13,2.12,8.07
1998-08-11,3.75,0.82,1.13,2.25,8.36
1998-08-12,3.76,0.83,1.14,2.26,8.45
1998-08-13,3.76,0.82,1.14,2.25,8.51
1998-08-14,3.78,0.83,1.14,2.26,8.49
1998-08-17,3.83,0.83,1.15,2.28,8.53
1998-08-18,3.84,0.84,1.15,2.32,8.53
1998-08-19,3.86,0.84,1.16,2.32,8.55
1998-08-20,3.9,0.85,1.17,2.33,8.64
1998-08-21,4.09,0.86,1.18,2.44,8.96
1998-08-24,4.16,0.87,1.19,2.48,9.18
1998-08-25,4.23,0.87,1.21,2.52,9.29
1998-08-26,4.36,0.88,1.21,2.58,9.56
1998-08-27,4.7,0.89,1.23,2.77,10.13
1998-08-28,4.87,1.0,1.36,2.91,10.36
1998-08-31,5.2,1.27,1.71,3.02,10.78
1998-09-01,5.26,1.25,1.69,3.04,10.83
1998-09-02,5.26,1.26,1.7,3.1,10.74
1998-09-03,5.33,1.26,1.69,3.14,10.86
1998-09-04,5.36,1.26,1.7,3.16,10.9
1998-09-07,5.35,1.25,1.69,3.14,10.91
1998-09-08,5.3,1.23,1.67,3.11,10.78
1998-09-09,5.43,1.25,1.68,3.24,11.05
1998-09-10,5.68,1.26,1.69,3.34,11.39
1998-09-11,5.7,1.26,1.69,3.36,11.62
1998-09-14,5.67,1.25,1.68,3.38,11.5
1998-09-15,5.66,1.24,1.67,3.36,11.66
1998-09-16,5.67,1.26,1.68,3.36,11.64
1998-09-17,5.7,1.25,1.68,3.32,11.77
1998-09-18,5.79,1.25,1.68,3.36,12.06
1998-09-21,5.78,1.24,1.67,3.34,12.08
1998-09-22,5.72,1.25,1.68,3.33,12.09
1998-09-23,5.72,1.26,1.68,3.34,12.09
1998-09-24,5.73,1.27,1.68,3.35,12.05
1998-09-25,5.76,1.27,1.69,3.36,12.13
1998-09-28,5.74,1.27,1.68,3.34,12.16
1998-09-29,5.76,1.3,1.72,3.36,12.17
1998-09-30,5.95,1.32,1.78,3.34,12.33
1998-10-01,6.06,1.32,1.79,3.44,12.48
1998-10-02,6.11,1.35,1.8,3.46,12.56
1998-10-05,6.29,1.36,1.81,3.54,12.89
1998-10-06,6.27,1.35,1.81,3.51,12.92
1998-10-07,6.21,1.35,1.8,3.42,12.96
1998-10-08,6.39,1.34,1.79,3.49,13.4
1998-10-09,6.32,1.36,1.8,3.46,13.34
1998-10-12,6.32,1.37,1.81,3.45,13.37
1998-10-13,6.37,1.38,1.82,3.49,13.43
1998-10-14,6.59,1.39,1.83,3.62,13.79
1998-10-15,6.67,1.41,1.84,3.74,13.8
1998-10-16,6.78,1.4,1.84,3.83,13.91
1998-10-19,6.78,1.41,1.85,3.84,13.8
1998-10-20,6.65,1.41,1.85,3.75,13.69
1998-10-21,6.59,1.41,1.85,3.73,13.45
1998-10-22,6.49,1.4,1.85,3.64,13.35
1998-10-23,6.37,1.37,1.82,3.56,13.18
1998-10-26,6.38,1.4,1.86,3.58,13.19
1998-10-27,6.43,1.39,1.85,3.62,13.28
1998-10-28,6.49,1.4,1.87,3.64,13.45
1998-10-29,6.5,1.43,1.89,3.66,13.42
1998-10-30,6.36,1.46,1.96,3.57,13.28
1998-10-31,6.52,1.48,1.97,3.61,13.88
1998-11-02,6.33,1.46,1.96,3.52,13.55
1998-11-03,6.27,1.47,1.96,3.49,13.47
1998-11-04,6.11,1.47,1.95,3.42,13.23
1998-11-05,6.09,1.44,1.94,3.4,13.21
1998-11-06,5.95,1.43,1.93,3.33,12.93
1998-11-09,5.93,1.42,1.92,3.32,12.89
1998-11-10,5.88,1.41,1.92,3.3,12.66
1998-11-11,5.85,1.41,1.92,3.28,12.6
1998-11-12,5.82,1.41,1.91,3.27,12.46
1998-11-13,5.73,1.42,1.92,3.24,12.29
1998-11-16,5.62,1.41,1.91,3.17,12.1
1998-11-17,5.53,1.39,1.9,3.13,11.88
1998-11-18,5.54,1.4,1.9,3.15,11.79
1998-11-19,5.47,1.4,1.9,3.12,11.65
1998-11-20,5.45,1.39,1.89,3.11,11.56
1998-11-23,5.41,1.38,1.89,3.09,11.52
1998-11-24,5.36,1.36,1.84,3.05,11.49
1998-11-25,5.33,1.33,1.83,3.04,11.45
1998-11-26,5.33,1.33,1.83,3.04,11.45
1998-11-27,5.34,1.32,1.82,3.05,11.45
1998-11-30,5.44,1.23,1.75,3.14,13.42
1998-12-01,5.48,1.23,1.75,3.16,13.53
1998-12-02,5.55,1.23,1.75,3.17,13.71
1998-12-03,5.55,1.22,1.74,3.15,13.7
1998-12-04,5.53,1.23,1.75,3.17,13.67
1998-12-07,5.45,1.21,1.72,3.11,13.62
1998-12-08,5.54,1.21,1.73,3.15,13.76
1998-12-09,5.56,1.2,1.72,3.15,13.69
1998-12-10,5.61,1.21,1.73,3.16,13.83
1998-12-11,5.56,1.22,1.73,3.13,13.78
1998-12-14,5.64,1.25,1.78,3.16,14.03
1998-12-15,5.59,1.25,1.78,3.13,13.85
1998-12-16,5.64,1.25,1.78,3.16,14.02
1998-12-17,5.64,1.24,1.77,3.16,14.03
1998-12-18,5.63,1.23,1.76,3.14,14.03
1998-12-21,5.58,1.23,1.76,3.11,13.95
1998-12-22,5.53,1.24,1.77,3.09,13.82
1998-12-23,5.43,1.24,1.78,3.03,13.72
1998-12-24,5.39,1.25,1.79,3.01,13.58
