,realtime_start,realtime_end,date,value
1210,2021-10-19,2021-10-19,2001-07-30,4.05
1211,2021-10-19,2021-10-19,2001-07-31,4.13
1212,2021-10-19,2021-10-19,2001-08-01,4.07
1213,2021-10-19,2021-10-19,2001-08-02,4.00
1214,2021-10-19,2021-10-19,2001-08-03,3.99
1215,2021-10-19,2021-10-19,2001-08-06,3.98
1216,2021-10-19,2021-10-19,2001-08-07,3.96
1217,2021-10-19,2021-10-19,2001-08-08,4.01
1218,2021-10-19,2021-10-19,2001-08-09,3.99
1219,2021-10-19,2021-10-19,2001-08-10,4.02
1220,2021-10-19,2021-10-19,2001-08-13,4.06
1221,2021-10-19,2021-10-19,2001-08-14,4.03
1222,2021-10-19,2021-10-19,2001-08-15,3.98
1223,2021-10-19,2021-10-19,2001-08-16,4.02
1224,2021-10-19,2021-10-19,2001-08-17,4.07
1225,2021-10-19,2021-10-19,2001-08-20,4.02
1226,2021-10-19,2021-10-19,2001-08-21,4.04
1227,2021-10-19,2021-10-19,2001-08-22,4.01
1228,2021-10-19,2021-10-19,2001-08-23,4.02
1229,2021-10-19,2021-10-19,2001-08-24,4.01
1230,2021-10-19,2021-10-19,2001-08-27,4.01
1231,2021-10-19,2021-10-19,2001-08-28,4.05
1232,2021-10-19,2021-10-19,2001-08-29,4.08
1233,2021-10-19,2021-10-19,2001-08-30,4.07
1234,2021-10-19,2021-10-19,2001-08-31,4.09
1235,2021-10-19,2021-10-19,2001-09-03,4.10
1236,2021-10-19,2021-10-19,2001-09-04,3.96
1237,2021-10-19,2021-10-19,2001-09-05,4.02
1238,2021-10-19,2021-10-19,2001-09-06,4.12
1239,2021-10-19,2021-10-19,2001-09-07,4.22
1240,2021-10-19,2021-10-19,2001-09-10,4.20
1241,2021-10-19,2021-10-19,2001-09-11,.
1242,2021-10-19,2021-10-19,2001-09-12,.
1243,2021-10-19,2021-10-19,2001-09-13,.
1244,2021-10-19,2021-10-19,2001-09-14,5.14
1245,2021-10-19,2021-10-19,2001-09-17,5.33
1246,2021-10-19,2021-10-19,2001-09-18,5.28
1247,2021-10-19,2021-10-19,2001-09-19,5.39
1248,2021-10-19,2021-10-19,2001-09-20,5.48
1249,2021-10-19,2021-10-19,2001-09-21,5.64
1250,2021-10-19,2021-10-19,2001-09-24,5.71
1251,2021-10-19,2021-10-19,2001-09-25,5.57
1252,2021-10-19,2021-10-19,2001-09-26,5.65
1253,2021-10-19,2021-10-19,2001-09-27,5.71
1254,2021-10-19,2021-10-19,2001-09-28,5.83
1255,2021-10-19,2021-10-19,2001-09-30,5.89
1256,2021-10-19,2021-10-19,2001-10-01,5.88
1257,2021-10-19,2021-10-19,2001-10-02,5.88
1258,2021-10-19,2021-10-19,2001-10-03,5.85
1259,2021-10-19,2021-10-19,2001-10-04,5.87
1260,2021-10-19,2021-10-19,2001-10-05,5.84
1261,2021-10-19,2021-10-19,2001-10-08,5.82
1262,2021-10-19,2021-10-19,2001-10-09,5.79
1263,2021-10-19,2021-10-19,2001-10-10,5.72
1264,2021-10-19,2021-10-19,2001-10-11,5.64
1265,2021-10-19,2021-10-19,2001-10-12,5.62
1266,2021-10-19,2021-10-19,2001-10-15,5.56
1267,2021-10-19,2021-10-19,2001-10-16,5.52
1268,2021-10-19,2021-10-19,2001-10-17,5.52
1269,2021-10-19,2021-10-19,2001-10-18,5.51
1270,2021-10-19,2021-10-19,2001-10-19,5.49
1271,2021-10-19,2021-10-19,2001-10-22,5.45
1272,2021-10-19,2021-10-19,2001-10-23,5.42
1273,2021-10-19,2021-10-19,2001-10-24,5.44
1274,2021-10-19,2021-10-19,2001-10-25,5.46
1275,2021-10-19,2021-10-19,2001-10-26,5.47
1276,2021-10-19,2021-10-19,2001-10-29,5.49
1277,2021-10-19,2021-10-19,2001-10-30,5.55
1278,2021-10-19,2021-10-19,2001-10-31,5.31
1279,2021-10-19,2021-10-19,2001-11-01,5.30
1280,2021-10-19,2021-10-19,2001-11-02,5.22
1281,2021-10-19,2021-10-19,2001-11-05,5.25
1282,2021-10-19,2021-10-19,2001-11-06,5.27
1283,2021-10-19,2021-10-19,2001-11-07,5.30
1284,2021-10-19,2021-10-19,2001-11-08,5.19
1285,2021-10-19,2021-10-19,2001-11-09,5.12
1286,2021-10-19,2021-10-19,2001-11-12,5.12
1287,2021-10-19,2021-10-19,2001-11-13,5.07
1288,2021-10-19,2021-10-19,2001-11-14,4.93
1289,2021-10-19,2021-10-19,2001-11-15,4.67
1290,2021-10-19,2021-10-19,2001-11-16,4.45
1291,2021-10-19,2021-10-19,2001-11-19,4.53
1292,2021-10-19,2021-10-19,2001-11-20,4.45
1293,2021-10-19,2021-10-19,2001-11-21,4.31
1294,2021-10-19,2021-10-19,2001-11-22,4.30
1295,2021-10-19,2021-10-19,2001-11-23,4.20
1296,2021-10-19,2021-10-19,2001-11-26,4.19
1297,2021-10-19,2021-10-19,2001-11-27,4.20
1298,2021-10-19,2021-10-19,2001-11-28,4.17
1299,2021-10-19,2021-10-19,2001-11-29,4.30
1300,2021-10-19,2021-10-19,2001-11-30,4.55
1301,2021-10-19,2021-10-19,2001-12-03,4.52
1302,2021-10-19,2021-10-19,2001-12-04,4.58
1303,2021-10-19,2021-10-19,2001-12-05,4.40
1304,2021-10-19,2021-10-19,2001-12-06,4.31
1305,2021-10-19,2021-10-19,2001-12-07,4.22
1306,2021-10-19,2021-10-19,2001-12-10,4.44
1307,2021-10-19,2021-10-19,2001-12-11,4.55
1308,2021-10-19,2021-10-19,2001-12-12,4.69
1309,2021-10-19,2021-10-19,2001-12-13,4.54
1310,2021-10-19,2021-10-19,2001-12-14,4.56
1311,2021-10-19,2021-10-19,2001-12-17,4.43
1312,2021-10-19,2021-10-19,2001-12-18,4.55
1313,2021-10-19,2021-10-19,2001-12-19,4.61
1314,2021-10-19,2021-10-19,2001-12-20,4.57
1315,2021-10-19,2021-10-19,2001-12-21,4.52
1316,2021-10-19,2021-10-19,2001-12-24,4.49
1317,2021-10-19,2021-10-19,2001-12-25,.
1318,2021-10-19,2021-10-19,2001-12-26,4.45
1319,2021-10-19,2021-10-19,2001-12-27,4.47
1320,2021-10-19,2021-10-19,2001-12-28,4.48
1321,2021-10-19,2021-10-19,2001-12-31,4.44
1322,2021-10-19,2021-10-19,2002-01-01,.
1323,2021-10-19,2021-10-19,2002-01-02,4.36
1324,2021-10-19,2021-10-19,2002-01-03,4.31
1325,2021-10-19,2021-10-19,2002-01-04,4.28
1326,2021-10-19,2021-10-19,2002-01-07,4.34
1327,2021-10-19,2021-10-19,2002-01-08,4.33
1328,2021-10-19,2021-10-19,2002-01-09,4.32
1329,2021-10-19,2021-10-19,2002-01-10,4.36
1330,2021-10-19,2021-10-19,2002-01-11,4.45
1331,2021-10-19,2021-10-19,2002-01-14,4.46
1332,2021-10-19,2021-10-19,2002-01-15,4.49
1333,2021-10-19,2021-10-19,2002-01-16,4.50
1334,2021-10-19,2021-10-19,2002-01-17,4.47
1335,2021-10-19,2021-10-19,2002-01-18,4.52
1336,2021-10-19,2021-10-19,2002-01-21,4.52
1337,2021-10-19,2021-10-19,2002-01-22,4.52
1338,2021-10-19,2021-10-19,2002-01-23,4.48
1339,2021-10-19,2021-10-19,2002-01-24,4.47
1340,2021-10-19,2021-10-19,2002-01-25,4.44
1341,2021-10-19,2021-10-19,2002-01-28,4.44
1342,2021-10-19,2021-10-19,2002-01-29,4.58
1343,2021-10-19,2021-10-19,2002-01-30,4.60
1344,2021-10-19,2021-10-19,2002-01-31,4.32
1345,2021-10-19,2021-10-19,2002-02-01,4.34
1346,2021-10-19,2021-10-19,2002-02-04,4.44
1347,2021-10-19,2021-10-19,2002-02-05,4.50
1348,2021-10-19,2021-10-19,2002-02-06,4.56
1349,2021-10-19,2021-10-19,2002-02-07,4.52
1350,2021-10-19,2021-10-19,2002-02-08,4.58
1351,2021-10-19,2021-10-19,2002-02-11,4.57
1352,2021-10-19,2021-10-19,2002-02-12,4.52
1353,2021-10-19,2021-10-19,2002-02-13,4.50
1354,2021-10-19,2021-10-19,2002-02-14,4.52
1355,2021-10-19,2021-10-19,2002-02-15,4.58
1356,2021-10-19,2021-10-19,2002-02-18,4.58
1357,2021-10-19,2021-10-19,2002-02-19,4.60
1358,2021-10-19,2021-10-19,2002-02-20,4.69
1359,2021-10-19,2021-10-19,2002-02-21,4.69
1360,2021-10-19,2021-10-19,2002-02-22,4.75
1361,2021-10-19,2021-10-19,2002-02-25,4.76
1362,2021-10-19,2021-10-19,2002-02-26,4.65
1363,2021-10-19,2021-10-19,2002-02-27,4.66
1364,2021-10-19,2021-10-19,2002-02-28,4.90
1365,2021-10-19,2021-10-19,2002-03-01,4.79
1366,2021-10-19,2021-10-19,2002-03-04,4.74
1367,2021-10-19,2021-10-19,2002-03-05,4.64
1368,2021-10-19,2021-10-19,2002-03-06,4.54
1369,2021-10-19,2021-10-19,2002-03-07,4.33
1370,2021-10-19,2021-10-19,2002-03-08,4.19
1371,2021-10-19,2021-10-19,2002-03-11,4.20
1372,2021-10-19,2021-10-19,2002-03-12,4.19
1373,2021-10-19,2021-10-19,2002-03-13,4.20
1374,2021-10-19,2021-10-19,2002-03-14,4.10
1375,2021-10-19,2021-10-19,2002-03-15,4.08
1376,2021-10-19,2021-10-19,2002-03-18,4.07
1377,2021-10-19,2021-10-19,2002-03-19,4.04
1378,2021-10-19,2021-10-19,2002-03-20,3.95
1379,2021-10-19,2021-10-19,2002-03-21,3.97
1380,2021-10-19,2021-10-19,2002-03-22,3.94
1381,2021-10-19,2021-10-19,2002-03-25,3.92
1382,2021-10-19,2021-10-19,2002-03-26,4.02
1383,2021-10-19,2021-10-19,2002-03-27,4.00
1384,2021-10-19,2021-10-19,2002-03-28,3.97
1385,2021-10-19,2021-10-19,2002-03-29,.
1386,2021-10-19,2021-10-19,2002-03-31,3.76
1387,2021-10-19,2021-10-19,2002-04-01,3.72
1388,2021-10-19,2021-10-19,2002-04-02,3.77
1389,2021-10-19,2021-10-19,2002-04-03,3.83
1390,2021-10-19,2021-10-19,2002-04-04,3.83
1391,2021-10-19,2021-10-19,2002-04-05,3.87
1392,2021-10-19,2021-10-19,2002-04-08,3.86
1393,2021-10-19,2021-10-19,2002-04-09,3.88
1394,2021-10-19,2021-10-19,2002-04-10,3.84
1395,2021-10-19,2021-10-19,2002-04-11,3.85
1396,2021-10-19,2021-10-19,2002-04-12,3.89
1397,2021-10-19,2021-10-19,2002-04-15,3.92
1398,2021-10-19,2021-10-19,2002-04-16,3.90
1399,2021-10-19,2021-10-19,2002-04-17,3.84
1400,2021-10-19,2021-10-19,2002-04-18,3.86
1401,2021-10-19,2021-10-19,2002-04-19,3.87
1402,2021-10-19,2021-10-19,2002-04-22,3.89
1403,2021-10-19,2021-10-19,2002-04-23,3.86
1404,2021-10-19,2021-10-19,2002-04-24,3.89
1405,2021-10-19,2021-10-19,2002-04-25,3.91
1406,2021-10-19,2021-10-19,2002-04-26,3.93
1407,2021-10-19,2021-10-19,2002-04-29,3.91
1408,2021-10-19,2021-10-19,2002-04-30,3.92
1409,2021-10-19,2021-10-19,2002-05-01,3.93
1410,2021-10-19,2021-10-19,2002-05-02,3.93
1411,2021-10-19,2021-10-19,2002-05-03,3.99
1412,2021-10-19,2021-10-19,2002-05-06,4.00
1413,2021-10-19,2021-10-19,2002-05-07,4.05
1414,2021-10-19,2021-10-19,2002-05-08,3.95
1415,2021-10-19,2021-10-19,2002-05-09,3.95
1416,2021-10-19,2021-10-19,2002-05-10,3.99
1417,2021-10-19,2021-10-19,2002-05-13,3.99
1418,2021-10-19,2021-10-19,2002-05-14,3.93
1419,2021-10-19,2021-10-19,2002-05-15,3.94
1420,2021-10-19,2021-10-19,2002-05-16,4.01
1421,2021-10-19,2021-10-19,2002-05-17,4.00
1422,2021-10-19,2021-10-19,2002-05-20,4.06
1423,2021-10-19,2021-10-19,2002-05-21,4.09
1424,2021-10-19,2021-10-19,2002-05-22,4.12
1425,2021-10-19,2021-10-19,2002-05-23,4.06
1426,2021-10-19,2021-10-19,2002-05-24,4.06
1427,2021-10-19,2021-10-19,2002-05-27,4.06
1428,2021-10-19,2021-10-19,2002-05-28,4.08
1429,2021-10-19,2021-10-19,2002-05-29,4.11
1430,2021-10-19,2021-10-19,2002-05-30,4.14
1431,2021-10-19,2021-10-19,2002-05-31,5.38
1432,2021-10-19,2021-10-19,2002-06-03,5.37
1433,2021-10-19,2021-10-19,2002-06-04,5.44
1434,2021-10-19,2021-10-19,2002-06-05,5.38
1435,2021-10-19,2021-10-19,2002-06-06,5.40
1436,2021-10-19,2021-10-19,2002-06-07,5.38
1437,2021-10-19,2021-10-19,2002-06-10,5.43
1438,2021-10-19,2021-10-19,2002-06-11,5.51
1439,2021-10-19,2021-10-19,2002-06-12,5.61
1440,2021-10-19,2021-10-19,2002-06-13,5.63
1441,2021-10-19,2021-10-19,2002-06-14,5.78
1442,2021-10-19,2021-10-19,2002-06-17,5.75
1443,2021-10-19,2021-10-19,2002-06-18,5.77
1444,2021-10-19,2021-10-19,2002-06-19,5.90
1445,2021-10-19,2021-10-19,2002-06-20,5.87
1446,2021-10-19,2021-10-19,2002-06-21,6.06
1447,2021-10-19,2021-10-19,2002-06-24,6.13
1448,2021-10-19,2021-10-19,2002-06-25,6.19
1449,2021-10-19,2021-10-19,2002-06-26,7.18
1450,2021-10-19,2021-10-19,2002-06-27,7.34
1451,2021-10-19,2021-10-19,2002-06-28,7.40
1452,2021-10-19,2021-10-19,2002-06-30,5.51
1453,2021-10-19,2021-10-19,2002-07-01,5.39
1454,2021-10-19,2021-10-19,2002-07-02,5.62
1455,2021-10-19,2021-10-19,2002-07-03,5.69
1456,2021-10-19,2021-10-19,2002-07-04,5.68
1457,2021-10-19,2021-10-19,2002-07-05,5.63
1458,2021-10-19,2021-10-19,2002-07-08,5.68
1459,2021-10-19,2021-10-19,2002-07-09,5.62
1460,2021-10-19,2021-10-19,2002-07-10,5.73
1461,2021-10-19,2021-10-19,2002-07-11,6.00
1462,2021-10-19,2021-10-19,2002-07-12,5.99
1463,2021-10-19,2021-10-19,2002-07-15,5.95
1464,2021-10-19,2021-10-19,2002-07-16,5.95
1465,2021-10-19,2021-10-19,2002-07-17,6.02
1466,2021-10-19,2021-10-19,2002-07-18,6.00
1467,2021-10-19,2021-10-19,2002-07-19,6.07
1468,2021-10-19,2021-10-19,2002-07-22,6.26
1469,2021-10-19,2021-10-19,2002-07-23,6.44
1470,2021-10-19,2021-10-19,2002-07-24,6.65
1471,2021-10-19,2021-10-19,2002-07-25,6.66
1472,2021-10-19,2021-10-19,2002-07-26,6.77
1473,2021-10-19,2021-10-19,2002-07-29,6.67
1474,2021-10-19,2021-10-19,2002-07-30,6.65
1475,2021-10-19,2021-10-19,2002-07-31,6.30
1476,2021-10-19,2021-10-19,2002-08-01,6.30
1477,2021-10-19,2021-10-19,2002-08-02,6.42
1478,2021-10-19,2021-10-19,2002-08-05,6.52
1479,2021-10-19,2021-10-19,2002-08-06,6.49
1480,2021-10-19,2021-10-19,2002-08-07,6.54
1481,2021-10-19,2021-10-19,2002-08-08,6.53
1482,2021-10-19,2021-10-19,2002-08-09,6.61
1483,2021-10-19,2021-10-19,2002-08-12,6.67
1484,2021-10-19,2021-10-19,2002-08-13,6.80
1485,2021-10-19,2021-10-19,2002-08-14,6.89
1486,2021-10-19,2021-10-19,2002-08-15,6.76
1487,2021-10-19,2021-10-19,2002-08-16,6.68
1488,2021-10-19,2021-10-19,2002-08-19,6.70
1489,2021-10-19,2021-10-19,2002-08-20,6.72
1490,2021-10-19,2021-10-19,2002-08-21,6.63
1491,2021-10-19,2021-10-19,2002-08-22,6.45
1492,2021-10-19,2021-10-19,2002-08-23,6.45
1493,2021-10-19,2021-10-19,2002-08-26,6.39
1494,2021-10-19,2021-10-19,2002-08-27,6.31
1495,2021-10-19,2021-10-19,2002-08-28,6.32
1496,2021-10-19,2021-10-19,2002-08-29,6.35
1497,2021-10-19,2021-10-19,2002-08-30,6.36
1498,2021-10-19,2021-10-19,2002-08-31,6.31
1499,2021-10-19,2021-10-19,2002-09-02,6.31
1500,2021-10-19,2021-10-19,2002-09-03,6.41
1501,2021-10-19,2021-10-19,2002-09-04,6.42
1502,2021-10-19,2021-10-19,2002-09-05,6.45
1503,2021-10-19,2021-10-19,2002-09-06,6.36
1504,2021-10-19,2021-10-19,2002-09-09,6.34
1505,2021-10-19,2021-10-19,2002-09-10,6.36
1506,2021-10-19,2021-10-19,2002-09-11,6.27
1507,2021-10-19,2021-10-19,2002-09-12,6.33
1508,2021-10-19,2021-10-19,2002-09-13,6.31
1509,2021-10-19,2021-10-19,2002-09-16,6.33
1510,2021-10-19,2021-10-19,2002-09-17,6.31
1511,2021-10-19,2021-10-19,2002-09-18,6.34
1512,2021-10-19,2021-10-19,2002-09-19,6.47
1513,2021-10-19,2021-10-19,2002-09-20,6.54
1514,2021-10-19,2021-10-19,2002-09-23,6.70
1515,2021-10-19,2021-10-19,2002-09-24,6.78
1516,2021-10-19,2021-10-19,2002-09-25,6.70
1517,2021-10-19,2021-10-19,2002-09-26,6.70
1518,2021-10-19,2021-10-19,2002-09-27,6.79
1519,2021-10-19,2021-10-19,2002-09-30,6.71
1520,2021-10-19,2021-10-19,2002-10-01,6.66
1521,2021-10-19,2021-10-19,2002-10-02,6.72
1522,2021-10-19,2021-10-19,2002-10-03,6.86
1523,2021-10-19,2021-10-19,2002-10-04,6.91
1524,2021-10-19,2021-10-19,2002-10-07,7.04
1525,2021-10-19,2021-10-19,2002-10-08,7.17
1526,2021-10-19,2021-10-19,2002-10-09,7.38
1527,2021-10-19,2021-10-19,2002-10-10,7.41
1528,2021-10-19,2021-10-19,2002-10-11,7.31
1529,2021-10-19,2021-10-19,2002-10-14,7.32
1530,2021-10-19,2021-10-19,2002-10-15,7.06
1531,2021-10-19,2021-10-19,2002-10-16,7.03
1532,2021-10-19,2021-10-19,2002-10-17,6.98
1533,2021-10-19,2021-10-19,2002-10-18,7.04
1534,2021-10-19,2021-10-19,2002-10-21,6.95
1535,2021-10-19,2021-10-19,2002-10-22,6.92
1536,2021-10-19,2021-10-19,2002-10-23,6.93
1537,2021-10-19,2021-10-19,2002-10-24,6.92
1538,2021-10-19,2021-10-19,2002-10-25,6.96
1539,2021-10-19,2021-10-19,2002-10-28,6.92
1540,2021-10-19,2021-10-19,2002-10-29,7.03
1541,2021-10-19,2021-10-19,2002-10-30,7.00
1542,2021-10-19,2021-10-19,2002-10-31,6.86
1543,2021-10-19,2021-10-19,2002-11-01,6.77
1544,2021-10-19,2021-10-19,2002-11-04,6.68
1545,2021-10-19,2021-10-19,2002-11-05,6.60
1546,2021-10-19,2021-10-19,2002-11-06,6.51
1547,2021-10-19,2021-10-19,2002-11-07,6.55
1548,2021-10-19,2021-10-19,2002-11-08,6.59
1549,2021-10-19,2021-10-19,2002-11-11,6.59
1550,2021-10-19,2021-10-19,2002-11-12,6.59
1551,2021-10-19,2021-10-19,2002-11-13,6.57
1552,2021-10-19,2021-10-19,2002-11-14,6.41
1553,2021-10-19,2021-10-19,2002-11-15,6.31
1554,2021-10-19,2021-10-19,2002-11-18,6.21
1555,2021-10-19,2021-10-19,2002-11-19,6.15
1556,2021-10-19,2021-10-19,2002-11-20,6.02
1557,2021-10-19,2021-10-19,2002-11-21,5.83
1558,2021-10-19,2021-10-19,2002-11-22,5.72
1559,2021-10-19,2021-10-19,2002-11-25,5.73
1560,2021-10-19,2021-10-19,2002-11-26,5.82
1561,2021-10-19,2021-10-19,2002-11-27,5.66
1562,2021-10-19,2021-10-19,2002-11-28,5.66
1563,2021-10-19,2021-10-19,2002-11-29,5.71
1564,2021-10-19,2021-10-19,2002-11-30,5.87
1565,2021-10-19,2021-10-19,2002-12-02,5.75
1566,2021-10-19,2021-10-19,2002-12-03,5.74
1567,2021-10-19,2021-10-19,2002-12-04,5.84
1568,2021-10-19,2021-10-19,2002-12-05,5.92
1569,2021-10-19,2021-10-19,2002-12-06,6.00
1570,2021-10-19,2021-10-19,2002-12-09,6.05
1571,2021-10-19,2021-10-19,2002-12-10,6.02
1572,2021-10-19,2021-10-19,2002-12-11,6.05
1573,2021-10-19,2021-10-19,2002-12-12,6.04
1574,2021-10-19,2021-10-19,2002-12-13,5.99
1575,2021-10-19,2021-10-19,2002-12-16,5.92
1576,2021-10-19,2021-10-19,2002-12-17,5.94
1577,2021-10-19,2021-10-19,2002-12-18,6.00
1578,2021-10-19,2021-10-19,2002-12-19,6.07
1579,2021-10-19,2021-10-19,2002-12-20,6.05
1580,2021-10-19,2021-10-19,2002-12-23,6.05
1581,2021-10-19,2021-10-19,2002-12-24,6.06
1582,2021-10-19,2021-10-19,2002-12-25,.
1583,2021-10-19,2021-10-19,2002-12-26,6.07
1584,2021-10-19,2021-10-19,2002-12-27,6.15
1585,2021-10-19,2021-10-19,2002-12-30,6.16
1586,2021-10-19,2021-10-19,2002-12-31,6.17
1587,2021-10-19,2021-10-19,2003-01-01,.
1588,2021-10-19,2021-10-19,2003-01-02,5.97
1589,2021-10-19,2021-10-19,2003-01-03,5.93
1590,2021-10-19,2021-10-19,2003-01-06,5.82
1591,2021-10-19,2021-10-19,2003-01-07,5.72
1592,2021-10-19,2021-10-19,2003-01-08,5.66
1593,2021-10-19,2021-10-19,2003-01-09,5.46
1594,2021-10-19,2021-10-19,2003-01-10,5.38
1595,2021-10-19,2021-10-19,2003-01-13,5.39
1596,2021-10-19,2021-10-19,2003-01-14,5.42
1597,2021-10-19,2021-10-19,2003-01-15,5.44
1598,2021-10-19,2021-10-19,2003-01-16,5.46
1599,2021-10-19,2021-10-19,2003-01-17,5.53
1600,2021-10-19,2021-10-19,2003-01-20,5.53
1601,2021-10-19,2021-10-19,2003-01-21,5.56
1602,2021-10-19,2021-10-19,2003-01-22,5.65
1603,2021-10-19,2021-10-19,2003-01-23,5.62
1604,2021-10-19,2021-10-19,2003-01-24,5.65
1605,2021-10-19,2021-10-19,2003-01-27,5.69
1606,2021-10-19,2021-10-19,2003-01-28,5.68
1607,2021-10-19,2021-10-19,2003-01-29,5.66
1608,2021-10-19,2021-10-19,2003-01-30,5.70
1609,2021-10-19,2021-10-19,2003-01-31,5.72
1610,2021-10-19,2021-10-19,2003-02-03,5.68
1611,2021-10-19,2021-10-19,2003-02-04,5.73
1612,2021-10-19,2021-10-19,2003-02-05,5.69
1613,2021-10-19,2021-10-19,2003-02-06,5.80
1614,2021-10-19,2021-10-19,2003-02-07,5.84
1615,2021-10-19,2021-10-19,2003-02-10,5.80
1616,2021-10-19,2021-10-19,2003-02-11,5.80
1617,2021-10-19,2021-10-19,2003-02-12,5.93
1618,2021-10-19,2021-10-19,2003-02-13,6.09
1619,2021-10-19,2021-10-19,2003-02-14,6.02
1620,2021-10-19,2021-10-19,2003-02-17,6.00
1621,2021-10-19,2021-10-19,2003-02-18,5.99
1622,2021-10-19,2021-10-19,2003-02-19,5.98
1623,2021-10-19,2021-10-19,2003-02-20,6.00
1624,2021-10-19,2021-10-19,2003-02-21,5.91
1625,2021-10-19,2021-10-19,2003-02-24,5.91
1626,2021-10-19,2021-10-19,2003-02-25,5.92
1627,2021-10-19,2021-10-19,2003-02-26,5.95
1628,2021-10-19,2021-10-19,2003-02-27,5.92
1629,2021-10-19,2021-10-19,2003-02-28,5.63
1630,2021-10-19,2021-10-19,2003-03-03,5.57
1631,2021-10-19,2021-10-19,2003-03-04,5.60
1632,2021-10-19,2021-10-19,2003-03-05,5.60
1633,2021-10-19,2021-10-19,2003-03-06,5.58
1634,2021-10-19,2021-10-19,2003-03-07,5.62
1635,2021-10-19,2021-10-19,2003-03-10,5.66
1636,2021-10-19,2021-10-19,2003-03-11,5.62
1637,2021-10-19,2021-10-19,2003-03-12,5.63
1638,2021-10-19,2021-10-19,2003-03-13,5.48
1639,2021-10-19,2021-10-19,2003-03-14,5.50
1640,2021-10-19,2021-10-19,2003-03-17,5.41
1641,2021-10-19,2021-10-19,2003-03-18,5.32
1642,2021-10-19,2021-10-19,2003-03-19,5.36
1643,2021-10-19,2021-10-19,2003-03-20,5.33
1644,2021-10-19,2021-10-19,2003-03-21,5.21
1645,2021-10-19,2021-10-19,2003-03-24,5.33
1646,2021-10-19,2021-10-19,2003-03-25,5.32
1647,2021-10-19,2021-10-19,2003-03-26,5.31
1648,2021-10-19,2021-10-19,2003-03-27,5.28
1649,2021-10-19,2021-10-19,2003-03-28,5.28
1650,2021-10-19,2021-10-19,2003-03-31,5.02
1651,2021-10-19,2021-10-19,2003-04-01,4.97
1652,2021-10-19,2021-10-19,2003-04-02,4.81
1653,2021-10-19,2021-10-19,2003-04-03,4.73
1654,2021-10-19,2021-10-19,2003-04-04,4.68
1655,2021-10-19,2021-10-19,2003-04-07,4.59
1656,2021-10-19,2021-10-19,2003-04-08,4.65
1657,2021-10-19,2021-10-19,2003-04-09,4.71
1658,2021-10-19,2021-10-19,2003-04-10,4.70
1659,2021-10-19,2021-10-19,2003-04-11,4.66
1660,2021-10-19,2021-10-19,2003-04-14,4.59
1661,2021-10-19,2021-10-19,2003-04-15,4.58
1662,2021-10-19,2021-10-19,2003-04-16,4.56
1663,2021-10-19,2021-10-19,2003-04-17,4.51
1664,2021-10-19,2021-10-19,2003-04-18,.
1665,2021-10-19,2021-10-19,2003-04-21,4.46
1666,2021-10-19,2021-10-19,2003-04-22,4.44
1667,2021-10-19,2021-10-19,2003-04-23,4.35
1668,2021-10-19,2021-10-19,2003-04-24,4.36
1669,2021-10-19,2021-10-19,2003-04-25,4.37
1670,2021-10-19,2021-10-19,2003-04-28,4.32
1671,2021-10-19,2021-10-19,2003-04-29,4.24
1672,2021-10-19,2021-10-19,2003-04-30,4.11
1673,2021-10-19,2021-10-19,2003-05-01,4.04
1674,2021-10-19,2021-10-19,2003-05-02,3.95
1675,2021-10-19,2021-10-19,2003-05-05,3.95
1676,2021-10-19,2021-10-19,2003-05-06,4.01
1677,2021-10-19,2021-10-19,2003-05-07,4.09
1678,2021-10-19,2021-10-19,2003-05-08,4.14
1679,2021-10-19,2021-10-19,2003-05-09,4.10
1680,2021-10-19,2021-10-19,2003-05-12,4.13
1681,2021-10-19,2021-10-19,2003-05-13,4.15
1682,2021-10-19,2021-10-19,2003-05-14,4.21
1683,2021-10-19,2021-10-19,2003-05-15,4.16
1684,2021-10-19,2021-10-19,2003-05-16,4.23
1685,2021-10-19,2021-10-19,2003-05-19,4.23
1686,2021-10-19,2021-10-19,2003-05-20,4.34
1687,2021-10-19,2021-10-19,2003-05-21,4.35
1688,2021-10-19,2021-10-19,2003-05-22,4.40
1689,2021-10-19,2021-10-19,2003-05-23,4.41
1690,2021-10-19,2021-10-19,2003-05-26,4.41
1691,2021-10-19,2021-10-19,2003-05-27,4.42
1692,2021-10-19,2021-10-19,2003-05-28,4.44
1693,2021-10-19,2021-10-19,2003-05-29,4.45
1694,2021-10-19,2021-10-19,2003-05-30,4.41
1695,2021-10-19,2021-10-19,2003-05-31,4.36
1696,2021-10-19,2021-10-19,2003-06-02,4.27
1697,2021-10-19,2021-10-19,2003-06-03,4.34
1698,2021-10-19,2021-10-19,2003-06-04,4.32
1699,2021-10-19,2021-10-19,2003-06-05,4.23
1700,2021-10-19,2021-10-19,2003-06-06,4.15
1701,2021-10-19,2021-10-19,2003-06-09,4.19
1702,2021-10-19,2021-10-19,2003-06-10,4.24
1703,2021-10-19,2021-10-19,2003-06-11,4.18
1704,2021-10-19,2021-10-19,2003-06-12,4.17
1705,2021-10-19,2021-10-19,2003-06-13,4.17
1706,2021-10-19,2021-10-19,2003-06-16,4.05
1707,2021-10-19,2021-10-19,2003-06-17,3.92
1708,2021-10-19,2021-10-19,2003-06-18,3.85
1709,2021-10-19,2021-10-19,2003-06-19,3.89
