,realtime_start,realtime_end,date,value
1394,2021-10-19,2021-10-19,2002-04-10,19.58
1395,2021-10-19,2021-10-19,2002-04-11,19.62
1396,2021-10-19,2021-10-19,2002-04-12,19.73
1397,2021-10-19,2021-10-19,2002-04-15,19.68
1398,2021-10-19,2021-10-19,2002-04-16,19.53
1399,2021-10-19,2021-10-19,2002-04-17,19.31
1400,2021-10-19,2021-10-19,2002-04-18,19.32
1401,2021-10-19,2021-10-19,2002-04-19,19.23
1402,2021-10-19,2021-10-19,2002-04-22,19.26
1403,2021-10-19,2021-10-19,2002-04-23,19.25
1404,2021-10-19,2021-10-19,2002-04-24,19.31
1405,2021-10-19,2021-10-19,2002-04-25,19.28
1406,2021-10-19,2021-10-19,2002-04-26,19.27
1407,2021-10-19,2021-10-19,2002-04-29,19.20
1408,2021-10-19,2021-10-19,2002-04-30,16.63
1409,2021-10-19,2021-10-19,2002-05-01,16.60
1410,2021-10-19,2021-10-19,2002-05-02,16.54
1411,2021-10-19,2021-10-19,2002-05-03,16.62
1412,2021-10-19,2021-10-19,2002-05-06,16.72
1413,2021-10-19,2021-10-19,2002-05-07,16.80
1414,2021-10-19,2021-10-19,2002-05-08,16.65
1415,2021-10-19,2021-10-19,2002-05-09,16.66
1416,2021-10-19,2021-10-19,2002-05-10,16.81
1417,2021-10-19,2021-10-19,2002-05-13,16.91
1418,2021-10-19,2021-10-19,2002-05-14,16.84
1419,2021-10-19,2021-10-19,2002-05-15,17.26
1420,2021-10-19,2021-10-19,2002-05-16,17.59
1421,2021-10-19,2021-10-19,2002-05-17,17.43
1422,2021-10-19,2021-10-19,2002-05-20,17.46
1423,2021-10-19,2021-10-19,2002-05-21,17.49
1424,2021-10-19,2021-10-19,2002-05-22,17.45
1425,2021-10-19,2021-10-19,2002-05-23,17.47
1426,2021-10-19,2021-10-19,2002-05-24,17.38
1427,2021-10-19,2021-10-19,2002-05-27,17.40
1428,2021-10-19,2021-10-19,2002-05-28,17.49
1429,2021-10-19,2021-10-19,2002-05-29,17.65
1430,2021-10-19,2021-10-19,2002-05-30,17.81
1431,2021-10-19,2021-10-19,2002-05-31,16.33
1432,2021-10-19,2021-10-19,2002-06-03,16.27
1433,2021-10-19,2021-10-19,2002-06-04,16.40
1434,2021-10-19,2021-10-19,2002-06-05,16.42
1435,2021-10-19,2021-10-19,2002-06-06,16.50
1436,2021-10-19,2021-10-19,2002-06-07,17.01
1437,2021-10-19,2021-10-19,2002-06-10,17.29
1438,2021-10-19,2021-10-19,2002-06-11,17.52
1439,2021-10-19,2021-10-19,2002-06-12,17.70
1440,2021-10-19,2021-10-19,2002-06-13,17.77
1441,2021-10-19,2021-10-19,2002-06-14,17.96
1442,2021-10-19,2021-10-19,2002-06-17,17.82
1443,2021-10-19,2021-10-19,2002-06-18,17.81
1444,2021-10-19,2021-10-19,2002-06-19,18.00
1445,2021-10-19,2021-10-19,2002-06-20,17.93
1446,2021-10-19,2021-10-19,2002-06-21,18.14
1447,2021-10-19,2021-10-19,2002-06-24,18.20
1448,2021-10-19,2021-10-19,2002-06-25,18.35
1449,2021-10-19,2021-10-19,2002-06-26,18.92
1450,2021-10-19,2021-10-19,2002-06-27,18.94
1451,2021-10-19,2021-10-19,2002-06-28,19.09
1452,2021-10-19,2021-10-19,2002-06-30,19.11
1453,2021-10-19,2021-10-19,2002-07-01,19.13
1454,2021-10-19,2021-10-19,2002-07-02,19.30
1455,2021-10-19,2021-10-19,2002-07-03,19.35
1456,2021-10-19,2021-10-19,2002-07-04,19.36
1457,2021-10-19,2021-10-19,2002-07-05,19.37
1458,2021-10-19,2021-10-19,2002-07-08,19.33
1459,2021-10-19,2021-10-19,2002-07-09,19.38
1460,2021-10-19,2021-10-19,2002-07-10,19.47
1461,2021-10-19,2021-10-19,2002-07-11,19.54
1462,2021-10-19,2021-10-19,2002-07-12,19.85
1463,2021-10-19,2021-10-19,2002-07-15,19.47
1464,2021-10-19,2021-10-19,2002-07-16,19.38
1465,2021-10-19,2021-10-19,2002-07-17,19.40
1466,2021-10-19,2021-10-19,2002-07-18,19.61
1467,2021-10-19,2021-10-19,2002-07-19,19.64
1468,2021-10-19,2021-10-19,2002-07-22,19.89
1469,2021-10-19,2021-10-19,2002-07-23,20.13
1470,2021-10-19,2021-10-19,2002-07-24,20.36
1471,2021-10-19,2021-10-19,2002-07-25,20.47
1472,2021-10-19,2021-10-19,2002-07-26,20.70
1473,2021-10-19,2021-10-19,2002-07-29,20.59
1474,2021-10-19,2021-10-19,2002-07-30,20.67
1475,2021-10-19,2021-10-19,2002-07-31,21.11
1476,2021-10-19,2021-10-19,2002-08-01,20.82
1477,2021-10-19,2021-10-19,2002-08-02,21.05
1478,2021-10-19,2021-10-19,2002-08-05,21.18
1479,2021-10-19,2021-10-19,2002-08-06,21.08
1480,2021-10-19,2021-10-19,2002-08-07,21.17
1481,2021-10-19,2021-10-19,2002-08-08,21.27
1482,2021-10-19,2021-10-19,2002-08-09,21.36
1483,2021-10-19,2021-10-19,2002-08-12,21.56
1484,2021-10-19,2021-10-19,2002-08-13,21.81
1485,2021-10-19,2021-10-19,2002-08-14,22.00
1486,2021-10-19,2021-10-19,2002-08-15,21.85
1487,2021-10-19,2021-10-19,2002-08-16,21.90
1488,2021-10-19,2021-10-19,2002-08-19,21.93
1489,2021-10-19,2021-10-19,2002-08-20,22.08
1490,2021-10-19,2021-10-19,2002-08-21,22.02
1491,2021-10-19,2021-10-19,2002-08-22,21.98
1492,2021-10-19,2021-10-19,2002-08-23,22.03
1493,2021-10-19,2021-10-19,2002-08-26,22.08
1494,2021-10-19,2021-10-19,2002-08-27,21.97
1495,2021-10-19,2021-10-19,2002-08-28,22.05
1496,2021-10-19,2021-10-19,2002-08-29,22.16
1497,2021-10-19,2021-10-19,2002-08-30,22.22
1498,2021-10-19,2021-10-19,2002-08-31,22.76
1499,2021-10-19,2021-10-19,2002-09-02,22.68
1500,2021-10-19,2021-10-19,2002-09-03,22.87
1501,2021-10-19,2021-10-19,2002-09-04,22.87
1502,2021-10-19,2021-10-19,2002-09-05,22.93
1503,2021-10-19,2021-10-19,2002-09-06,22.78
1504,2021-10-19,2021-10-19,2002-09-09,22.84
1505,2021-10-19,2021-10-19,2002-09-10,22.92
1506,2021-10-19,2021-10-19,2002-09-11,22.81
1507,2021-10-19,2021-10-19,2002-09-12,22.89
1508,2021-10-19,2021-10-19,2002-09-13,22.99
1509,2021-10-19,2021-10-19,2002-09-16,22.68
1510,2021-10-19,2021-10-19,2002-09-17,22.69
1511,2021-10-19,2021-10-19,2002-09-18,22.79
1512,2021-10-19,2021-10-19,2002-09-19,22.90
1513,2021-10-19,2021-10-19,2002-09-20,23.06
1514,2021-10-19,2021-10-19,2002-09-23,23.32
1515,2021-10-19,2021-10-19,2002-09-24,23.51
1516,2021-10-19,2021-10-19,2002-09-25,23.50
1517,2021-10-19,2021-10-19,2002-09-26,23.52
1518,2021-10-19,2021-10-19,2002-09-27,23.77
1519,2021-10-19,2021-10-19,2002-09-30,23.37
1520,2021-10-19,2021-10-19,2002-10-01,23.26
1521,2021-10-19,2021-10-19,2002-10-02,23.28
1522,2021-10-19,2021-10-19,2002-10-03,23.29
1523,2021-10-19,2021-10-19,2002-10-04,23.47
1524,2021-10-19,2021-10-19,2002-10-07,23.93
1525,2021-10-19,2021-10-19,2002-10-08,24.16
1526,2021-10-19,2021-10-19,2002-10-09,24.55
1527,2021-10-19,2021-10-19,2002-10-10,24.58
1528,2021-10-19,2021-10-19,2002-10-11,24.50
1529,2021-10-19,2021-10-19,2002-10-14,24.56
1530,2021-10-19,2021-10-19,2002-10-15,23.94
1531,2021-10-19,2021-10-19,2002-10-16,24.07
1532,2021-10-19,2021-10-19,2002-10-17,23.89
1533,2021-10-19,2021-10-19,2002-10-18,23.79
1534,2021-10-19,2021-10-19,2002-10-21,23.63
1535,2021-10-19,2021-10-19,2002-10-22,23.69
1536,2021-10-19,2021-10-19,2002-10-23,23.56
1537,2021-10-19,2021-10-19,2002-10-24,23.66
1538,2021-10-19,2021-10-19,2002-10-25,23.75
1539,2021-10-19,2021-10-19,2002-10-28,23.49
1540,2021-10-19,2021-10-19,2002-10-29,23.45
1541,2021-10-19,2021-10-19,2002-10-30,23.40
1542,2021-10-19,2021-10-19,2002-10-31,23.02
1543,2021-10-19,2021-10-19,2002-11-01,22.82
1544,2021-10-19,2021-10-19,2002-11-04,22.44
1545,2021-10-19,2021-10-19,2002-11-05,22.34
1546,2021-10-19,2021-10-19,2002-11-06,22.03
1547,2021-10-19,2021-10-19,2002-11-07,21.98
1548,2021-10-19,2021-10-19,2002-11-08,22.03
1549,2021-10-19,2021-10-19,2002-11-11,22.07
1550,2021-10-19,2021-10-19,2002-11-12,21.98
1551,2021-10-19,2021-10-19,2002-11-13,21.92
1552,2021-10-19,2021-10-19,2002-11-14,21.75
1553,2021-10-19,2021-10-19,2002-11-15,21.47
1554,2021-10-19,2021-10-19,2002-11-18,21.49
1555,2021-10-19,2021-10-19,2002-11-19,21.43
1556,2021-10-19,2021-10-19,2002-11-20,20.81
1557,2021-10-19,2021-10-19,2002-11-21,20.46
1558,2021-10-19,2021-10-19,2002-11-22,20.33
1559,2021-10-19,2021-10-19,2002-11-25,20.31
1560,2021-10-19,2021-10-19,2002-11-26,20.57
1561,2021-10-19,2021-10-19,2002-11-27,20.22
1562,2021-10-19,2021-10-19,2002-11-28,20.23
1563,2021-10-19,2021-10-19,2002-11-29,20.43
1564,2021-10-19,2021-10-19,2002-11-30,19.88
1565,2021-10-19,2021-10-19,2002-12-02,19.42
1566,2021-10-19,2021-10-19,2002-12-03,19.34
1567,2021-10-19,2021-10-19,2002-12-04,19.51
1568,2021-10-19,2021-10-19,2002-12-05,19.67
1569,2021-10-19,2021-10-19,2002-12-06,19.86
1570,2021-10-19,2021-10-19,2002-12-09,19.94
1571,2021-10-19,2021-10-19,2002-12-10,19.90
1572,2021-10-19,2021-10-19,2002-12-11,19.87
1573,2021-10-19,2021-10-19,2002-12-12,19.85
1574,2021-10-19,2021-10-19,2002-12-13,19.80
1575,2021-10-19,2021-10-19,2002-12-16,19.49
1576,2021-10-19,2021-10-19,2002-12-17,19.46
1577,2021-10-19,2021-10-19,2002-12-18,19.32
1578,2021-10-19,2021-10-19,2002-12-19,19.37
1579,2021-10-19,2021-10-19,2002-12-20,19.25
1580,2021-10-19,2021-10-19,2002-12-23,19.14
1581,2021-10-19,2021-10-19,2002-12-24,19.12
1582,2021-10-19,2021-10-19,2002-12-25,.
1583,2021-10-19,2021-10-19,2002-12-26,19.11
1584,2021-10-19,2021-10-19,2002-12-27,19.22
1585,2021-10-19,2021-10-19,2002-12-30,19.31
1586,2021-10-19,2021-10-19,2002-12-31,19.20
1587,2021-10-19,2021-10-19,2003-01-01,.
1588,2021-10-19,2021-10-19,2003-01-02,18.83
1589,2021-10-19,2021-10-19,2003-01-03,18.61
1590,2021-10-19,2021-10-19,2003-01-06,18.25
1591,2021-10-19,2021-10-19,2003-01-07,17.74
1592,2021-10-19,2021-10-19,2003-01-08,17.64
1593,2021-10-19,2021-10-19,2003-01-09,17.29
1594,2021-10-19,2021-10-19,2003-01-10,17.28
1595,2021-10-19,2021-10-19,2003-01-13,17.25
1596,2021-10-19,2021-10-19,2003-01-14,17.27
1597,2021-10-19,2021-10-19,2003-01-15,17.20
1598,2021-10-19,2021-10-19,2003-01-16,17.28
1599,2021-10-19,2021-10-19,2003-01-17,17.44
1600,2021-10-19,2021-10-19,2003-01-20,17.47
1601,2021-10-19,2021-10-19,2003-01-21,17.47
1602,2021-10-19,2021-10-19,2003-01-22,17.58
1603,2021-10-19,2021-10-19,2003-01-23,17.37
1604,2021-10-19,2021-10-19,2003-01-24,17.42
1605,2021-10-19,2021-10-19,2003-01-27,17.60
1606,2021-10-19,2021-10-19,2003-01-28,17.51
1607,2021-10-19,2021-10-19,2003-01-29,17.50
1608,2021-10-19,2021-10-19,2003-01-30,17.43
1609,2021-10-19,2021-10-19,2003-01-31,17.83
1610,2021-10-19,2021-10-19,2003-02-03,17.62
1611,2021-10-19,2021-10-19,2003-02-04,17.71
1612,2021-10-19,2021-10-19,2003-02-05,17.70
1613,2021-10-19,2021-10-19,2003-02-06,17.86
1614,2021-10-19,2021-10-19,2003-02-07,17.83
1615,2021-10-19,2021-10-19,2003-02-10,17.83
1616,2021-10-19,2021-10-19,2003-02-11,17.88
1617,2021-10-19,2021-10-19,2003-02-12,18.03
1618,2021-10-19,2021-10-19,2003-02-13,18.26
1619,2021-10-19,2021-10-19,2003-02-14,18.20
1620,2021-10-19,2021-10-19,2003-02-17,18.11
1621,2021-10-19,2021-10-19,2003-02-18,18.06
1622,2021-10-19,2021-10-19,2003-02-19,17.99
1623,2021-10-19,2021-10-19,2003-02-20,17.93
1624,2021-10-19,2021-10-19,2003-02-21,17.86
1625,2021-10-19,2021-10-19,2003-02-24,17.79
1626,2021-10-19,2021-10-19,2003-02-25,17.88
1627,2021-10-19,2021-10-19,2003-02-26,17.80
1628,2021-10-19,2021-10-19,2003-02-27,17.72
1629,2021-10-19,2021-10-19,2003-02-28,18.23
1630,2021-10-19,2021-10-19,2003-03-03,18.11
1631,2021-10-19,2021-10-19,2003-03-04,18.08
1632,2021-10-19,2021-10-19,2003-03-05,18.10
1633,2021-10-19,2021-10-19,2003-03-06,18.09
1634,2021-10-19,2021-10-19,2003-03-07,18.06
1635,2021-10-19,2021-10-19,2003-03-10,18.17
1636,2021-10-19,2021-10-19,2003-03-11,18.13
1637,2021-10-19,2021-10-19,2003-03-12,18.11
1638,2021-10-19,2021-10-19,2003-03-13,17.94
1639,2021-10-19,2021-10-19,2003-03-14,17.86
1640,2021-10-19,2021-10-19,2003-03-17,17.65
1641,2021-10-19,2021-10-19,2003-03-18,17.43
1642,2021-10-19,2021-10-19,2003-03-19,17.32
1643,2021-10-19,2021-10-19,2003-03-20,17.34
1644,2021-10-19,2021-10-19,2003-03-21,17.18
1645,2021-10-19,2021-10-19,2003-03-24,17.27
1646,2021-10-19,2021-10-19,2003-03-25,17.29
1647,2021-10-19,2021-10-19,2003-03-26,17.23
1648,2021-10-19,2021-10-19,2003-03-27,17.14
1649,2021-10-19,2021-10-19,2003-03-28,17.09
1650,2021-10-19,2021-10-19,2003-03-31,17.00
1651,2021-10-19,2021-10-19,2003-04-01,16.49
1652,2021-10-19,2021-10-19,2003-04-02,16.13
1653,2021-10-19,2021-10-19,2003-04-03,15.90
1654,2021-10-19,2021-10-19,2003-04-04,15.81
1655,2021-10-19,2021-10-19,2003-04-07,15.52
1656,2021-10-19,2021-10-19,2003-04-08,15.73
1657,2021-10-19,2021-10-19,2003-04-09,15.85
1658,2021-10-19,2021-10-19,2003-04-10,15.77
1659,2021-10-19,2021-10-19,2003-04-11,15.60
1660,2021-10-19,2021-10-19,2003-04-14,15.44
1661,2021-10-19,2021-10-19,2003-04-15,15.14
1662,2021-10-19,2021-10-19,2003-04-16,15.10
1663,2021-10-19,2021-10-19,2003-04-17,15.01
1664,2021-10-19,2021-10-19,2003-04-18,.
1665,2021-10-19,2021-10-19,2003-04-21,14.95
1666,2021-10-19,2021-10-19,2003-04-22,14.83
1667,2021-10-19,2021-10-19,2003-04-23,14.47
1668,2021-10-19,2021-10-19,2003-04-24,14.47
1669,2021-10-19,2021-10-19,2003-04-25,14.40
1670,2021-10-19,2021-10-19,2003-04-28,14.34
1671,2021-10-19,2021-10-19,2003-04-29,14.17
1672,2021-10-19,2021-10-19,2003-04-30,13.83
1673,2021-10-19,2021-10-19,2003-05-01,13.66
1674,2021-10-19,2021-10-19,2003-05-02,13.45
1675,2021-10-19,2021-10-19,2003-05-05,13.38
1676,2021-10-19,2021-10-19,2003-05-06,13.46
1677,2021-10-19,2021-10-19,2003-05-07,13.53
1678,2021-10-19,2021-10-19,2003-05-08,13.74
1679,2021-10-19,2021-10-19,2003-05-09,13.74
1680,2021-10-19,2021-10-19,2003-05-12,13.68
1681,2021-10-19,2021-10-19,2003-05-13,13.63
1682,2021-10-19,2021-10-19,2003-05-14,13.68
1683,2021-10-19,2021-10-19,2003-05-15,13.52
1684,2021-10-19,2021-10-19,2003-05-16,13.57
1685,2021-10-19,2021-10-19,2003-05-19,13.62
1686,2021-10-19,2021-10-19,2003-05-20,13.72
1687,2021-10-19,2021-10-19,2003-05-21,13.87
1688,2021-10-19,2021-10-19,2003-05-22,13.84
1689,2021-10-19,2021-10-19,2003-05-23,13.81
1690,2021-10-19,2021-10-19,2003-05-26,13.84
1691,2021-10-19,2021-10-19,2003-05-27,13.86
1692,2021-10-19,2021-10-19,2003-05-28,13.84
1693,2021-10-19,2021-10-19,2003-05-29,13.70
1694,2021-10-19,2021-10-19,2003-05-30,13.59
1695,2021-10-19,2021-10-19,2003-05-31,13.39
1696,2021-10-19,2021-10-19,2003-06-02,13.07
1697,2021-10-19,2021-10-19,2003-06-03,13.11
1698,2021-10-19,2021-10-19,2003-06-04,13.06
1699,2021-10-19,2021-10-19,2003-06-05,12.89
1700,2021-10-19,2021-10-19,2003-06-06,12.83
1701,2021-10-19,2021-10-19,2003-06-09,12.81
1702,2021-10-19,2021-10-19,2003-06-10,12.88
1703,2021-10-19,2021-10-19,2003-06-11,12.84
1704,2021-10-19,2021-10-19,2003-06-12,12.77
1705,2021-10-19,2021-10-19,2003-06-13,12.70
1706,2021-10-19,2021-10-19,2003-06-16,12.50
1707,2021-10-19,2021-10-19,2003-06-17,12.29
1708,2021-10-19,2021-10-19,2003-06-18,12.20
1709,2021-10-19,2021-10-19,2003-06-19,12.19
1710,2021-10-19,2021-10-19,2003-06-20,12.13
1711,2021-10-19,2021-10-19,2003-06-23,12.31
1712,2021-10-19,2021-10-19,2003-06-24,12.43
1713,2021-10-19,2021-10-19,2003-06-25,12.30
1714,2021-10-19,2021-10-19,2003-06-26,12.23
1715,2021-10-19,2021-10-19,2003-06-27,12.26
1716,2021-10-19,2021-10-19,2003-06-30,12.31
1717,2021-10-19,2021-10-19,2003-07-01,12.26
1718,2021-10-19,2021-10-19,2003-07-02,12.28
1719,2021-10-19,2021-10-19,2003-07-03,12.26
1720,2021-10-19,2021-10-19,2003-07-04,12.27
1721,2021-10-19,2021-10-19,2003-07-07,12.19
1722,2021-10-19,2021-10-19,2003-07-08,12.06
1723,2021-10-19,2021-10-19,2003-07-09,12.00
1724,2021-10-19,2021-10-19,2003-07-10,11.95
1725,2021-10-19,2021-10-19,2003-07-11,11.95
1726,2021-10-19,2021-10-19,2003-07-14,11.80
1727,2021-10-19,2021-10-19,2003-07-15,11.44
1728,2021-10-19,2021-10-19,2003-07-16,11.42
1729,2021-10-19,2021-10-19,2003-07-17,11.41
1730,2021-10-19,2021-10-19,2003-07-18,11.50
1731,2021-10-19,2021-10-19,2003-07-21,11.37
1732,2021-10-19,2021-10-19,2003-07-22,11.39
1733,2021-10-19,2021-10-19,2003-07-23,11.45
1734,2021-10-19,2021-10-19,2003-07-24,11.45
1735,2021-10-19,2021-10-19,2003-07-25,11.53
1736,2021-10-19,2021-10-19,2003-07-28,11.50
1737,2021-10-19,2021-10-19,2003-07-29,11.50
1738,2021-10-19,2021-10-19,2003-07-30,11.75
1739,2021-10-19,2021-10-19,2003-07-31,11.15
1740,2021-10-19,2021-10-19,2003-08-01,11.19
1741,2021-10-19,2021-10-19,2003-08-04,11.14
1742,2021-10-19,2021-10-19,2003-08-05,11.08
1743,2021-10-19,2021-10-19,2003-08-06,11.43
1744,2021-10-19,2021-10-19,2003-08-07,11.57
1745,2021-10-19,2021-10-19,2003-08-08,11.50
1746,2021-10-19,2021-10-19,2003-08-11,11.44
1747,2021-10-19,2021-10-19,2003-08-12,11.51
1748,2021-10-19,2021-10-19,2003-08-13,11.31
1749,2021-10-19,2021-10-19,2003-08-14,11.44
1750,2021-10-19,2021-10-19,2003-08-15,11.47
1751,2021-10-19,2021-10-19,2003-08-18,11.41
1752,2021-10-19,2021-10-19,2003-08-19,11.30
1753,2021-10-19,2021-10-19,2003-08-20,11.06
1754,2021-10-19,2021-10-19,2003-08-21,10.79
1755,2021-10-19,2021-10-19,2003-08-22,10.79
1756,2021-10-19,2021-10-19,2003-08-25,10.75
1757,2021-10-19,2021-10-19,2003-08-26,10.79
1758,2021-10-19,2021-10-19,2003-08-27,10.62
1759,2021-10-19,2021-10-19,2003-08-28,10.69
1760,2021-10-19,2021-10-19,2003-08-29,10.64
1761,2021-10-19,2021-10-19,2003-08-31,10.96
1762,2021-10-19,2021-10-19,2003-09-01,10.93
1763,2021-10-19,2021-10-19,2003-09-02,10.58
1764,2021-10-19,2021-10-19,2003-09-03,10.50
1765,2021-10-19,2021-10-19,2003-09-04,10.55
1766,2021-10-19,2021-10-19,2003-09-05,10.72
1767,2021-10-19,2021-10-19,2003-09-08,10.66
1768,2021-10-19,2021-10-19,2003-09-09,10.59
1769,2021-10-19,2021-10-19,2003-09-10,10.67
1770,2021-10-19,2021-10-19,2003-09-11,10.59
1771,2021-10-19,2021-10-19,2003-09-12,10.71
1772,2021-10-19,2021-10-19,2003-09-15,10.69
1773,2021-10-19,2021-10-19,2003-09-16,10.61
1774,2021-10-19,2021-10-19,2003-09-17,10.68
1775,2021-10-19,2021-10-19,2003-09-18,10.58
1776,2021-10-19,2021-10-19,2003-09-19,10.32
1777,2021-10-19,2021-10-19,2003-09-22,10.48
1778,2021-10-19,2021-10-19,2003-09-23,10.56
1779,2021-10-19,2021-10-19,2003-09-24,10.57
1780,2021-10-19,2021-10-19,2003-09-25,10.61
1781,2021-10-19,2021-10-19,2003-09-26,10.71
1782,2021-10-19,2021-10-19,2003-09-29,10.68
1783,2021-10-19,2021-10-19,2003-09-30,10.51
1784,2021-10-19,2021-10-19,2003-10-01,10.45
1785,2021-10-19,2021-10-19,2003-10-02,10.32
1786,2021-10-19,2021-10-19,2003-10-03,10.09
1787,2021-10-19,2021-10-19,2003-10-06,10.17
1788,2021-10-19,2021-10-19,2003-10-07,9.97
1789,2021-10-19,2021-10-19,2003-10-08,9.93
1790,2021-10-19,2021-10-19,2003-10-09,9.83
1791,2021-10-19,2021-10-19,2003-10-10,9.81
1792,2021-10-19,2021-10-19,2003-10-13,9.82
1793,2021-10-19,2021-10-19,2003-10-14,9.62
1794,2021-10-19,2021-10-19,2003-10-15,9.42
1795,2021-10-19,2021-10-19,2003-10-16,9.29
1796,2021-10-19,2021-10-19,2003-10-17,9.37
1797,2021-10-19,2021-10-19,2003-10-20,9.35
1798,2021-10-19,2021-10-19,2003-10-21,9.34
1799,2021-10-19,2021-10-19,2003-10-22,9.52
1800,2021-10-19,2021-10-19,2003-10-23,9.51
1801,2021-10-19,2021-10-19,2003-10-24,9.61
1802,2021-10-19,2021-10-19,2003-10-27,9.53
1803,2021-10-19,2021-10-19,2003-10-28,9.60
1804,2021-10-19,2021-10-19,2003-10-29,9.47
1805,2021-10-19,2021-10-19,2003-10-30,9.36
1806,2021-10-19,2021-10-19,2003-10-31,9.71
1807,2021-10-19,2021-10-19,2003-11-03,9.60
1808,2021-10-19,2021-10-19,2003-11-04,9.61
1809,2021-10-19,2021-10-19,2003-11-05,9.59
1810,2021-10-19,2021-10-19,2003-11-06,9.46
1811,2021-10-19,2021-10-19,2003-11-07,9.40
1812,2021-10-19,2021-10-19,2003-11-10,9.33
1813,2021-10-19,2021-10-19,2003-11-11,9.33
1814,2021-10-19,2021-10-19,2003-11-12,9.42
1815,2021-10-19,2021-10-19,2003-11-13,9.66
1816,2021-10-19,2021-10-19,2003-11-14,9.73
1817,2021-10-19,2021-10-19,2003-11-17,9.74
1818,2021-10-19,2021-10-19,2003-11-18,9.69
1819,2021-10-19,2021-10-19,2003-11-19,9.54
1820,2021-10-19,2021-10-19,2003-11-20,9.67
1821,2021-10-19,2021-10-19,2003-11-21,9.66
1822,2021-10-19,2021-10-19,2003-11-24,9.51
1823,2021-10-19,2021-10-19,2003-11-25,9.49
1824,2021-10-19,2021-10-19,2003-11-26,9.40
1825,2021-10-19,2021-10-19,2003-11-27,9.40
1826,2021-10-19,2021-10-19,2003-11-28,9.29
1827,2021-10-19,2021-10-19,2003-11-30,9.40
1828,2021-10-19,2021-10-19,2003-12-01,9.21
1829,2021-10-19,2021-10-19,2003-12-02,9.15
1830,2021-10-19,2021-10-19,2003-12-03,9.02
1831,2021-10-19,2021-10-19,2003-12-04,9.05
1832,2021-10-19,2021-10-19,2003-12-05,9.15
1833,2021-10-19,2021-10-19,2003-12-08,9.03
1834,2021-10-19,2021-10-19,2003-12-09,8.93
1835,2021-10-19,2021-10-19,2003-12-10,8.96
1836,2021-10-19,2021-10-19,2003-12-11,9.07
1837,2021-10-19,2021-10-19,2003-12-12,9.06
1838,2021-10-19,2021-10-19,2003-12-15,9.00
1839,2021-10-19,2021-10-19,2003-12-16,9.03
1840,2021-10-19,2021-10-19,2003-12-17,9.10
1841,2021-10-19,2021-10-19,2003-12-18,9.08
1842,2021-10-19,2021-10-19,2003-12-19,9.09
1843,2021-10-19,2021-10-19,2003-12-22,9.02
1844,2021-10-19,2021-10-19,2003-12-23,8.90
1845,2021-10-19,2021-10-19,2003-12-24,9.00
1846,2021-10-19,2021-10-19,2003-12-25,.
1847,2021-10-19,2021-10-19,2003-12-26,9.04
1848,2021-10-19,2021-10-19,2003-12-29,8.97
1849,2021-10-19,2021-10-19,2003-12-30,8.89
1850,2021-10-19,2021-10-19,2003-12-31,8.37
1851,2021-10-19,2021-10-19,2004-01-01,.
1852,2021-10-19,2021-10-19,2004-01-02,8.25
1853,2021-10-19,2021-10-19,2004-01-05,7.96
1854,2021-10-19,2021-10-19,2004-01-06,7.84
1855,2021-10-19,2021-10-19,2004-01-07,7.74
1856,2021-10-19,2021-10-19,2004-01-08,7.63
1857,2021-10-19,2021-10-19,2004-01-09,7.80
1858,2021-10-19,2021-10-19,2004-01-12,7.79
1859,2021-10-19,2021-10-19,2004-01-13,7.84
1860,2021-10-19,2021-10-19,2004-01-14,7.83
1861,2021-10-19,2021-10-19,2004-01-15,7.71
1862,2021-10-19,2021-10-19,2004-01-16,7.65
1863,2021-10-19,2021-10-19,2004-01-19,7.66
1864,2021-10-19,2021-10-19,2004-01-20,7.59
1865,2021-10-19,2021-10-19,2004-01-21,7.51
1866,2021-10-19,2021-10-19,2004-01-22,7.50
1867,2021-10-19,2021-10-19,2004-01-23,7.38
1868,2021-10-19,2021-10-19,2004-01-26,7.41
1869,2021-10-19,2021-10-19,2004-01-27,7.57
1870,2021-10-19,2021-10-19,2004-01-28,7.54
1871,2021-10-19,2021-10-19,2004-01-29,7.74
1872,2021-10-19,2021-10-19,2004-01-30,7.82
1873,2021-10-19,2021-10-19,2004-01-31,7.84
1874,2021-10-19,2021-10-19,2004-02-02,7.90
1875,2021-10-19,2021-10-19,2004-02-03,8.05
1876,2021-10-19,2021-10-19,2004-02-04,8.11
1877,2021-10-19,2021-10-19,2004-02-05,8.23
1878,2021-10-19,2021-10-19,2004-02-06,8.39
1879,2021-10-19,2021-10-19,2004-02-09,8.26
1880,2021-10-19,2021-10-19,2004-02-10,8.27
1881,2021-10-19,2021-10-19,2004-02-11,8.32
1882,2021-10-19,2021-10-19,2004-02-12,8.01
1883,2021-10-19,2021-10-19,2004-02-13,8.12
1884,2021-10-19,2021-10-19,2004-02-16,8.10
1885,2021-10-19,2021-10-19,2004-02-17,8.07
1886,2021-10-19,2021-10-19,2004-02-18,8.15
1887,2021-10-19,2021-10-19,2004-02-19,8.23
1888,2021-10-19,2021-10-19,2004-02-20,8.28
1889,2021-10-19,2021-10-19,2004-02-23,8.47
1890,2021-10-19,2021-10-19,2004-02-24,8.64
1891,2021-10-19,2021-10-19,2004-02-25,8.57
1892,2021-10-19,2021-10-19,2004-02-26,8.56
