Date,BAMLH0A0HYM2,BAMLC0A0CM,BAMLC0A4CBBB,BAMLH0A1HYBB,BAMLH0A3HYC
5/21/1997,-0.007434944,0,0,-0.012269939,-0.006144393
5/22/1997,-0.014981273,-0.016949153,-0.012820513,-0.01242236,-0.010819165
5/23/1997,0.003802281,0.017241379,0.012987013,0.006289308,0.0015625
5/27/1997,-0.015151515,0,-0.012820513,-0.01875,-0.003120125
5/28/1997,0.003846154,0,0,0,0.042253521
5/29/1997,0,0,0.012987013,0,-0.039039039
5/30/1997,0.01532567,0.016949153,0.012820513,0.025477707,0.00625
5/31/1997,0.011320755,0.016666667,0,0.01863354,0.001552795
6/2/1997,-0.007462687,-0.016393443,-0.012658228,-0.012195122,0
6/3/1997,0.007518797,-0.016666667,-0.012820513,-0.00617284,-0.001550388
6/4/1997,-0.01119403,0,0,-0.01242236,-0.01242236
6/5/1997,-0.018867925,0,0,0,-0.004716981
6/6/1997,0.038461538,0,0.012987013,0.031446541,-0.001579779
6/9/1997,-0.040740741,-0.016949153,-0.025641026,-0.048780488,-0.026898734
6/10/1997,-0.011583012,0,0,-0.012820513,-0.008130081
6/11/1997,-0.00390625,0,0.013157895,0,0
6/12/1997,0.015686275,0,-0.012987013,0.012987013,0.018032787
6/13/1997,0.011583012,-0.017241379,0,0,0.00805153
6/16/1997,-0.007633588,0,0,-0.019230769,-0.011182109
6/17/1997,-0.007692308,0,-0.013157895,0,-0.003231018
6/18/1997,0.015503876,0,0,0.013071895,0.009724473
6/19/1997,-0.003816794,0,0,0,0.003210273
6/20/1997,0.011494253,0,0,0.019354839,0.008
6/23/1997,-0.011363636,0,0,-0.025316456,-0.001587302
6/24/1997,-0.003831418,0,0,0,0.00317965
6/25/1997,-0.003846154,0,0,0.006493506,-0.006339144
6/26/1997,0.007722008,0,0,0.006451613,0.012759171
6/27/1997,0.007662835,0,0.013333333,0.006410256,0
6/30/1997,0.015209125,0.01754386,0,-0.031847134,0.045669291
7/1/1997,0.011235955,0,0,0.013157895,0.006024096
7/2/1997,0.003703704,-0.017241379,0,-0.006493506,0.004491018
7/3/1997,0.029520295,0.01754386,0,0.058823529,0.017883756
7/7/1997,0.010752688,-0.017241379,0,-0.00617284,0.001464129
7/8/1997,-0.007092199,0,-0.013157895,-0.00621118,-0.00877193
7/9/1997,0,0,0,-0.00625,-0.007374631
7/10/1997,-0.007142857,0,0,-0.006289308,-0.001485884
7/11/1997,-0.007194245,0,0,-0.018987342,0.001488095
7/14/1997,-0.018115942,-0.01754386,-0.013333333,-0.038709677,-0.007429421
7/15/1997,-0.007380074,0.017857143,0.013513514,-0.006711409,-0.001497006
7/16/1997,0.007434944,0,0,0,0.004497751
7/17/1997,-0.003690037,0,0,0.006756757,-0.005970149
7/18/1997,-0.011111111,-0.01754386,-0.013333333,-0.006711409,-0.003003003
7/21/1997,-0.003745318,0,0,-0.013513514,0.009036145
7/22/1997,0.022556391,0.017857143,0.013513514,0.020547945,0.014925373
7/23/1997,-0.011029412,-0.035087719,-0.026666667,-0.033557047,-0.004411765
7/24/1997,0,0.018181818,0.01369863,0.006944444,-0.00295421
7/25/1997,-0.011152416,0,0,-0.006896552,0
7/28/1997,0.007518797,0,0,0.006944444,0.004444444
7/29/1997,0.007462687,-0.017857143,0,0.006896552,0.014749263
7/30/1997,0.011111111,0,-0.013513514,0.020547945,0.004360465
7/31/1997,-0.007326007,0.018181818,0.01369863,0.013422819,-0.054992764
8/1/1997,-0.051660517,0,0,-0.066225166,-0.027565084
8/4/1997,-0.007782101,0,0,0,0
8/5/1997,0,0,0,0,-0.001574803
8/6/1997,0.003921569,0.017857143,0.013513514,0.014184397,-0.007886435
8/7/1997,-0.015625,-0.035087719,-0.026666667,-0.013986014,-0.012718601
8/8/1997,-0.011904762,0,-0.01369863,-0.035460993,0.033816425
8/11/1997,0.004016064,0.018181818,0,0,0.003115265
8/12/1997,0.004,0,0.013888889,0.022058824,-0.00621118
8/13/1997,0.007968127,0.017857143,0,0,0.0046875
8/14/1997,0.003952569,0,0.01369863,-0.014388489,-0.037325039
8/15/1997,0.007874016,0,-0.013513514,0.02919708,-0.003231018
8/18/1997,0.01953125,0,0.01369863,0.028368794,0.01458671
8/19/1997,-0.003831418,0,0,0,0
8/20/1997,-0.007692308,0,0,0,-0.00798722
8/21/1997,-0.011627907,0,-0.013513514,-0.013793103,-0.009661836
8/22/1997,-0.011764706,-0.01754386,0,-0.034965035,0.043902439
8/25/1997,-0.007936508,0.017857143,0.01369863,-0.007246377,-0.00623053
8/26/1997,0.004,0,0,0.00729927,0.003134796
8/27/1997,0,0,0,-0.007246377,-0.0015625
8/28/1997,0.023904382,0.01754386,0.013513514,0.04379562,-0.040688576
8/29/1997,-0.011673152,-0.017241379,-0.013333333,-0.013986014,-0.006525285
8/31/1997,0.019685039,0,0,0.021276596,-0.001642036
9/2/1997,0.011583012,0.01754386,0.013513514,0.013888889,-0.004934211
9/3/1997,-0.007633588,0,0,-0.01369863,0.039669421
9/4/1997,0.003846154,-0.017241379,-0.013333333,0,-0.0063593
9/5/1997,-0.003831418,0.01754386,0.013513514,0,-0.0032
9/8/1997,0,0,0,-0.006944444,-0.004815409
9/9/1997,-0.003846154,0,0,0.006993007,-0.006451613
9/10/1997,-0.015444015,0,0.013333333,-0.034722222,-0.016233766
9/11/1997,0,0,-0.013157895,0.007194245,-0.001650165
9/12/1997,0.02745098,0.017241379,0.013333333,0.042857143,0.009917355
9/15/1997,-0.003816794,-0.016949153,-0.013157895,0,-0.003273322
9/16/1997,0.030651341,0,0.013333333,0.034246575,-0.044334975
9/17/1997,-0.014869888,0,-0.013157895,-0.026490066,-0.008591065
9/18/1997,-0.022641509,-0.017241379,0,-0.020408163,-0.019064125
9/19/1997,0,0,0,-0.006944444,0
9/22/1997,0,0,-0.013333333,-0.013986014,0.005300353
9/23/1997,-0.007722008,0,0.013513514,0.014184397,-0.007029877
9/24/1997,0.015564202,0,0,0.020979021,0
9/25/1997,-0.026819923,0,-0.013333333,-0.02739726,-0.015929204
9/26/1997,0.011811024,0,0,-0.007042254,0.008992806
9/29/1997,-0.007782101,0,0,0.007092199,-0.005347594
9/30/1997,0.015686275,-0.052631579,0.013513514,0.028169014,0.021505376
10/1/1997,0.015444015,0.018518519,0,0.006849315,0.003508772
10/2/1997,0,-0.018181818,0,0.013605442,-0.001748252
10/3/1997,-0.007604563,-0.018518519,-0.013333333,-0.006711409,-0.00525394
10/6/1997,0.007662835,0.037735849,0.013513514,0.006756757,-0.003521127
10/7/1997,-0.003802281,-0.018181818,0,0,-0.003533569
10/8/1997,-0.049618321,0,0,-0.060402685,-0.031914894
10/9/1997,0.008032129,0,-0.013333333,0.014285714,0.001831502
10/10/1997,0,0.185185185,0.108108108,0,0
10/13/1997,0.011952191,0,0,0.042253521,0
10/14/1997,-0.011811024,-0.15625,-0.085365854,-0.047297297,0
10/15/1997,-0.011952191,0,0,-0.007092199,-0.020109689
10/16/1997,-0.004032258,0,0,0,-0.01119403
10/17/1997,-0.012145749,0.018518519,0,-0.007142857,-0.011320755
10/20/1997,0.004098361,0,0,0,0.009541985
10/21/1997,0,0,0,0,0.005671078
10/22/1997,0.004081633,0,0,0,0
10/23/1997,0.036585366,0.036363636,-0.013333333,0.043165468,0.020676692
10/24/1997,0.011764706,0,0.013513514,0.013793103,0.003683241
10/27/1997,0.100775194,0.052631579,0.053333333,0.095238095,0.091743119
10/28/1997,-0.007042254,-0.016666667,-0.025316456,0,0.006722689
10/29/1997,0.003546099,0,0,0,-0.001669449
10/30/1997,0.021201413,0,0.012987013,0.031055901,0.011705686
10/31/1997,0.034602076,0.13559322,0.076923077,0.012048193,0.158677686
11/3/1997,-0.026755853,0.014925373,0.023809524,-0.035714286,-0.012838802
11/4/1997,-0.024054983,0,-0.011627907,-0.012345679,-0.059248555
11/5/1997,-0.01056338,0.014705882,0.011764706,-0.00625,-0.015360983
11/6/1997,0.007117438,0.014492754,0.023255814,0.012578616,0.004680187
11/7/1997,0,-0.014285714,0,-0.01242236,0.007763975
11/10/1997,-0.007067138,0,0,0.012578616,-0.012326656
11/11/1997,-0.003558719,0,-0.011363636,-0.00621118,-0.001560062
11/12/1997,0.010714286,0,0.011494253,0.00625,0.009375
11/13/1997,0.010600707,0.014492754,0,0.01242236,0.012383901
11/14/1997,0.006993007,0,0,0.012269939,0.00764526
11/17/1997,0.003472222,0,-0.011363636,0.006060606,-0.001517451
11/18/1997,-0.003460208,0.014285714,0,0,-0.003039514
11/19/1997,0.010416667,-0.014084507,0,0,0.007621951
11/20/1997,-0.006872852,0.014285714,0.011494253,-0.006024096,-0.004538578
11/21/1997,0.003460208,-0.014084507,0,0,0.001519757
11/24/1997,-0.010344828,0.014285714,0,-0.018181818,0.001517451
11/25/1997,0,0,0,0.00617284,0
11/26/1997,-0.006968641,0,0.011363636,-0.018404908,-0.007575758
